estimated
A06
A09
A09
A11
S06
A04
A09
A09
A09
A09
A09
A09
A09
A09
A09
A09
A09
A05
A05
A04
A09
A09
A09
A11
A09
A09
A09
A09
A10
A09
A08
A04
A10
A10
A09
A09
A09
A11
A09
A09
A09
A09
A09
A06
A06
R05
S06
A02
A05
A05
A04
A04
A04
A09
A04
R03
R03
A02
A05
R03
R03
A04
A11
A09
R05
R05
A09
A09
A04
A09
A09
A09
A09
A04
A09
A09
R05
A03
A11
A09
A09
A09
A11
A09
A04
A09
R05
A04
A09
A09
A09
A09
