timeStamp,uuid,minor,rssi
2022-05-10 15:28:49 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-61
2022-05-10 15:28:51 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 15:28:52 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-65
2022-05-10 15:28:53 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-65
2022-05-10 15:28:54 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 15:28:55 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-62
2022-05-10 15:28:56 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 15:28:57 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 15:28:58 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-62
2022-05-10 15:28:59 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-65
2022-05-10 15:29:00 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 15:29:03 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 15:29:04 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 15:29:05 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 15:29:06 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 15:29:07 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 15:29:08 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 15:29:10 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-65
2022-05-10 15:29:11 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 15:29:12 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 15:29:13 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 15:29:14 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-62
2022-05-10 15:29:15 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 15:29:16 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 15:29:17 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-65
2022-05-10 15:29:19 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 15:29:20 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-67
2022-05-10 15:29:21 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-65
2022-05-10 15:29:22 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-65
2022-05-10 15:29:23 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
