"Date","UUID","Major","Minor","RSSI","Filtered RSSI","Error","AP RSSI"
"2022-06-15T03:30:45.969","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-56","-56.0","0.0","-55"
"2022-06-15T03:30:47.048","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-56","-56.0","0.0","-54"
"2022-06-15T03:30:48.165","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-57","-56.334442","0.4429674513639963","-53"
"2022-06-15T03:30:50.370","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-58","-56.75374","1.5531639875999987","-53"
"2022-06-15T03:30:51.481","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-62","-57.81553","17.50978918089998","-54"
"2022-06-15T03:30:52.590","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-62","-58.52565","12.071107922500008","-54"
"2022-06-15T03:30:55.913","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-59","-58.59516","0.16389542560000006","-54"
"2022-06-15T03:30:57.022","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-58","-58.51819","0.2685208760999969","-54"
"2022-06-15T03:31:02.561","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-61","-58.806293","4.812350401849015","-55"
"2022-06-15T03:31:05.885","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-56","-58.509907","6.299633148648992","-53"
"2022-06-15T03:31:06.992","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-56","-58.26605","5.134982602499999","-54"
"2022-06-15T03:31:08.102","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-58","-58.242046","0.05858626611600096","-53"
"2022-06-15T03:31:10.317","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-58","-58.22161","0.04911099209999925","-54"
"2022-06-15T03:31:11.430","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-57","-58.124428","1.2643383271840039","-54"
"2022-06-15T03:31:12.538","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-56","-57.964237","3.858226992168989","-54"
"2022-06-15T03:31:15.867","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-58","-57.966805","0.0011019080249999467","-53"
"2022-06-15T03:31:16.975","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-59","-58.037853","0.9257268496090032","-52"
"2022-06-15T03:31:18.084","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-59","-58.10144","0.807410073600006","-53"
"2022-06-15T03:31:20.297","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-62","-58.349968","13.322733601024023","-53"
"2022-06-15T03:31:21.406","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-62","-58.57515","11.729597522499995","-54"
"2022-06-15T03:31:22.514","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-62","-58.780228","10.366931731983993","-55"
"2022-06-15T03:31:25.833","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-56","-58.618214","6.855044549796009","-53"
"2022-06-15T03:31:26.943","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-56","-58.469376","6.097817829375985","-53"
"2022-06-15T03:31:30.262","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-62","-58.665596","11.118250035215995","-53"
"2022-06-15T03:31:31.386","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-62","-58.84713","9.940589236900001","-53"
"2022-06-15T03:31:32.488","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-56","-58.695015","7.263105850224989","-53"
"2022-06-15T03:31:35.808","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-56","-58.553482","6.520270324324013","-53"
"2022-06-15T03:31:36.916","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-59","-58.57657","0.1792929649000028","-54"
"2022-06-15T03:31:38.027","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-58","-58.547188","0.29941470734399833","-53"
"2022-06-15T03:31:41.355","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-62","-58.72086","10.752759139599988","-53"
"2022-06-15T03:31:42.466","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-61","-58.834133","4.690979861688994","-52"
"2022-06-15T03:31:45.782","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-56","-58.694813","7.2620171049690185","-53"
"2022-06-15T03:31:46.890","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-56","-58.56366","6.572352595599994","-53"
"2022-06-15T03:31:48","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-56","-58.44003","5.953746400900001","-53"
"2022-06-15T03:31:51.322","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-58","-58.418983","0.17554675428899766","-53"
"2022-06-15T03:31:52.430","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-56","-58.30418","5.30924547240001","-53"
