"Date","UUID","Major","Minor","RSSI","Filtered RSSI","Error"
"2022-05-20T05:06:58.300","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-70.0","0.0"
"2022-05-20T05:06:59.382","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64","-66.997","8.982009"
"2022-05-20T05:07:02.710","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-79","-71.011314","63.81910400659602"
"2022-05-20T05:07:08.255","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-79","-73.02242","35.73146265640004"
"2022-05-20T05:07:09.367","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-80","-74.43461","30.973565852099927"
"2022-05-20T05:07:12.688","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-78","-75.03967","8.763553708899995"
"2022-05-20T05:07:13.792","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-75.180405","0.671735964025011"
"2022-05-20T05:07:17.120","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-78","-75.54507","6.0266813049000225"
"2022-05-20T05:07:18.230","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73","-75.24962","5.060790144399969"
"2022-05-20T05:07:21.552","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-75.328865","0.450422188225009"
"2022-05-20T05:07:22.669","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-75.39407","0.3671511649000009"
"2022-05-20T05:07:23.775","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-77","-75.53895","2.1346671025000004"
"2022-05-20T05:07:27.094","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81","-76.000015","24.999850000224953"
"2022-05-20T05:07:28.203","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81","-76.39778","21.180428928400023"
"2022-05-20T05:07:29.310","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81","-76.74481","18.10664193609999"
"2022-05-20T05:07:37.071","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-78","-76.834984","1.3572622802559866"
"2022-05-20T05:07:38.185","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-79","-76.983864","4.064804370496012"
"2022-05-20T05:07:39.292","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75","-76.85275","3.4326825625000015"
"2022-05-20T05:07:41.509","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75","-76.73464","3.008975929599996"
"2022-05-20T05:07:42.618","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73","-76.50424","12.279697977599971"
"2022-05-20T05:07:43.725","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81","-76.773445","17.86376716802504"
"2022-05-20T05:07:47.051","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-76.72837","0.5305228568999973"
"2022-05-20T05:07:48.159","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73","-76.516426","12.36525181347597"
"2022-05-20T05:07:53.694","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-82","-76.82118","26.820176592400017"
"2022-05-20T05:07:57.014","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-76.776474","0.6029118726759894"
"2022-05-20T05:07:58.124","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73","-76.57471","12.778551584099972"
"2022-05-20T05:07:59.233","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75","-76.492004","2.226075936015983"
"2022-05-20T05:08:02.557","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81","-76.72506","18.275112003600007"
"2022-05-20T05:08:03.667","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75","-76.637146","2.6802470253160044"
"2022-05-20T05:08:06.987","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81","-76.85659","17.167846428100024"
"2022-05-20T05:08:08.100","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-82","-77.11221","23.890491084099956"
"2022-05-20T05:08:09.210","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81","-77.30333","13.66536908889998"
"2022-05-20T05:08:12.531","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-77.2399","1.5373520100000144"
"2022-05-20T05:08:13.638","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-77.18011","1.392659612099998"
"2022-05-20T05:08:16.960","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81","-77.362785","13.229332956224983"
"2022-05-20T05:08:18.076","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-82","-77.58286","19.51112577960003"
"2022-05-20T05:08:22.501","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-77.50827","2.274878392899988"
"2022-05-20T05:08:23.611","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-77.43764","2.066808769600005"
"2022-05-20T05:08:26.932","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-82","-77.65004","18.922152001599965"
"2022-05-20T05:08:28.052","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75","-77.52733","6.387396928900031"
"2022-05-20T05:08:29.154","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-77.45695","2.122703302500018"
"2022-05-20T05:08:33.582","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-82","-77.66536","18.78910392959994"
"2022-05-20T05:08:36.900","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75","-77.54359","6.469850088099973"
"2022-05-20T05:08:38.008","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-77.47333","2.1707012889000126"
"2022-05-20T05:08:39.114","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75","-77.36114","5.574982099600028"
"2022-05-20T05:08:42.437","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-79","-77.43525","2.4484425625000115"
"2022-05-20T05:08:43.544","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-81","-77.59599","11.587284080099996"
"2022-05-20T05:08:46.858","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-76","-77.524216","2.3232344146559867"
"2022-05-20T05:08:47.969","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-75","-77.41096","5.8127281216000135"
"2022-05-20T05:08:49.077","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-80","-77.52686","6.116421459600004"
"2022-05-20T05:08:51.289","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-77","-77.50333","0.2533410889000054"
"2022-05-20T05:08:52.397","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-82","-77.70387","18.456732976900042"
"2022-05-20T05:08:53.506","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-82","-77.89516","16.849711425599967"
