"Date","UUID","Major","Minor","RSSI","Filtered RSSI","Error","AP RSSI"
"2022-06-10T05:02:37.085","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-48","-48.0","0.0","-55"
"2022-06-10T05:02:38.177","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-48","-48.0","0.0","-53"
"2022-06-10T05:02:40.388","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-52","-49.337772","7.087457923983994","-53"
"2022-06-10T05:02:41.494","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-52","-50.007977","3.9681556325290126","-54"
"2022-06-10T05:02:42.614","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-48","-49.601585","2.5650745122250003","-55"
"2022-06-10T05:02:45.931","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-48","-49.32979","1.7683414441000072","-55"
"2022-06-10T05:02:47.040","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-49","-49.28146","0.07921973160000152","-56"
"2022-06-10T05:02:48.152","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-45","-48.72773","13.895970952900008","-57"
"2022-06-10T05:02:50.367","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-48","-48.643253","0.41377442200900183","-57"
"2022-06-10T05:02:51.474","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-50","-48.786545","1.4724730370250079","-56"
"2022-06-10T05:02:52.583","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-53","-49.19592","14.471024646399993","-57"
"2022-06-10T05:02:53.695","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-53","-49.5391","11.977828810000016","-53"
"2022-06-10T05:02:55.909","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-51","-49.662445","1.7890533780250049","-55"
"2022-06-10T05:02:57.018","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-52","-49.848404","4.629365347215991","-53"
"2022-06-10T05:02:58.124","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-53","-50.086044","8.491139569935994","-53"
"2022-06-10T05:03:01.448","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-52","-50.22355","3.155774602499989","-55"
"2022-06-10T05:03:02.559","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-51","-50.27694","0.5228157635999953","-56"
"2022-06-10T05:03:05.878","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-45","-49.928192","24.287076388864026","-52"
"2022-06-10T05:03:06.995","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-51","-49.99652","1.0069721104000064","-52"
"2022-06-10T05:03:08.097","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-51","-50.05843","0.8865540648999976","-51"
"2022-06-10T05:03:11.419","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-51","-50.11481","0.7835613361000026","-53"
"2022-06-10T05:03:12.529","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-51","-50.166393","0.6949006304490011","-56"
"2022-06-10T05:03:15.863","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-50","-50.156937","0.024629221968999755","-52"
"2022-06-10T05:03:16.964","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-49","-50.092636","1.1938534284959974","-51"
"2022-06-10T05:03:18.076","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-48","-49.97871","3.915293264099998","-52"
"2022-06-10T05:03:21.405","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-50","-49.979847","4.0614340900002144E-4","-50"
"2022-06-10T05:03:22.511","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-50","-49.980904","3.6465721599990676E-4","-51"
"2022-06-10T05:03:25.831","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-48","-49.878494","3.528739708036013","-51"
"2022-06-10T05:03:26.937","020012ac-4202-649d-ec11-b6cbc8814ad7","420","0","-48","-49.78276","3.1782332176000114","-52"
