timeStamp,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020
2022-06-25 20:03:31 +0000 ,-79.0,-200.0,-200.0,-200.0,-80.0,-200.0,-59.0,-61.0,-200.0,-200.0,-200.0,-93.0,-87.0,-200.0,-68.0,-200.0,-79.0,-82.0,-75.0,-200.0
2022-06-25 20:03:32 +0000 ,-200.0,-200.0,-75.0,-200.0,-76.128746,-200.0,-59.0,-61.0,-83.0,-86.0,-200.0,-93.0,-89.150696,-89.0,-69.72056,-200.0,-79.0,-82.43014,-72.849304,-93.0
2022-06-25 20:03:33 +0000 ,-79.860275,-200.0,-72.41917,-71.0,-76.17742,-76.0,-200.0,-61.552322,-83.0,-85.56986,-200.0,-200.0,-89.921455,-89.43014,-71.66274,-69.0,-79.55232,-200.0,-200.0,-93.0
2022-06-25 20:03:34 +0000 ,-78.89823,-200.0,-71.16286,-72.29041,-76.46956,-75.56986,-59.82849,-200.0,-83.55232,-84.25583,-200.0,-200.0,-90.21585,-89.91569,-72.84664,-69.43014,-80.152824,-81.811035,-71.80238,-93.0
2022-06-25 20:03:35 +0000 ,-78.312485,-200.0,-70.983185,-73.747055,-200.0,-74.53199,-60.421223,-62.76887,-84.152824,-83.36713,-200.0,-200.0,-200.0,-90.21166,-200.0,-70.19185,-200.0,-81.52205,-71.105064,-93.61605
2022-06-25 20:03:36 +0000 ,-78.18976,-200.0,-200.0,-74.42963,-200.0,-73.84086,-61.097824,-63.036293,-200.0,-200.0,-200.0,-92.72383,-90.22269,-200.0,-72.547356,-71.0961,-80.88829,-81.24238,-70.973656,-200.0
2022-06-25 20:03:37 +0000 ,-200.0,-200.0,-200.0,-200.0,-74.93433,-200.0,-200.0,-63.16916,-85.05345,-83.17824,-200.0,-92.52625,-90.04185,-90.21942,-72.07551,-200.0,-81.32509,-81.15184,-70.97854,-93.47832
2022-06-25 20:03:38 +0000 ,-200.0,-200.0,-70.82172,-74.60891,-73.32505,-72.94162,-200.0,-63.181572,-85.086525,-82.72645,-200.0,-200.0,-89.62885,-90.31836,-71.983665,-71.07241,-81.47419,-200.0,-200.0,-93.20449
2022-06-25 20:03:39 +0000 ,-78.15462,-200.0,-71.78624,-74.122986,-72.38308,-72.3511,-61.21662,-200.0,-84.54416,-82.40705,-200.0,-200.0,-200.0,-90.18447,-71.98604,-71.15295,-81.44093,-81.49366,-70.85988,-93.00943
2022-06-25 20:03:40 +0000 ,-78.25172,-200.0,-72.54824,-73.61723,-200.0,-72.21462,-61.670086,-62.716663,-84.2486,-82.531555,-200.0,-200.0,-200.0,-89.90278,-200.0,-71.290115,-200.0,-81.857735,-70.95424,-93.08206
2022-06-25 20:03:41 +0000 ,-78.14115,-200.0,-200.0,-73.78521,-71.52712,-72.62197,-62.153793,-62.323093,-200.0,-200.0,-200.0,-92.41083,-88.91808,-200.0,-72.28899,-71.2836,-81.1816,-82.14243,-71.09322,-200.0
2022-06-25 20:03:42 +0000 ,-200.0,-200.0,-200.0,-200.0,-71.194046,-200.0,-62.13059,-62.31615,-83.48048,-82.22488,-200.0,-92.47433,-88.364845,-89.54954,-72.81045,-71.346275,-80.91217,-82.745125,-71.11189,-93.10369
2022-06-25 20:03:43 +0000 ,-78.19022,-200.0,-72.83038,-73.87882,-71.046585,-72.97054,-200.0,-62.483494,-82.68013,-82.01324,-200.0,-92.55945,-87.949295,-89.42131,-73.2095,-71.613655,-80.68993,-200.0,-200.0,-92.717606
2022-06-25 20:03:44 +0000 ,-78.10359,-200.0,-72.584366,-73.61383,-71.01281,-72.941216,-61.89764,-200.0,-82.107834,-82.071205,-200.0,-200.0,-87.51866,-89.02088,-73.3507,-71.71527,-80.50319,-82.56507,-70.92316,-92.28554
2022-06-25 20:03:45 +0000 ,-77.97533,-200.0,-72.07855,-73.39791,-200.0,-72.83183,-61.677094,-62.40034,-81.48678,-82.173836,-200.0,-92.40418,-200.0,-88.40942,-200.0,-71.74673,-200.0,-82.33829,-70.87779,-91.838905
2022-06-25 20:03:46 +0000 ,-78.034706,-200.0,-200.0,-73.15987,-71.17854,-72.90707,-61.65893,-62.17181,-200.0,-200.0,-200.0,-92.31793,-86.96269,-200.0,-200.0,-72.97604,-80.343925,-82.19649,-70.89074,-200.0
2022-06-25 20:03:47 +0000 ,-200.0,-200.0,-72.57105,-200.0,-70.73021,-200.0,-61.45457,-61.949642,-81.14595,-82.101036,-95.0,-92.46531,-86.4369,-88.23712,-73.33933,-200.0,-80.12902,-81.99666,-70.90191,-91.432175
2022-06-25 20:03:48 +0000 ,-200.0,-200.0,-73.19788,-73.171524,-70.37631,-72.942696,-200.0,-61.75595,-81.00385,-81.91098,-200.0,-92.64368,-86.13787,-88.52257,-73.30462,-73.4041,-80.29359,-200.0,-200.0,-91.1585
2022-06-25 20:03:49 +0000 ,-77.81632,-200.0,-72.985176,-73.023994,-70.44109,-72.71627,-61.280903,-200.0,-80.90413,-81.64592,-94.56986,-200.0,-200.0,-88.943245,-73.27436,-73.388084,-80.70278,-82.09916,-70.76122,-90.79364
2022-06-25 20:03:50 +0000 ,-77.52821,-200.0,-72.50008,-72.44685,-70.66563,-72.44642,-61.228867,-61.952793,-80.74307,-200.0,-94.36047,-200.0,-200.0,-89.409935,-200.0,-73.27705,-200.0,-82.210014,-70.44366,-90.35246
2022-06-25 20:03:51 +0000 ,-77.27705,-200.0,-72.65474,-71.96871,-200.0,-73.090225,-61.280098,-62.170273,-200.0,-200.0,-200.0,-200.0,-85.85027,-200.0,-73.247765,-73.155754,-80.82316,-82.28504,-70.116585,-200.0
