timeStamp,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020
2022-06-25 19:20:20 +0000 ,-85.0,-200.0,-79.0,-75.0,-200.0,-79.0,-55.0,-200.0,-89.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-79.0,-200.0,-81.0,-68.0,-92.0
2022-06-25 19:20:21 +0000 ,-81.98902,-200.0,-81.58083,-75.43014,-200.0,-79.0,-55.86028,-65.0,-88.139725,-200.0,-200.0,-200.0,-89.0,-200.0,-75.0,-80.72056,-200.0,-82.72056,-68.0,-200.0
2022-06-25 19:20:22 +0000 ,-80.24716,-200.0,-200.0,-76.46801,-72.0,-200.0,-62.90696,-65.0,-200.0,-84.0,-94.0,-95.0,-89.0,-91.0,-75.860275,-200.0,-78.0,-82.453445,-67.72383,-200.0
2022-06-25 19:20:23 +0000 ,-200.0,-200.0,-80.62784,-200.0,-72.0,-77.06686,-200.0,-65.0,-87.720955,-83.56986,-94.0,-94.56986,-88.72383,-90.139725,-75.450554,-78.52031,-78.43014,-200.0,-200.0,-91.139725
2022-06-25 19:20:24 +0000 ,-78.95013,-200.0,-79.63758,-76.54309,-71.72383,-76.09451,-62.711884,-65.20535,-86.49741,-83.36047,-94.27617,-94.36047,-88.52625,-89.997116,-75.05462,-76.329834,-79.19185,-83.90486,-68.1423,-90.444786
2022-06-25 19:20:25 +0000 ,-78.24886,-200.0,-79.55453,-76.25881,-72.758354,-75.965416,-61.404873,-200.0,-85.34581,-83.46743,-200.0,-200.0,-200.0,-90.20325,-200.0,-75.10662,-79.48005,-84.74628,-68.38461,-200.0
2022-06-25 19:20:26 +0000 ,-78.11149,-200.0,-79.776634,-75.74646,-200.0,-75.97182,-60.449356,-65.5448,-200.0,-200.0,-200.0,-200.0,-88.080505,-200.0,-200.0,-74.34594,-200.0,-84.74496,-68.498604,-200.0
2022-06-25 19:20:27 +0000 ,-78.09343,-200.0,-200.0,-200.0,-72.86293,-200.0,-59.606678,-65.81435,-200.0,-83.41908,-200.0,-200.0,-87.69513,-90.378006,-76.30971,-200.0,-79.42893,-84.50218,-68.457664,-89.02368
2022-06-25 19:20:28 +0000 ,-200.0,-200.0,-79.73048,-200.0,-72.70309,-76.09852,-200.0,-66.250626,-84.40124,-83.48105,-200.0,-94.26208,-87.29848,-90.35362,-76.71141,-74.170494,-79.07029,-200.0,-200.0,-88.58243
2022-06-25 19:20:29 +0000 ,-78.18949,-200.0,-79.51474,-74.81315,-72.833496,-76.119835,-59.04714,-66.43074,-83.810616,-83.68722,-200.0,-93.874275,-200.0,-90.41849,-76.636,-74.036095,-78.612885,-83.95508,-68.82971,-88.33496
2022-06-25 19:20:30 +0000 ,-78.196846,-200.0,-79.31343,-74.078354,-73.11257,-75.80281,-58.541817,-200.0,-83.51198,-83.658646,-200.0,-200.0,-200.0,-90.831856,-200.0,-73.998764,-200.0,-83.42946,-68.749214,-87.99664
2022-06-25 19:20:31 +0000 ,-78.07921,-200.0,-79.24455,-73.737076,-200.0,-75.36334,-58.1044,-66.60676,-200.0,-200.0,-200.0,-93.80628,-86.74533,-200.0,-200.0,-73.81227,-200.0,-83.192566,-68.719826,-200.0
2022-06-25 19:20:32 +0000 ,-77.86591,-200.0,-200.0,-200.0,-73.06231,-200.0,-57.831463,-66.96547,-200.0,-83.771835,-200.0,-93.715515,-86.44831,-91.2529,-77.42067,-200.0,-78.562225,-83.31755,-68.92812,-200.0
2022-06-25 19:20:33 +0000 ,-200.0,-200.0,-79.47972,-200.0,-72.83778,-75.236046,-200.0,-67.58175,-83.51177,-84.01684,-200.0,-93.61157,-86.36276,-91.49885,-77.69286,-73.68951,-78.520035,-200.0,-200.0,-88.47404
2022-06-25 19:20:34 +0000 ,-77.49258,-200.0,-79.507484,-73.3359,-72.62418,-74.87566,-57.879814,-68.26404,-83.852036,-84.15946,-200.0,-200.0,-86.5842,-91.58545,-77.17087,-73.52974,-78.36249,-83.25274,-68.822754,-88.57371
2022-06-25 19:20:35 +0000 ,-77.04237,-200.0,-79.37355,-73.123924,-72.61187,-74.62537,-57.91833,-200.0,-84.217896,-84.08519,-200.0,-200.0,-200.0,-91.38052,-200.0,-73.287506,-78.20414,-83.12001,-68.62963,-88.40954
2022-06-25 19:20:36 +0000 ,-76.62885,-200.0,-79.23304,-73.083305,-200.0,-74.691376,-57.84926,-68.39077,-200.0,-200.0,-200.0,-200.0,-86.51684,-200.0,-76.833496,-72.976074,-200.0,-83.237724,-68.77263,-200.0
2022-06-25 19:20:37 +0000 ,-76.11791,-200.0,-200.0,-200.0,-72.33234,-200.0,-57.764893,-68.42822,-200.0,-84.21071,-200.0,-200.0,-86.27597,-91.36881,-76.547325,-200.0,-78.238235,-83.412796,-68.91869,-200.0
2022-06-25 19:20:38 +0000 ,-200.0,-200.0,-79.56182,-200.0,-72.06888,-74.67096,-200.0,-68.710655,-83.60598,-83.77433,-94.67909,-93.731026,-85.81086,-91.04624,-76.357605,-72.68042,-78.31894,-200.0,-200.0,-88.15785
2022-06-25 19:20:39 +0000 ,-76.135666,-200.0,-79.47817,-72.59349,-72.01377,-74.60591,-57.617325,-69.10295,-83.20096,-83.275894,-200.0,-200.0,-85.40814,-90.94513,-76.21873,-72.567406,-78.3886,-83.78691,-69.02352,-87.91941
2022-06-25 19:20:40 +0000 ,-76.2408,-200.0,-79.314735,-72.098724,-71.93902,-74.6203,-57.46371,-200.0,-83.285515,-82.93479,-94.80366,-200.0,-200.0,-90.95045,-200.0,-72.51351,-200.0,-84.04319,-69.260155,-87.63589
2022-06-25 19:20:41 +0000 ,-76.66537,-200.0,-79.68713,-71.841965,-200.0,-74.797226,-57.468513,-69.3292,-200.0,-200.0,-200.0,-200.0,-85.37141,-200.0,-76.09766,-72.46556,-200.0,-84.15516,-69.515976,-200.0
