timeStamp,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020
2022-06-25 19:31:12 +0000 ,-200.0,-200.0,-200.0,-200.0,-69.9158,-200.0,-68.65856,-73.05658,-67.64212,-71.267044,-86.890785,-83.97366,-80.11095,-79.76455,-83.24945,-200.0,-93.71402,-200.0,-84.534874,-80.48572
2022-06-25 19:31:13 +0000 ,-61.00373,-200.0,-63.64388,-65.96678,-69.85812,-71.10142,-200.0,-72.986855,-67.37186,-71.244194,-87.11545,-84.14988,-79.80058,-79.95296,-83.119026,-88.49931,-200.0,-200.0,-200.0,-80.44416
2022-06-25 19:31:14 +0000 ,-60.95921,-200.0,-63.58879,-65.58318,-69.784706,-71.28738,-68.770485,-72.578026,-67.14825,-71.09354,-87.23248,-200.0,-79.5403,-80.1723,-82.87284,-88.114365,-200.0,-90.923294,-84.35935,-80.60081
2022-06-25 19:31:15 +0000 ,-60.682503,-200.0,-63.408653,-65.191055,-69.78245,-71.45458,-69.114525,-200.0,-66.89957,-70.84954,-87.29814,-200.0,-200.0,-80.41423,-200.0,-87.827225,-200.0,-90.8443,-84.287254,-81.000725
2022-06-25 19:31:16 +0000 ,-60.302555,-200.0,-63.202576,-64.76759,-200.0,-71.262405,-69.53251,-72.165665,-200.0,-200.0,-200.0,-84.06932,-79.45272,-200.0,-82.691925,-200.0,-200.0,-91.031586,-84.1978,-200.0
2022-06-25 19:31:17 +0000 ,-200.0,-200.0,-200.0,-200.0,-70.190346,-200.0,-70.174255,-71.6795,-66.71636,-70.93014,-87.48795,-83.89228,-79.41399,-80.5057,-82.482285,-200.0,-200.0,-91.28555,-84.54948,-81.03916
2022-06-25 19:31:18 +0000 ,-60.129078,-200.0,-63.07901,-64.87873,-70.36301,-71.69697,-200.0,-71.388214,-66.56951,-71.04234,-87.70288,-83.795265,-79.2488,-80.61287,-82.52943,-87.65021,-93.54385,-200.0,-200.0,-80.95026
2022-06-25 19:31:19 +0000 ,-60.032475,-200.0,-62.92181,-65.145775,-70.22287,-71.9974,-70.195,-71.183876,-66.56498,-71.0594,-87.89942,-200.0,-79.05639,-80.60178,-83.04453,-87.50902,-93.39109,-91.32315,-84.950935,-80.86896
2022-06-25 19:31:20 +0000 ,-59.944138,-200.0,-62.75738,-65.38998,-70.032684,-72.03897,-69.94232,-200.0,-66.6022,-71.05432,-88.14403,-83.662346,-200.0,-80.48542,-200.0,-87.50967,-200.0,-91.36038,-85.29736,-80.72973
2022-06-25 19:31:21 +0000 ,-59.928238,-200.0,-62.607025,-65.67817,-200.0,-72.03564,-69.75546,-71.12679,-200.0,-200.0,-200.0,-83.585,-79.39949,-200.0,-83.25034,-200.0,-93.40183,-91.350235,-85.54927,-200.0
2022-06-25 19:31:22 +0000 ,-200.0,-200.0,-200.0,-200.0,-70.11829,-200.0,-69.4755,-71.05106,-66.441605,-71.114555,-88.518135,-83.47007,-79.48938,-80.48809,-83.18472,-200.0,-93.45301,-91.38515,-85.82383,-80.64662
2022-06-25 19:31:23 +0000 ,-60.129017,-200.0,-62.33977,-65.89749,-70.149536,-72.35699,-200.0,-70.57185,-66.36247,-70.930786,-88.83671,-83.40917,-79.38263,-80.33725,-82.88872,-87.2921,-200.0,-200.0,-200.0,-80.52642
2022-06-25 19:31:24 +0000 ,-60.11513,-200.0,-62.118908,-65.55834,-70.13675,-72.36496,-69.178154,-200.0,-66.5261,-70.42052,-88.78295,-200.0,-200.0,-80.202156,-82.42625,-87.1402,-200.0,-90.78895,-85.57653,-80.52558
2022-06-25 19:31:25 +0000 ,-59.88996,-200.0,-62.067383,-65.34231,-70.18993,-72.053535,-69.295525,-200.0,-67.06216,-70.455124,-88.69529,-200.0,-200.0,-80.16418,-200.0,-87.1724,-200.0,-90.23162,-85.249855,-80.63105
2022-06-25 19:31:26 +0000 ,-59.642704,-200.0,-61.99674,-65.29235,-200.0,-200.0,-69.46203,-70.269104,-200.0,-200.0,-200.0,-83.43905,-79.264336,-200.0,-81.76735,-200.0,-93.4998,-89.97865,-84.77716,-200.0
2022-06-25 19:31:27 +0000 ,-200.0,-200.0,-200.0,-200.0,-70.12948,-200.0,-70.047775,-70.13985,-67.85039,-70.478226,-88.24652,-83.422165,-79.156166,-80.604294,-81.1028,-200.0,-93.34796,-89.80936,-84.217995,-80.942825
2022-06-25 19:31:28 +0000 ,-60.26004,-200.0,-62.17098,-64.7483,-70.032845,-71.512085,-200.0,-70.04232,-68.56832,-70.56707,-87.77696,-83.38605,-78.99236,-80.43782,-80.689735,-87.11345,-93.08219,-200.0,-200.0,-81.16019
2022-06-25 19:31:29 +0000 ,-60.704086,-200.0,-62.477905,-64.15025,-69.81472,-71.34421,-70.14423,-70.01802,-69.0744,-70.62479,-87.49802,-83.41789,-78.69215,-79.92837,-80.76333,-86.88843,-92.81849,-89.78431,-84.07529,-81.252716
