timeStamp,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020
2022-06-25 20:10:25 +0000 ,-65.0,-200.0,-65.0,-63.0,-200.0,-82.0,-73.0,-67.0,-200.0,-200.0,-200.0,-88.0,-76.0,-200.0,-200.0,-200.0,-200.0,-94.0,-83.0,-200.0
2022-06-25 20:10:26 +0000 ,-66.29041,-200.0,-200.0,-200.0,-200.0,-200.0,-71.70959,-66.56986,-200.0,-200.0,-89.0,-87.139725,-75.56986,-79.0,-81.0,-200.0,-93.0,-93.56986,-83.0,-200.0
2022-06-25 20:10:27 +0000 ,-200.0,-200.0,-67.150696,-200.0,-68.0,-78.55888,-200.0,-66.636635,-69.0,-68.0,-87.70959,-86.720955,-75.36047,-78.56986,-81.0,-84.0,-93.0,-93.636635,-83.0,-84.0
2022-06-25 20:10:28 +0000 ,-65.2616,-200.0,-67.36913,-62.13972,-69.29041,-77.43613,-200.0,-66.73582,-69.0,-68.860275,-86.529106,-86.52416,-75.056725,-77.53199,-80.44768,-84.0,-93.0,-200.0,-200.0,-84.43014
2022-06-25 20:10:29 +0000 ,-64.78201,-200.0,-67.06303,-61.72095,-69.91857,-77.24947,-72.18608,-200.0,-69.0,-69.002884,-85.633415,-200.0,-200.0,-76.84086,-80.05252,-84.27617,-93.0,-94.35186,-82.79465,-84.363365
2022-06-25 20:10:30 +0000 ,-65.27112,-200.0,-66.829865,-61.524162,-200.0,-77.194756,-73.0919,-67.619545,-69.4107,-200.0,-200.0,-86.24404,-200.0,-200.0,-200.0,-84.47375,-200.0,-94.60238,-82.12488,-84.46953
2022-06-25 20:10:31 +0000 ,-67.17251,-200.0,-200.0,-61.739506,-70.62446,-77.158676,-73.72976,-68.15175,-200.0,-71.05558,-85.38612,-85.874016,-74.82494,-77.42803,-80.15198,-200.0,-92.83484,-94.39684,-81.685646,-200.0
2022-06-25 20:10:32 +0000 ,-200.0,-200.0,-66.39696,-200.0,-70.980354,-200.0,-200.0,-68.451065,-69.26382,-71.807144,-85.31459,-85.814804,-74.67214,-77.95008,-80.30905,-84.258865,-92.68021,-200.0,-200.0,-84.42072
2022-06-25 20:10:33 +0000 ,-67.21605,-200.0,-66.00878,-61.833397,-71.16922,-77.13298,-200.0,-68.56643,-69.02972,-71.74892,-85.14151,-85.73207,-74.31902,-77.91564,-80.29881,-84.72365,-92.57005,-200.0,-200.0,-84.62198
2022-06-25 20:10:34 +0000 ,-66.85851,-200.0,-65.93624,-62.226788,-71.059494,-77.33293,-73.59191,-200.0,-68.9851,-71.38337,-84.97569,-200.0,-200.0,-77.78264,-80.80357,-85.254234,-200.0,-94.17063,-81.90121,-84.723
2022-06-25 20:10:35 +0000 ,-67.11335,-200.0,-66.045074,-62.410362,-200.0,-77.75521,-73.578384,-69.12587,-68.768,-200.0,-200.0,-86.23697,-73.87253,-200.0,-200.0,-84.77604,-200.0,-94.00058,-82.42535,-84.982506
2022-06-25 20:10:36 +0000 ,-67.46986,-200.0,-200.0,-63.09091,-71.01522,-200.0,-73.42036,-69.72783,-200.0,-72.02384,-84.74565,-86.82521,-73.79187,-77.57826,-80.55836,-200.0,-92.59688,-93.967964,-83.00078,-200.0
