timeStamp,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020
2022-06-25 19:57:42 +0000 ,-200.0,-200.0,-77.0,-200.0,-62.0,-200.0,-200.0,-66.0,-85.0,-79.0,-93.0,-89.0,-86.0,-94.0,-68.0,-85.0,-83.0,-200.0,-200.0,-92.0
2022-06-25 19:57:43 +0000 ,-76.0,-200.0,-76.56986,-73.0,-65.01097,-62.0,-200.0,-65.56986,-83.27944,-78.56986,-94.29041,-89.0,-84.70959,-92.70959,-68.43014,-81.98902,-84.29041,-200.0,-200.0,-92.43014
2022-06-25 19:57:44 +0000 ,-77.29041,-200.0,-76.636635,-71.27944,-66.75283,-62.86028,-63.0,-200.0,-82.4419,-78.36047,-200.0,-200.0,-84.90992,-91.805275,-68.363365,-80.799484,-85.747055,-81.0,-74.0,-91.811035
2022-06-25 19:57:45 +0000 ,-78.194725,-200.0,-77.146515,-70.4419,-200.0,-64.65987,-63.86028,-64.80815,-82.25367,-200.0,-200.0,-88.72383,-200.0,-200.0,-200.0,-79.897606,-200.0,-81.43014,-74.860275,-90.906006
2022-06-25 19:57:46 +0000 ,-79.09819,-200.0,-200.0,-70.25367,-68.87128,-68.71942,-64.555214,-64.314606,-200.0,-200.0,-200.0,-88.52625,-85.20746,-200.0,-67.853485,-200.0,-86.22427,-81.63953,-75.279045,-200.0
2022-06-25 19:57:47 +0000 ,-200.0,-200.0,-77.88337,-200.0,-69.60909,-200.0,-200.0,-63.8611,-82.19802,-78.056725,-93.81392,-88.741135,-85.54645,-91.92856,-67.6121,-80.74846,-86.06411,-81.943275,-75.47584,-90.10345
2022-06-25 19:57:48 +0000 ,-79.734665,-200.0,-78.32108,-69.86772,-69.72714,-68.87887,-200.0,-63.516365,-82.71971,-77.49464,-93.3188,-200.0,-85.955284,-92.49388,-67.7779,-80.60448,-85.867004,-200.0,-200.0,-89.80777
2022-06-25 19:57:49 +0000 ,-80.01468,-200.0,-78.47083,-69.38217,-69.77133,-68.29997,-64.333534,-200.0,-82.88453,-77.17214,-92.86438,-200.0,-200.0,-200.0,-68.220085,-80.30484,-85.72659,-82.17506,-76.08628,-89.554825
2022-06-25 19:57:50 +0000 ,-80.29637,-200.0,-78.32844,-69.11853,-200.0,-67.805374,-64.37135,-63.637207,-82.5724,-78.57009,-200.0,-200.0,-85.30932,-200.0,-200.0,-80.66346,-200.0,-82.32786,-76.62599,-89.43861
2022-06-25 19:57:51 +0000 ,-80.21495,-200.0,-200.0,-68.956055,-69.91418,-67.5075,-64.76698,-63.9448,-200.0,-200.0,-200.0,-200.0,-85.086235,-200.0,-67.96612,-200.0,-85.62105,-82.31457,-76.76617,-200.0
2022-06-25 19:57:52 +0000 ,-200.0,-200.0,-200.0,-200.0,-70.05849,-200.0,-65.00648,-64.0172,-81.92944,-78.879196,-200.0,-89.532684,-85.17513,-200.0,-67.67229,-200.0,-85.63888,-82.268875,-76.80013,-89.68141
2022-06-25 19:57:53 +0000 ,-80.756035,-200.0,-77.95116,-69.33082,-69.98813,-67.006065,-200.0,-64.10839,-81.22733,-79.063446,-200.0,-90.25614,-85.183685,-91.98096,-67.46576,-81.207245,-85.590164,-200.0,-200.0,-89.967766
2022-06-25 19:57:54 +0000 ,-80.657104,-200.0,-77.68001,-69.41068,-69.78543,-66.51131,-64.8219,-200.0,-80.70766,-79.302605,-93.07741,-200.0,-85.425934,-91.33627,-67.2954,-81.58234,-85.4337,-81.932045,-76.42523,-90.20396
2022-06-25 19:57:55 +0000 ,-79.908966,-200.0,-77.39689,-69.45083,-200.0,-65.92748,-64.88086,-63.772686,-80.297966,-200.0,-93.266624,-90.79998,-200.0,-91.3998,-200.0,-82.30266,-200.0,-81.75658,-76.09553,-90.653145
2022-06-25 19:57:56 +0000 ,-78.97837,-200.0,-200.0,-69.59509,-200.0,-65.46657,-65.1124,-63.355804,-200.0,-200.0,-200.0,-91.22525,-85.37606,-200.0,-67.23583,-200.0,-85.275276,-81.93224,-75.764114,-200.0
2022-06-25 19:57:57 +0000 ,-200.0,-200.0,-77.88422,-200.0,-69.75529,-200.0,-200.0,-63.00026,-79.78822,-79.67561,-93.044266,-91.381294,-85.06994,-91.41173,-67.37118,-83.1263,-85.05999,-82.32789,-75.45869,-90.87319
2022-06-25 19:57:58 +0000 ,-78.854546,-200.0,-77.890854,-69.42328,-69.861374,-64.93895,-200.0,-62.770767,-79.2984,-80.04295,-92.97332,-91.36533,-84.601036,-91.4542,-67.84751,-83.29341,-85.004105,-200.0,-200.0,-90.98846
2022-06-25 19:57:59 +0000 ,-78.73944,-200.0,-77.542564,-69.252815,-69.97786,-64.35628,-64.80459,-200.0,-78.79616,-80.43642,-93.06993,-200.0,-84.74566,-91.51764,-68.35938,-82.79883,-85.22934,-82.396286,-75.83951,-91.08895
2022-06-25 19:58:00 +0000 ,-78.71707,-200.0,-77.19063,-69.354,-200.0,-63.899372,-64.46776,-63.121353,-78.478035,-80.800964,-200.0,-200.0,-200.0,-200.0,-200.0,-81.9971,-200.0,-82.58803,-76.05771,-91.17727
2022-06-25 19:58:01 +0000 ,-78.891335,-200.0,-200.0,-69.586975,-69.70333,-64.62257,-64.4468,-63.52089,-200.0,-200.0,-200.0,-200.0,-84.914314,-200.0,-68.95608,-200.0,-84.98404,-82.602005,-76.07611,-200.0
2022-06-25 19:58:02 +0000 ,-200.0,-200.0,-200.0,-200.0,-69.344315,-200.0,-64.503395,-63.77939,-78.17073,-81.19398,-92.91443,-91.57569,-84.801605,-91.65451,-69.458176,-81.515495,-84.67758,-200.0,-76.06873,-91.25541
2022-06-25 19:58:03 +0000 ,-78.7319,-200.0,-76.95474,-69.5284,-69.02667,-64.45713,-200.0,-63.91599,-77.94542,-81.342705,-92.70289,-91.912704,-84.42118,-91.55657,-69.67004,-81.181595,-84.639786,-200.0,-200.0,-91.18346
2022-06-25 19:58:04 +0000 ,-78.54756,-200.0,-76.76908,-69.314964,-68.81481,-64.01833,-64.55273,-200.0,-77.8361,-81.405136,-92.6828,-200.0,-200.0,-91.31991,-69.79245,-80.95527,-84.533455,-82.61706,-75.77443,-91.074524
2022-06-25 19:58:05 +0000 ,-78.40511,-200.0,-76.603905,-69.17163,-200.0,-63.78796,-64.52268,-200.0,-77.760056,-200.0,-200.0,-91.841385,-200.0,-200.0,-200.0,-80.70556,-200.0,-82.94119,-75.422005,-91.045715
