timeStamp,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020
2022-06-25 18:47:26 +0000 ,-62.0,-200.0,-70.0,-70.0,-200.0,-72.0,-69.0,-200.0,-200.0,-200.0,-200.0,-200.0,-90.0,-200.0,-85.0,-200.0,-200.0,-94.0,-93.0,-200.0
2022-06-25 18:47:27 +0000 ,-62.430138,-200.0,-70.0,-69.139725,-73.0,-200.0,-70.29041,-78.0,-200.0,-79.0,-200.0,-85.0,-85.26848,-200.0,-85.0,-200.0,-200.0,-94.0,-92.139725,-200.0
2022-06-25 18:47:28 +0000 ,-200.0,-200.0,-200.0,-200.0,-72.56986,-200.0,-200.0,-77.139725,-73.0,-75.55888,-71.0,-78.97806,-82.68908,-70.0,-84.44768,-200.0,-200.0,-200.0,-200.0,-69.0
2022-06-25 18:47:29 +0000 ,-62.363358,-200.0,-70.0,-68.444786,-72.36047,-72.0,-72.023224,-76.997116,-72.139725,-72.50298,-71.0,-76.04666,-81.203804,-69.56986,-84.05252,-85.0,-200.0,-200.0,-200.0,-69.0
2022-06-25 18:47:30 +0000 ,-62.058826,-200.0,-70.4107,-67.43437,-72.46743,-73.104645,-73.314064,-78.02465,-72.549446,-70.727936,-71.0,-200.0,-200.0,-69.36047,-200.0,-85.0,-200.0,-200.0,-89.78782,-69.27617
2022-06-25 18:47:31 +0000 ,-61.826584,-200.0,-71.0896,-66.84624,-200.0,-75.12705,-74.12253,-200.0,-72.53469,-200.0,-70.5893,-200.0,-79.78628,-68.85138,-83.65651,-200.0,-200.0,-94.27617,-88.00264,-68.8577
2022-06-25 18:47:32 +0000 ,-61.673473,-200.0,-200.0,-66.923035,-72.58424,-200.0,-75.2139,-77.90565,-200.0,-70.351555,-200.0,-76.31192,-78.43529,-200.0,-83.48926,-200.0,-200.0,-94.47375,-86.90537,-200.0
2022-06-25 18:47:33 +0000 ,-200.0,-200.0,-200.0,-200.0,-72.52167,-200.0,-200.0,-77.41308,-71.92195,-70.14685,-70.73618,-75.910576,-77.515274,-69.27108,-83.16576,-84.72383,-94.0,-200.0,-200.0,-69.44117
2022-06-25 18:47:34 +0000 ,-62.05295,-200.0,-71.48911,-66.97531,-72.55932,-75.643616,-74.44101,-76.90016,-71.380714,-70.20541,-70.83069,-75.09226,-76.85938,-69.63697,-83.07042,-84.52625,-200.0,-200.0,-200.0,-69.40242
2022-06-25 18:47:35 +0000 ,-62.152153,-200.0,-71.48952,-66.97889,-72.62333,-75.988815,-73.250496,-76.69814,-71.11731,-70.5401,-70.98024,-200.0,-200.0,-69.36916,-200.0,-84.080505,-93.139725,-200.0,-86.04239,-69.419586
