timeStamp,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020
2022-06-25 20:21:55 +0000 ,-65.0,-200.0,-59.0,-63.0,-200.0,-66.0,-66.0,-69.0,-200.0,-200.0,-200.0,-88.0,-200.0,-200.0,-200.0,-80.0,-200.0,-87.0,-200.0,-200.0
2022-06-25 20:21:56 +0000 ,-65.860275,-200.0,-58.569862,-63.0,-200.0,-66.0,-68.58083,-69.0,-200.0,-200.0,-200.0,-88.860275,-77.0,-200.0,-85.0,-80.860275,-91.0,-87.0,-76.0,-200.0
2022-06-25 20:21:57 +0000 ,-200.0,-200.0,-200.0,-200.0,-60.0,-200.0,-69.83714,-69.82849,-72.0,-85.0,-89.0,-89.002884,-77.860275,-81.0,-82.849304,-200.0,-90.139725,-87.0,-76.0,-84.0
2022-06-25 20:21:58 +0000 ,-200.0,-200.0,-58.912804,-64.38081,-60.86028,-66.27617,-200.0,-70.21587,-71.56986,-84.56986,-89.860275,-88.386055,-78.555214,-81.43014,-81.25005,-80.17439,-89.168625,-200.0,-200.0,-84.43014
2022-06-25 20:21:59 +0000 ,-65.450554,-200.0,-59.00421,-65.7794,-61.002888,-66.2684,-69.81147,-200.0,-71.36047,-82.97966,-90.002884,-200.0,-200.0,-81.63953,-80.36292,-79.58088,-88.98737,-87.4107,-200.0,-84.91569
2022-06-25 20:22:00 +0000 ,-65.05462,-200.0,-59.00329,-66.70514,-61.207447,-66.37469,-69.633484,-200.0,-72.699524,-81.89338,-89.79675,-88.35818,-200.0,-81.53257,-200.0,-79.56445,-200.0,-87.59414,-77.65698,-85.21166
2022-06-25 20:22:01 +0000 ,-64.823296,-200.0,-59.002678,-67.03627,-200.0,-66.49052,-69.37655,-70.05755,-200.0,-200.0,-200.0,-88.05828,-79.77098,-200.0,-200.0,-200.0,-88.99014,-87.52973,-78.842445,-200.0
2022-06-25 20:22:02 +0000 ,-200.0,-200.0,-59.490788,-200.0,-60.88582,-200.0,-69.27576,-69.58247,-72.70602,-80.76328,-89.621994,-87.8471,-80.36825,-82.24154,-79.34918,-200.0,-88.991974,-87.321815,-200.0,-85.54973
2022-06-25 20:22:03 +0000 ,-65.229164,-200.0,-60.00054,-67.070206,-60.95528,-66.57303,-200.0,-69.04212,-72.52961,-80.02057,-89.36719,-88.38184,-81.08928,-83.07732,-78.68317,-79.50554,-89.11541,-200.0,-200.0,-85.81836
2022-06-25 20:22:04 +0000 ,-65.18935,-200.0,-60.298798,-67.16964,-61.368736,-66.52542,-69.01644,-200.0,-72.93239,-79.40927,-89.39005,-200.0,-81.96687,-83.95685,-78.7372,-79.30153,-88.69575,-87.23944,-200.0,-85.6433
2022-06-25 20:22:05 +0000 ,-65.01659,-200.0,-60.602215,-67.48072,-62.408752,-66.35523,-68.648094,-69.03875,-73.268364,-78.69476,-89.47865,-88.09231,-200.0,-85.018326,-200.0,-79.44136,-200.0,-87.107254,-78.87439,-85.18533
2022-06-25 20:22:06 +0000 ,-64.78112,-200.0,-200.0,-67.791855,-200.0,-67.214386,-68.32105,-68.8654,-200.0,-200.0,-200.0,-87.77355,-81.71131,-200.0,-78.04358,-200.0,-89.3086,-86.87718,-78.712425,-200.0
2022-06-25 20:22:07 +0000 ,-200.0,-200.0,-200.0,-200.0,-63.016155,-200.0,-68.0513,-68.541695,-73.197395,-77.970474,-89.24685,-87.918884,-81.418816,-85.24362,-77.84259,-200.0,-89.76171,-87.1862,-78.35278,-85.46456
2022-06-25 20:22:08 +0000 ,-200.0,-200.0,-60.70516,-67.7849,-63.291336,-67.18109,-200.0,-68.33416,-73.14284,-77.729904,-88.96936,-88.14885,-81.52356,-85.02689,-77.95536,-79.146675,-90.02185,-200.0,-200.0,-85.34126
2022-06-25 20:22:09 +0000 ,-64.56115,-200.0,-60.73774,-67.61459,-63.66565,-66.913155,-68.74397,-200.0,-73.2141,-77.73294,-88.91621,-200.0,-81.43156,-84.6156,-78.076775,-79.22466,-200.0,-87.3569,-77.572495,-84.9813
2022-06-25 20:22:10 +0000 ,-64.29184,-200.0,-60.84569,-67.36336,-64.034096,-66.8708,-69.45837,-200.0,-73.468094,-77.76245,-89.09262,-88.18464,-200.0,-84.80111,-200.0,-79.69459,-200.0,-87.34488,-76.831924,-84.819016
2022-06-25 20:22:11 +0000 ,-63.955017,-200.0,-60.963776,-67.58616,-200.0,-66.57431,-69.56069,-68.43746,-200.0,-200.0,-200.0,-88.088326,-81.27337,-200.0,-77.76091,-80.42106,-89.9897,-87.23217,-76.60846,-200.0
2022-06-25 20:22:12 +0000 ,-200.0,-200.0,-200.0,-200.0,-63.947506,-200.0,-69.50499,-68.52285,-73.175186,-77.78761,-89.13438,-87.82978,-81.37895,-84.659035,-77.52277,-200.0,-89.88484,-87.184975,-76.71348,-84.571915
2022-06-25 20:22:13 +0000 ,-63.80227,-200.0,-60.9915,-67.69966,-63.748283,-66.59529,-200.0,-69.34594,-72.82551,-78.04162,-88.965775,-87.48204,-81.62221,-84.46445,-77.367004,-80.79743,-89.79433,-200.0,-200.0,-84.308815
2022-06-25 20:22:14 +0000 ,-63.565346,-200.0,-60.91891,-67.8756,-63.950676,-66.58464,-69.38262,-200.0,-72.62002,-78.41073,-88.845695,-200.0,-82.15929,-84.77025,-77.15598,-81.10018,-89.71541,-87.09362,-77.27352,-84.15466
2022-06-25 20:22:15 +0000 ,-63.23528,-200.0,-60.903576,-67.933495,-64.09946,-66.313286,-69.251305,-70.15459,-72.683205,-79.19916,-89.057365,-87.798805,-200.0,-85.25371,-200.0,-81.0874,-200.0,-86.98975,-77.319084,-84.042725
2022-06-25 20:22:16 +0000 ,-62.848232,-200.0,-200.0,-67.79823,-200.0,-65.93319,-69.13447,-70.59795,-200.0,-200.0,-200.0,-88.072235,-82.652084,-200.0,-76.946976,-200.0,-90.01312,-86.89734,-77.18414,-200.0
2022-06-25 20:22:17 +0000 ,-200.0,-200.0,-200.0,-200.0,-64.04111,-200.0,-69.030045,-70.77719,-72.5205,-79.31563,-89.48074,-87.90097,-82.777275,-85.41673,-76.762054,-200.0,-90.31986,-86.81474,-77.0665,-84.23145
2022-06-25 20:22:18 +0000 ,-62.98633,-200.0,-60.77111,-67.63271,-63.943897,-65.850136,-200.0,-70.82063,-72.285164,-79.192795,-89.90271,-87.5682,-82.6566,-85.32972,-76.45606,-81.12881,-90.357895,-200.0,-200.0,-84.13627
2022-06-25 20:22:19 +0000 ,-63.12624,-200.0,-60.747574,-67.55314,-63.85702,-65.72593,-69.0742,-200.0,-72.07482,-79.15275,-90.07061,-200.0,-83.1318,-85.13759,-76.137955,-81.13961,-90.25521,-86.94741,-76.52261,-83.93964
2022-06-25 20:22:20 +0000 ,-63.13692,-200.0,-60.83945,-67.57159,-200.0,-65.43403,-69.22581,-70.83714,-71.95504,-79.34562,-90.155136,-87.383385,-200.0,-84.94317,-200.0,-81.05584,-200.0,-86.927505,-76.11893,-83.83215
2022-06-25 20:22:21 +0000 ,-63.19339,-200.0,-200.0,-67.54217,-200.0,-65.127396,-69.45191,-71.05872,-200.0,-200.0,-200.0,-87.25986,-83.54969,-200.0,-75.92148,-81.09814,-90.20998,-86.77701,-76.25212,-200.0
2022-06-25 20:22:22 +0000 ,-200.0,-200.0,-200.0,-200.0,-63.98584,-200.0,-69.61064,-71.25532,-71.86905,-79.448135,-90.43594,-87.28257,-83.72388,-84.56347,-75.74846,-200.0,-90.19107,-86.55223,-76.78402,-83.757225
2022-06-25 20:22:23 +0000 ,-200.0,-200.0,-60.807465,-67.56131,-64.167206,-64.98451,-200.0,-71.34342,-71.5884,-79.49742,-90.82187,-87.21216,-83.70247,-84.15598,-75.59233,-81.111244,-90.37705,-200.0,-200.0,-83.621925
2022-06-25 20:22:24 +0000 ,-63.266018,-200.0,-60.735367,-67.53315,-64.33087,-64.964554,-69.79994,-200.0,-71.33743,-79.47477,-200.0,-200.0,-83.774605,-83.989105,-75.51835,-81.16947,-200.0,-86.86184,-76.5223,-83.54533
2022-06-25 20:22:25 +0000 ,-63.331554,-200.0,-60.602947,-67.55287,-64.81495,-64.96767,-69.992935,-71.60328,-71.33186,-79.566574,-200.0,-86.97282,-200.0,-84.03557,-200.0,-81.31132,-200.0,-87.11306,-76.16154,-83.56408
2022-06-25 20:22:26 +0000 ,-63.323616,-200.0,-60.595295,-67.85687,-200.0,-64.90426,-70.16828,-71.83588,-200.0,-200.0,-200.0,-86.84557,-83.74898,-200.0,-76.40822,-81.59549,-90.40799,-87.14544,-76.082275,-200.0
2022-06-25 20:22:27 +0000 ,-200.0,-200.0,-200.0,-200.0,-64.691925,-200.0,-70.459785,-71.892715,-71.323975,-79.55931,-200.0,-86.90398,-83.74978,-84.51919,-76.58177,-200.0,-90.37202,-87.000755,-76.20941,-83.469315
2022-06-25 20:22:28 +0000 ,-63.428738,-200.0,-60.49779,-67.75552,-64.50107,-64.95754,-200.0,-71.83585,-71.22944,-79.44421,-91.12514,-87.06496,-83.50671,-85.15161,-76.44357,-81.62831,-90.4724,-200.0,-200.0,-83.34095
2022-06-25 20:22:29 +0000 ,-63.43357,-200.0,-60.499405,-67.58212,-64.36993,-65.11387,-70.306366,-200.0,-71.05638,-79.516495,-200.0,-200.0,-83.135376,-85.61585,-76.31789,-81.7727,-90.73833,-86.89288,-76.76822,-83.290215
2022-06-25 20:22:30 +0000 ,-63.461926,-200.0,-60.67501,-67.57643,-64.5807,-65.21156,-70.08567,-72.22516,-70.877846,-79.97442,-200.0,-200.0,-200.0,-85.86482,-200.0,-81.96728,-200.0,-86.815544,-77.00359,-83.39667
2022-06-25 20:22:31 +0000 ,-63.706806,-200.0,-200.0,-67.613045,-200.0,-65.47633,-70.16754,-72.46322,-200.0,-200.0,-200.0,-87.298225,-83.43459,-200.0,-76.46677,-82.14426,-90.62625,-86.679504,-76.62699,-200.0
2022-06-25 20:22:32 +0000 ,-200.0,-200.0,-200.0,-200.0,-64.41678,-200.0,-70.52196,-72.399315,-70.58386,-80.36495,-91.44539,-87.53176,-83.65394,-85.5244,-76.35783,-200.0,-90.46407,-86.46915,-76.20308,-83.53553
2022-06-25 20:22:33 +0000 ,-64.12437,-200.0,-60.74521,-67.84273,-64.18652,-65.32238,-200.0,-72.27836,-70.33962,-80.67915,-91.82371,-87.67932,-83.70476,-85.17796,-76.21957,-82.17372,-90.337265,-200.0,-200.0,-83.59658
2022-06-25 20:22:34 +0000 ,-64.283966,-200.0,-60.832943,-68.04945,-64.063065,-65.16676,-70.25443,-200.0,-70.26859,-80.96571,-92.18857,-200.0,-84.319115,-85.03459,-76.179756,-82.22434,-90.22167,-86.19103,-76.03565,-83.565956
2022-06-25 20:22:35 +0000 ,-64.345856,-200.0,-60.93382,-67.95628,-64.036766,-65.13161,-69.93271,-200.0,-70.31078,-81.357864,-92.25638,-87.79313,-200.0,-200.0,-200.0,-82.22585,-200.0,-86.046906,-75.88029,-83.51719
2022-06-25 20:22:36 +0000 ,-64.27145,-200.0,-200.0,-67.78807,-200.0,-65.44629,-69.810936,-72.56063,-200.0,-200.0,-200.0,-87.962265,-84.479095,-200.0,-76.16427,-82.14094,-90.443405,-86.08729,-75.455605,-200.0
2022-06-25 20:22:37 +0000 ,-200.0,-200.0,-200.0,-200.0,-64.09894,-200.0,-69.676125,-72.68182,-70.43537,-81.30056,-92.234116,-88.07229,-84.3726,-85.141464,-76.08487,-200.0,-90.35784,-86.4263,-75.18112,-83.668465
2022-06-25 20:22:38 +0000 ,-64.48859,-200.0,-61.025826,-68.09049,-63.980705,-65.51178,-200.0,-72.64394,-70.56991,-81.03754,-92.2795,-88.152,-84.31978,-85.30143,-76.12199,-81.97728,-90.08964,-200.0,-200.0,-83.67333
2022-06-25 20:22:39 +0000 ,-64.59502,-200.0,-61.10977,-68.316696,-63.810394,-65.46784,-69.857735,-200.0,-70.69277,-80.64627,-92.34179,-200.0,-84.487755,-85.38228,-76.32772,-81.80708,-90.01958,-200.0,-75.38521,-83.74578
2022-06-25 20:22:40 +0000 ,-64.49943,-200.0,-61.18639,-68.46113,-63.52455,-65.36263,-69.99724,-72.52338,-70.805,-80.24735,-200.0,-88.35501,-200.0,-85.695946,-200.0,-81.6517,-200.0,-86.36326,-75.63107,-83.85347
2022-06-25 20:22:41 +0000 ,-64.435745,-200.0,-200.0,-68.528076,-200.0,-65.245766,-69.95317,-72.392494,-200.0,-200.0,-200.0,-88.45184,-84.1175,-200.0,-76.36184,-81.44465,-89.7573,-86.355675,-75.70437,-200.0
2022-06-25 20:22:42 +0000 ,-200.0,-200.0,-61.32155,-200.0,-63.61257,-200.0,-69.806435,-72.33805,-70.77741,-80.078094,-92.33315,-88.498856,-83.592575,-85.93528,-76.33079,-200.0,-89.434715,-86.21582,-75.72977,-83.75665
2022-06-25 20:22:43 +0000 ,-64.854065,-200.0,-61.335457,-68.50353,-63.752365,-65.13897,-200.0,-72.37411,-70.580666,-79.985634,-92.239105,-88.67184,-83.30803,-85.78711,-76.30242,-81.8858,-89.205055,-200.0,-200.0,-83.605995
2022-06-25 20:22:44 +0000 ,-64.99103,-200.0,-61.176445,-68.395386,-63.7293,-65.04135,-69.97657,-200.0,-70.35942,-80.35621,-92.32825,-200.0,-83.24018,-85.483025,-76.14647,-82.04079,-89.08096,-86.155876,-75.68786,-83.46831
2022-06-25 20:22:45 +0000 ,-64.861725,-200.0,-61.119823,-68.21085,-63.861813,-64.952126,-70.23563,-72.23268,-70.092224,-80.96989,-92.34159,-88.87137,-200.0,-85.31444,-200.0,-82.037285,-200.0,-86.207504,-75.69391,-83.407455
2022-06-25 20:22:46 +0000 ,-64.83214,-200.0,-200.0,-68.02148,-200.0,-65.26031,-70.66729,-72.04127,-200.0,-200.0,-200.0,-88.85883,-83.34958,-200.0,-76.09248,-82.294136,-89.24834,-86.40535,-76.17543,-200.0
2022-06-25 20:22:47 +0000 ,-200.0,-200.0,-200.0,-200.0,-63.785107,-200.0,-70.99412,-72.581215,-70.0222,-81.442276,-92.11679,-88.78527,-83.49098,-85.59172,-76.01959,-200.0,-89.224205,-86.692566,-76.82553,-83.372536
2022-06-25 20:22:48 +0000 ,-64.84653,-200.0,-61.044514,-68.43285,-63.697132,-65.66623,-200.0,-73.17259,-70.0203,-81.70278,-92.04452,-88.65308,-83.55529,-86.0344,-75.93226,-82.2868,-89.18429,-200.0,-200.0,-83.27567
2022-06-25 20:22:49 +0000 ,-64.72974,-200.0,-60.954967,-68.670525,-63.637417,-65.90746,-70.86191,-200.0,-69.95362,-81.83458,-92.17084,-200.0,-83.52843,-86.32984,-75.91736,-82.11158,-89.298416,-86.91087,-77.31043,-83.16643
2022-06-25 20:22:50 +0000 ,-64.45165,-200.0,-60.808132,-68.84927,-63.582825,-66.08662,-70.81165,-73.152115,-69.87197,-81.93438,-200.0,-200.0,-200.0,-86.62346,-200.0,-82.12558,-200.0,-86.95989,-77.712234,-83.261345
2022-06-25 20:22:51 +0000 ,-64.0911,-200.0,-60.653217,-69.03339,-200.0,-66.38025,-70.827774,-73.35747,-200.0,-200.0,-200.0,-88.446594,-83.3533,-200.0,-200.0,-81.94069,-89.57403,-86.89839,-77.754745,-200.0
2022-06-25 20:22:52 +0000 ,-200.0,-200.0,-200.0,-200.0,-63.85759,-200.0,-70.842514,-73.21484,-69.99209,-81.89577,-200.0,-88.30205,-83.15182,-86.45805,-76.11924,-200.0,-89.542725,-87.081154,-77.88494,-200.0
2022-06-25 20:22:53 +0000 ,-200.0,-200.0,-60.5116,-68.877174,-64.14732,-66.30064,-200.0,-72.809746,-70.2289,-81.819084,-200.0,-88.060745,-82.90269,-86.16199,-76.106186,-81.88368,-89.54049,-200.0,-200.0,-83.08558
2022-06-25 20:22:54 +0000 ,-64.13039,-200.0,-60.447086,-68.630905,-64.58628,-66.168625,-70.920906,-200.0,-70.595924,-81.74897,-200.0,-200.0,-82.58931,-85.891304,-76.01148,-81.89364,-89.70966,-87.00645,-78.390724,-82.886345
2022-06-25 20:22:55 +0000 ,-64.22553,-200.0,-60.408806,-68.40573,-200.0,-66.06861,-71.01326,-72.46291,-71.232506,-81.61996,-200.0,-87.928566,-200.0,-85.70872,-200.0,-81.90274,-200.0,-86.769806,-78.826744,-82.78979
2022-06-25 20:22:56 +0000 ,-64.35674,-200.0,-200.0,-68.199844,-200.0,-65.97716,-71.162605,-72.29631,-200.0,-200.0,-200.0,-87.84908,-82.2821,-200.0,-76.18455,-82.040886,-89.840805,-86.532745,-78.98925,-200.0
2022-06-25 20:22:57 +0000 ,-200.0,-200.0,-60.373806,-200.0,-64.79005,-200.0,-71.44964,-72.12045,-71.37809,-81.48131,-200.0,-87.84131,-82.0012,-85.62737,-76.295715,-200.0,-89.875114,-86.315994,-79.075775,-82.65728
2022-06-25 20:22:58 +0000 ,-64.95178,-200.0,-60.34181,-68.40096,-64.89361,-65.828636,-200.0,-71.938965,-71.41063,-81.35452,-200.0,-88.17938,-81.874146,-85.57368,-76.22619,-82.07876,-89.8858,-200.0,-200.0,-82.515434
2022-06-25 20:22:59 +0000 ,-64.991585,-200.0,-60.442375,-68.70895,-64.9234,-65.67215,-71.42899,-200.0,-71.655754,-81.4333,-92.19765,-200.0,-81.79934,-85.52459,-76.121254,-81.87731,-89.70088,-86.37737,-78.83035,-82.45064
