timeStamp,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020
2022-06-25 20:35:21 +0000 ,-200.0,-200.0,-200.0,-200.0,-68.0,-200.0,-73.0,-62.0,-82.0,-80.0,-200.0,-92.0,-87.0,-200.0,-67.0,-200.0,-79.0,-83.0,-68.0,-200.0
2022-06-25 20:35:22 +0000 ,-200.0,-200.0,-76.0,-200.0,-67.56986,-77.0,-72.56986,-60.709583,-81.56986,-79.56986,-200.0,-92.860275,-87.0,-89.0,-66.139725,-74.0,-80.29041,-85.150696,-70.150696,-90.0
2022-06-25 20:35:23 +0000 ,-72.0,-200.0,-76.43014,-73.0,-65.7035,-72.69861,-200.0,-59.805264,-80.53199,-79.9128,-96.0,-93.555214,-87.27617,-88.56986,-65.997116,-75.29041,-82.851715,-200.0,-200.0,-90.43014
2022-06-25 20:35:24 +0000 ,-73.29041,-200.0,-75.53487,-74.72056,-64.41964,-70.32859,-70.7035,-200.0,-79.224815,-80.62026,-200.0,-200.0,-200.0,-85.322685,-65.997894,-75.09008,-200.0,-83.71215,-70.64529,-90.363365
2022-06-25 20:35:25 +0000 ,-74.470894,-200.0,-74.226906,-73.624954,-200.0,-68.94172,-69.83034,-59.51785,-200.0,-200.0,-200.0,-93.949585,-200.0,-200.0,-200.0,-74.58719,-82.47645,-82.63127,-70.53676,-89.853485
2022-06-25 20:35:26 +0000 ,-75.57194,-200.0,-200.0,-200.0,-63.834743,-200.0,-69.594025,-59.404266,-79.12394,-81.14223,-95.139725,-94.014824,-88.08979,-83.87234,-66.16351,-200.0,-82.04425,-82.384445,-70.253876,-200.0
2022-06-25 20:35:27 +0000 ,-200.0,-200.0,-73.96042,-72.840836,-63.494896,-200.0,-70.18195,-59.329388,-79.00703,-81.20716,-94.720955,-94.01208,-87.73717,-84.06811,-66.039276,-74.89969,-82.409195,-83.15079,-200.0,-89.94242
2022-06-25 20:35:28 +0000 ,-75.33291,-200.0,-73.828156,-72.10676,-63.130672,-67.911995,-200.0,-59.031776,-78.72181,-81.051476,-94.113464,-200.0,-87.09057,-85.123924,-65.74884,-75.14914,-83.07304,-200.0,-200.0,-89.998726
2022-06-25 20:35:29 +0000 ,-74.6216,-200.0,-74.06045,-72.36884,-62.821167,-67.60615,-69.5789,-200.0,-78.25243,-80.898735,-93.6499,-200.0,-200.0,-86.075516,-65.38517,-75.409065,-200.0,-83.3254,-70.71958,-89.8768
2022-06-25 20:35:30 +0000 ,-73.912964,-200.0,-74.561455,-73.527756,-200.0,-67.87439,-68.878136,-58.627003,-200.0,-200.0,-200.0,-94.010124,-87.93356,-200.0,-200.0,-76.0787,-83.53384,-83.05887,-71.006546,-90.07833
