timeStamp,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020
2022-06-25 20:48:21 +0000 ,-200.0,-200.0,-200.0,-200.0,-76.0,-200.0,-72.0,-66.0,-82.0,-91.0,-200.0,-200.0,-89.0,-87.0,-82.0,-200.0,-82.0,-89.0,-70.0,-200.0
2022-06-25 20:48:22 +0000 ,-200.0,-200.0,-77.0,-200.0,-76.0,-82.0,-72.43014,-66.0,-83.72056,-91.43014,-200.0,-200.0,-89.0,-90.44112,-82.43014,-78.0,-86.30139,-88.139725,-70.860275,-94.0
2022-06-25 20:48:23 +0000 ,-83.0,-200.0,-77.860275,-69.0,-76.27617,-78.55888,-200.0,-66.55232,-83.7296,-91.91569,-200.0,-200.0,-89.27617,-91.01155,-82.0872,-75.41917,-89.22373,-200.0,-200.0,-93.56986
2022-06-25 20:48:24 +0000 ,-83.0,-200.0,-78.279045,-68.56986,-76.06305,-76.607635,-72.363365,-200.0,-82.914406,-91.800964,-200.0,-200.0,-88.8577,-91.0084,-81.790436,-74.16286,-200.0,-200.0,-71.002884,-93.636635
2022-06-25 20:48:25 +0000 ,-82.72383,-200.0,-78.47584,-68.08431,-200.0,-75.828255,-72.26418,-67.35818,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-73.367134,-89.77367,-87.444786,-71.20745,-200.0
2022-06-25 20:48:26 +0000 ,-82.52625,-200.0,-200.0,-200.0,-75.66473,-200.0,-72.041084,-67.77247,-82.110016,-91.9556,-200.0,-200.0,-89.110855,-91.00656,-80.956436,-200.0,-89.493,-86.84506,-71.7116,-200.0
2022-06-25 20:48:27 +0000 ,-200.0,-200.0,-78.09534,-67.78834,-75.35637,-200.0,-71.84824,-67.99985,-81.67353,-92.28864,-200.0,-200.0,-89.460785,-91.144936,-80.22358,-72.68278,-88.65808,-86.60553,-71.716705,-93.73582
2022-06-25 20:48:28 +0000 ,-82.41083,-200.0,-77.9864,-67.61543,-75.13671,-76.087875,-200.0,-200.0,-81.52464,-92.44365,-200.0,-200.0,-89.710045,-91.52767,-80.312225,-72.60462,-87.90374,-200.0,-200.0,-93.79376
2022-06-25 20:48:29 +0000 ,-82.47433,-200.0,-77.9886,-67.64102,-74.86196,-76.16287,-72.07728,-200.0,-81.667694,-92.3052,-200.0,-200.0,-200.0,-91.66754,-80.55739,-72.54652,-200.0,-87.051735,-71.60064,-200.0
2022-06-25 20:48:30 +0000 ,-82.55945,-200.0,-78.20952,-67.94343,-200.0,-76.01436,-72.46621,-68.65036,-200.0,-200.0,-200.0,-200.0,-89.78779,-200.0,-200.0,-72.24786,-87.44631,-87.04064,-71.623024,-200.0
2022-06-25 20:48:31 +0000 ,-82.73308,-200.0,-200.0,-200.0,-74.81524,-200.0,-73.00368,-69.28219,-81.945114,-92.131744,-200.0,-200.0,-90.01672,-91.41064,-80.44802,-200.0,-87.02084,-86.779854,-71.77349,-200.0
2022-06-25 20:48:32 +0000 ,-200.0,-200.0,-78.34711,-68.02291,-74.83805,-200.0,-73.87051,-69.575554,-82.01225,-91.99197,-200.0,-200.0,-90.35499,-91.01961,-80.64247,-72.14986,-86.92773,-200.0,-71.924965,-93.692375
2022-06-25 20:48:33 +0000 ,-83.3029,-200.0,-78.33441,-67.9195,-74.94474,-75.97665,-200.0,-69.56483,-82.01082,-91.96455,-200.0,-200.0,-90.486664,-90.66866,-81.0922,-71.9447,-87.19972,-200.0,-200.0,-93.70239
2022-06-25 20:48:34 +0000 ,-83.4164,-200.0,-78.29554,-67.89926,-75.06135,-75.97975,-74.25978,-200.0,-82.17677,-91.968475,-200.0,-200.0,-200.0,-90.45735,-81.52401,-71.982285,-200.0,-86.643684,-71.874176,-93.74563
2022-06-25 20:48:35 +0000 ,-83.368004,-200.0,-78.26288,-67.910965,-200.0,-76.262215,-74.45207,-69.58704,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-72.345474,-87.25842,-86.75083,-71.69401,-200.0
2022-06-25 20:48:36 +0000 ,-83.49449,-200.0,-200.0,-200.0,-200.0,-200.0,-74.37558,-69.29837,-81.969124,-91.811485,-200.0,-200.0,-90.29266,-90.54344,-81.01047,-200.0,-87.07072,-87.07174,-71.51453,-200.0
2022-06-25 20:48:37 +0000 ,-200.0,-200.0,-78.31519,-68.92372,-75.88229,-76.22894,-74.08,-68.868744,-81.820244,-91.31646,-200.0,-200.0,-90.21009,-90.46015,-80.37074,-72.97316,-86.70403,-200.0,-200.0,-93.67908
