timeStamp,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020
2022-06-25 18:54:17 +0000 ,-200.0,-200.0,-200.0,-200.0,-69.0,-200.0,-200.0,-69.0,-200.0,-82.0,-200.0,-200.0,-85.0,-78.0,-74.0,-200.0,-94.0,-200.0,-200.0,-200.0
2022-06-25 18:54:18 +0000 ,-200.0,-200.0,-58.0,-200.0,-70.29041,-74.0,-200.0,-69.43014,-63.0,-81.139725,-90.0,-81.0,-85.0,-78.0,-73.56986,-87.0,-92.70959,-200.0,-200.0,-80.0
2022-06-25 18:54:19 +0000 ,-63.0,-200.0,-58.0,-74.0,-70.36624,-74.860275,-74.0,-69.63953,-62.569862,-80.997116,-89.56986,-200.0,-200.0,-78.27617,-73.36047,-87.43014,-91.805275,-200.0,-200.0,-79.139725
2022-06-25 18:54:20 +0000 ,-62.13972,-200.0,-58.552322,-74.0,-70.47163,-75.279045,-72.70959,-200.0,-62.360477,-80.587204,-89.36047,-200.0,-200.0,-78.884445,-200.0,-87.63953,-91.51786,-93.0,-200.0,-78.720955
2022-06-25 18:54:21 +0000 ,-62.273277,-200.0,-59.358177,-74.27617,-200.0,-75.06514,-72.3576,-69.73792,-62.26208,-200.0,-200.0,-200.0,-83.34302,-200.0,-73.056725,-87.73792,-200.0,-92.56986,-200.0,-200.0
2022-06-25 18:54:22 +0000 ,-64.31978,-200.0,-200.0,-73.8577,-70.42236,-200.0,-200.0,-69.7954,-200.0,-80.40422,-200.0,-200.0,-82.97895,-200.0,-72.9901,-200.0,-91.404274,-92.636635,-200.0,-81.1937
2022-06-25 18:54:23 +0000 ,-200.0,-200.0,-59.937626,-200.0,-70.48371,-75.32698,-200.0,-69.6937,-62.534912,-79.910576,-89.056725,-200.0,-82.98357,-79.84393,-72.85234,-87.96056,-91.1898,-200.0,-200.0,-81.19755
2022-06-25 18:54:24 +0000 ,-64.51794,-200.0,-59.900867,-74.60633,-70.68946,-75.49729,-71.02789,-69.33709,-62.6667,-79.439224,-88.65979,-200.0,-83.544975,-81.03254,-72.95858,-88.29269,-90.997116,-91.91442,-200.0,-80.60526
2022-06-25 18:54:25 +0000 ,-64.23676,-200.0,-59.754974,-74.72221,-71.31836,-75.5787,-70.09024,-200.0,-62.84281,-79.194534,-88.35234,-200.0,-200.0,-82.12107,-200.0,-88.69131,-90.85228,-91.27518,-80.0,-80.549774
2022-06-25 18:54:26 +0000 ,-64.158615,-200.0,-59.864567,-74.483116,-200.0,-75.63989,-70.21579,-68.997604,-62.79164,-200.0,-200.0,-200.0,-83.73808,-200.0,-73.00023,-88.91704,-200.0,-90.71415,-80.0,-200.0
2022-06-25 18:54:27 +0000 ,-65.12226,-200.0,-200.0,-74.26768,-71.13763,-200.0,-200.0,-68.83249,-200.0,-78.73469,-87.88907,-80.56986,-83.88576,-82.75579,-73.200935,-200.0,-90.939735,-90.15247,-80.27617,-200.0
2022-06-25 18:54:28 +0000 ,-200.0,-200.0,-59.71437,-200.0,-70.65681,-77.29359,-200.0,-68.91632,-62.88716,-78.366776,-87.4694,-80.36047,-83.93347,-83.2873,-73.14316,-89.16132,-90.88404,-200.0,-200.0,-80.395905
2022-06-25 18:54:29 +0000 ,-65.265915,-200.0,-59.502644,-73.69775,-70.319664,-78.4566,-70.01619,-69.130135,-62.931274,-78.091705,-87.34195,-200.0,-84.22166,-83.932465,-72.92244,-89.48173,-90.86916,-90.02344,-200.0,-80.31076
2022-06-25 18:54:30 +0000 ,-65.10957,-200.0,-59.415867,-73.39753,-70.397644,-78.689896,-69.94257,-200.0,-63.027126,-77.86057,-87.2064,-200.0,-200.0,-84.25783,-200.0,-89.95014,-90.80005,-90.02032,-80.67909,-80.179054
2022-06-25 18:54:31 +0000 ,-65.15635,-200.0,-59.119186,-73.14724,-200.0,-78.89131,-69.9502,-200.0,-63.301785,-200.0,-200.0,-80.056725,-84.36883,-200.0,-72.96073,-200.0,-200.0,-90.01781,-80.80366,-200.0
2022-06-25 18:54:32 +0000 ,-65.66746,-200.0,-200.0,-73.32784,-70.32691,-200.0,-200.0,-69.1696,-200.0,-78.06426,-200.0,-79.82494,-84.438576,-84.53392,-73.07084,-200.0,-90.95578,-90.19147,-80.84003,-80.65708
2022-06-25 18:54:33 +0000 ,-200.0,-200.0,-200.0,-200.0,-70.34603,-79.83622,-200.0,-69.151634,-63.828156,-78.364586,-87.24192,-200.0,-84.49806,-84.47453,-73.08846,-89.729034,-91.1649,-200.0,-200.0,-80.99675
2022-06-25 18:54:34 +0000 ,-65.75146,-200.0,-59.2697,-73.610954,-70.48621,-80.56624,-69.95635,-69.136116,-64.12493,-78.551186,-87.2421,-200.0,-84.54941,-84.478546,-73.305305,-89.49427,-91.42242,-90.391304,-80.7438,-81.209
2022-06-25 18:54:35 +0000 ,-65.59715,-200.0,-59.471577,-73.62306,-70.8532,-81.10606,-70.049286,-200.0,-64.23599,-78.618225,-87.05612,-200.0,-200.0,-85.13206,-200.0,-89.34141,-91.59888,-90.48158,-80.63576,-81.08251
2022-06-25 18:54:36 +0000 ,-65.438484,-200.0,-59.39777,-73.410736,-200.0,-82.020966,-69.98719,-69.04738,-64.23664,-200.0,-200.0,-200.0,-84.44373,-200.0,-73.63995,-89.20814,-200.0,-90.612045,-80.55127,-200.0
2022-06-25 18:54:37 +0000 ,-65.51927,-200.0,-200.0,-72.95679,-70.815414,-200.0,-70.60409,-68.87243,-200.0,-78.510605,-87.4652,-79.53255,-84.23036,-85.527725,-73.67131,-200.0,-91.8039,-90.82515,-80.57651,-200.0
2022-06-25 18:54:38 +0000 ,-200.0,-200.0,-59.409092,-200.0,-70.57517,-82.249344,-200.0,-68.766525,-64.42999,-78.51103,-87.789406,-79.52863,-83.94657,-85.76254,-73.67937,-89.5315,-91.79674,-200.0,-200.0,-81.47734
2022-06-25 18:54:39 +0000 ,-65.65991,-200.0,-59.53716,-72.8457,-70.2684,-82.013855,-71.05096,-68.836426,-64.66995,-78.41656,-87.78346,-79.59711,-83.600716,-85.688515,-73.77862,-89.88398,-91.514175,-90.81575,-200.0,-81.8659
2022-06-25 18:54:40 +0000 ,-65.85577,-200.0,-59.67374,-72.93085,-70.10898,-81.73645,-71.569565,-200.0,-64.88442,-78.28773,-87.637115,-200.0,-200.0,-85.67258,-200.0,-89.89198,-200.0,-90.666336,-80.450005,-82.45135
2022-06-25 18:54:41 +0000 ,-65.91365,-200.0,-59.656334,-73.09901,-200.0,-81.55649,-72.09601,-68.80404,-64.93899,-200.0,-200.0,-200.0,-83.2693,-200.0,-73.95862,-200.0,-200.0,-90.58149,-200.0,-200.0
2022-06-25 18:54:42 +0000 ,-65.78366,-200.0,-200.0,-73.20298,-70.07737,-200.0,-200.0,-68.86875,-200.0,-78.171776,-200.0,-200.0,-82.90304,-85.564514,-74.278915,-200.0,-91.47025,-90.80694,-200.0,-83.13352
2022-06-25 18:54:43 +0000 ,-200.0,-200.0,-59.734486,-200.0,-70.002785,-81.41634,-72.0582,-68.90237,-65.08097,-78.13482,-87.55499,-200.0,-82.619835,-85.3554,-74.47582,-89.461174,-91.313225,-200.0,-200.0,-83.416824
2022-06-25 18:54:44 +0000 ,-65.964264,-200.0,-59.91668,-73.34299,-69.84666,-81.08682,-71.86602,-68.91109,-65.32001,-78.32451,-87.71313,-200.0,-82.724304,-85.28044,-74.61098,-89.03341,-91.242035,-90.821655,-80.540504,-83.69866
2022-06-25 18:54:45 +0000 ,-66.032295,-200.0,-59.967342,-73.22023,-69.81752,-80.79165,-72.11271,-200.0,-65.55764,-78.62719,-87.990036,-200.0,-200.0,-85.457214,-200.0,-88.738464,-91.28779,-90.747665,-80.69514,-84.06416
2022-06-25 18:54:46 +0000 ,-65.96222,-200.0,-59.970238,-73.02336,-200.0,-80.879684,-72.46625,-68.98618,-65.77294,-200.0,-200.0,-200.0,-82.85888,-200.0,-75.134384,-88.90002,-200.0,-90.81626,-200.0,-200.0
