"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020"
"2022-06-28T09:37:35.545","-92.0","-200","-200","-200","-71.0","-200","-200","-65.0","-77.0","-87.0","-200","-93.0","-200","-85.0","-200","-200","-89.0","-87.0","-68.0","-200"
"2022-06-28T09:37:36.667","-200","-79.0","-68.0","-74.0","-200","-70.0","-71.0","-64.49988","-200","-200","-93.0","-200","-80.0","-85.0","-200","-73.0","-200","-87.50012","-200","-88.0"
"2022-06-28T09:37:37.793","-200","-85.001495","-68.0","-74.0","-200","-70.50012","-72.00025","-200","-200","-200","-93.50012","-200","-78.499626","-200","-200","-71.99975","-86.499374","-87.333275","-69.00025","-91.50088"
"2022-06-28T09:37:38.924","-89.9995","-200","-70.00166","-71.99834","-200","-69.33244","-72.66739","-200","-79.500626","-84.499374","-200","-200","-79.66739","-85.0","-83.0","-200","-86.66639","-200","-69.66739","-89.99934"
"2022-06-28T09:37:40.049","-83.327446","-200","-200","-200","-72.00025","-200","-200","-66.00117","-80.66805","-84.66639","-200","-200","-80.00112","-200","-200","-200","-87.50125","-200","-200","-200"
"2022-06-28T09:37:41.177","-200","-85.66822","-200","-200","-72.33378","-71.50312","-72.24981","-66.75219","-82.50424","-200","-200","-200","-200","-86.502625","-81.99975","-71.66622","-200","-200","-200","-200"
"2022-06-28T09:37:42.300","-200","-85.250435","-71.50387","-73.751816","-200","-71.80339","-73.2027","-67.0025","-200","-200","-200","-200","-79.8003","-200","-200","-71.24894","-88.002495","-88.502","-200","-200"
"2022-06-28T09:37:43.433","-81.993256","-84.197205","-70.600395","-73.19981","-200","-70.99916","-72.8339","-200","-200","-83.247314","-92.66605","-200","-79.49888","-200","-200","-71.199005","-87.49979","-89.0031","-69.50025","-90.500374"
"2022-06-28T09:37:44.555","-81.39281","-200","-70.165016","-72.66406","-71.248436","-200","-200","-66.33237","-81.60069","-82.39531","-200","-92.49988","-79.42715","-86.2012","-200","-200","-87.14036","-200","-69.1993","-200"
"2022-06-28T09:37:45.673","-80.99218","-200","-200","-200","-70.5968","-200","-200","-65.99701","-80.8304","-82.1617","-200","-92.333115","-200","-85.497795","-81.33261","-71.50054","-200","-88.66772","-68.998505","-200"
"2022-06-28T09:37:46.810","-200","-83.82933","-69.85372","-72.28101","-70.16202","-71.7182","-73.28913","-65.36693","-200","-200","-92.74969","-200","-79.2472","-84.994865","-200","-71.71614","-200","-89.43441","-200","-200"
"2022-06-28T09:37:47.935","-200","-83.27873","-72.52007","-73.12822","-200","-72.88855","-73.50486","-200","-200","-200","-200","-200","-78.882324","-200","-200","-73.26502","-86.4922","-89.883995","-69.57385","-89.397"
"2022-06-28T09:37:49.073","-79.84303","-200","-74.2595","-74.349846","-70.28251","-73.57527","-73.44813","-64.6515","-80.567215","-83.57629","-200","-200","-78.590004","-200","-82.25106","-200","-85.98743","-200","-70.00586","-88.66081"
"2022-06-28T09:37:50.188","-78.98019","-200","-200","-200","-70.37298","-200","-200","-63.976906","-80.369606","-84.51235","-200","-93.50188","-200","-200","-83.2037","-74.35891","-85.58302","-90.3465","-70.3423","-200"
"2022-06-28T09:37:51.323","-200","-83.369675","-200","-200","-70.78053","-200","-73.19984","-63.424084","-80.215706","-200","-200","-94.003","-200","-200","-84.00674","-74.01825","-200","-90.311356","-200","-88.85336"
"2022-06-28T09:37:52.443","-200","-82.87867","-74.13176","-74.212944","-200","-73.61835","-72.99637","-200","-200","-200","-93.000496","-200","-78.35045","-200","-200","-73.73908","-85.89907","-90.37505","-200","-88.74576"
"2022-06-28T09:37:53.561","-77.971115","-200","-74.30456","-74.28574","-200","-73.65365","-72.99667","-200","-80.39667","-200","-200","-200","-78.06539","-200","-200","-73.50604","-86.24798","-200","-200","-88.66196"
"2022-06-28T09:37:54.686","-77.26411","-200","-74.44881","-74.26143","-71.208466","-200","-200","-64.23881","-80.54497","-200","-200","-200","-77.66607","-85.37379","-83.43063","-200","-86.3861","-200","-200","-200"
"2022-06-28T09:37:55.818","-76.962204","-82.4853","-200","-200","-71.28168","-74.10852","-200","-63.746975","-80.41352","-200","-200","-94.33736","-200","-85.668884","-200","-74.33333","-200","-90.683464","-200","-200"
"2022-06-28T09:37:56.941","-200","-82.16293","-75.75361","-74.87149","-71.25771","-74.73064","-73.07577","-63.39806","-200","-200","-200","-200","-77.54361","-200","-200","-75.04385","-200","-90.94492","-200","-87.986305"
"2022-06-28T09:37:58.072","-200","-81.89383","-76.87426","-75.395454","-200","-75.26495","-73.1437","-200","-200","-85.353714","-200","-200","-77.43725","-200","-200","-75.729866","-86.06371","-91.24298","-70.61184","-87.52511"
