"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020"
"2022-06-28T09:31:21.094","-67.0","-200","-200","-200","-68.0","-76.0","-200","-55.0","-84.0","-76.0","-200","-200","-200","-84.0","-71.0","-68.0","-200","-96.0","-200","-92.0"
"2022-06-28T09:31:22.210","-200","-83.0","-65.0","-69.0","-67.49988","-73.499374","-70.0","-55.500126","-200","-200","-97.0","-200","-200","-200","-200","-68.50012","-80.0","-96.0","-200","-89.9995"
"2022-06-28T09:31:23.335","-68.500374","-81.99975","-66.500374","-75.001495","-200","-71.66473","-68.499626","-200","-200","-79.00075","-200","-200","-200","-200","-200","-69.000496","-78.499626","-93.331116","-65.0","-90.333275"
"2022-06-28T09:31:24.473","-69.00066","-200","-65.99983","-74.33377","-200","-200","-67.99934","-56.33411","-89.00125","-79.000496","-200","-88.0","-200","-84.0","-70.49988","-200","-79.00017","-200","-69.001","-200"
"2022-06-28T09:31:25.593","-69.25094","-200","-200","-200","-67.666725","-200","-200","-57.252186","-88.66722","-77.748184","-200","-88.0","-200","-85.00083","-200","-68.24906","-79.751434","-93.24819","-69.667885","-200"
"2022-06-28T09:31:26.730","-200","-82.33344","-66.50075","-73.99975","-67.75019","-73.00088","-68.75082","-57.602795","-88.750565","-200","-95.99975","-88.33361","-200","-85.75194","-200","-67.9985","-200","-92.9978","-200","-88.99763"
"2022-06-28T09:31:27.849","-200","-83.50212","-66.8015","-73.7992","-200","-74.6055","-69.202","-200","-200","-200","-95.99983","-200","-200","-200","-200","-67.83132","-80.20249","-93.1656","-69.75106","-88.5969"
"2022-06-28T09:31:28.985","-68.5988","-84.80559","-67.67188","-72.15853","-66.9979","-75.00641","-70.17276","-56.99958","-86.79461","-78.4005","-95.99988","-200","-200","-86.403496","-69.66589","-200","-81.508026","-200","-69.199196","-88.32954"
"2022-06-28T09:31:30.097","-68.331116","-200","-200","-200","-66.495964","-200","-200","-56.56829","-85.99185","-79.00316","-200","-200","-200","-86.83823","-69.248695","-200","-82.44147","-200","-68.830986","-200"
"2022-06-28T09:31:31.226","-200","-83.16384","-200","-200","-66.137085","-74.574135","-70.57927","-56.496635","-84.986534","-200","-200","-200","-200","-87.29284","-68.99821","-69.72476","-200","-91.56017","-200","-88.569725"
