"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020"
"2022-06-28T03:29:12.104","-91.0","-200","-200","-200","-200","-200","-76.0","-92.0","-92.0","-200","-200","-200","-200","-200","-87.0","-58.0","-200","-64.0","-200","-200"
"2022-06-28T03:29:13.206","-200","-200","-200","-200","-200","-93.0","-200","-90.99975","-200","-200","-200","-200","-200","-200","-200","-59.500374","-200","-62.99975","-200","-200"
"2022-06-28T03:29:14.340","-92.500374","-200","-200","-95.0","-200","-91.499626","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-57.0","-200","-76.0","-200"
"2022-06-28T03:29:15.458","-200","-200","-200","-200","-200","-91.66656","-200","-200","-200","-200","-200","-200","-200","-200","-200","-60.000664","-58.00025","-200","-80.001","-200"
"2022-06-28T03:29:16.597","-200","-200","-200","-200","-200","-200","-75.49988","-200","-91.49988","-200","-200","-200","-200","-200","-89.0005","-60.250935","-58.000168","-63.333443","-200","-200"
"2022-06-28T03:29:17.716","-200","-200","-200","-200","-200","-89.997","-78.33561","-200","-200","-200","-200","-200","-200","-200","-88.333115","-60.601795","-200","-63.75081","-200","-200"
"2022-06-28T03:29:18.846","-200","-200","-200","-91.49912","-200","-88.994606","-77.24981","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-64.201996","-80.667885","-200"
"2022-06-28T03:29:19.949","-200","-200","-200","-200","-200","-90.000084","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-78.74756","-200"
"2022-06-28T03:29:21.070","-200","-200","-200","-200","-200","-200","-200","-200","-92.33395","-200","-200","-200","-200","-200","-200","-60.333607","-56.99838","-200","-200","-200"
"2022-06-28T03:29:22.188","-92.66705","-200","-200","-200","-200","-200","-77.1997","-89.999","-200","-200","-200","-200","-200","-200","-87.99925","-59.998074","-200","-64.3356","-200","-200"
"2022-06-28T03:29:23.310","-200","-200","-200","-91.99983","-200","-89.7125","-76.66398","-88.997505","-200","-200","-200","-200","-200","-200","-200","-60.12441","-200","-63.71221","-200","-200"
"2022-06-28T03:29:24.428","-200","-200","-96.0","-200","-200","-90.505295","-200","-88.79741","-92.25031","-200","-200","-200","-200","-200","-200","-200","-56.798103","-200","-81.20539","-200"
"2022-06-28T03:29:25.536","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-87.397606","-60.44753","-56.66448","-200","-200","-200"
"2022-06-28T03:29:26.655","-200","-200","-200","-200","-200","-200","-76.280945","-88.99876","-200","-200","-200","-200","-200","-200","-86.82875","-60.60498","-56.28137","-63.244137","-200","-200"
"2022-06-28T03:29:27.786","-200","-200","-200","-91.248566","-200","-90.223785","-76.24552","-88.4238","-200","-200","-200","-200","-200","-200","-86.42202","-60.45653","-200","-63.216705","-200","-200"
"2022-06-28T03:29:28.901","-200","-200","-200","-90.99811","-200","-89.89683","-76.10557","-88.49645","-200","-200","-200","-200","-200","-200","-200","-200","-57.25462","-62.89047","-82.175575","-200"
"2022-06-28T03:29:30.019","-200","-200","-200","-90.49614","-200","-89.5364","-200","-200","-91.798904","-200","-200","-200","-200","-200","-200","-200","-57.78784","-200","-82.58168","-200"
"2022-06-28T03:29:31.145","-200","-200","-200","-90.13724","-200","-89.23552","-76.094864","-200","-91.16286","-200","-200","-200","-200","-200","-87.25144","-60.332607","-58.823555","-62.9006","-82.76052","-200"
"2022-06-28T03:29:32.265","-200","-200","-200","-200","-200","-200","-75.90111","-88.77776","-90.851875","-200","-200","-200","-200","-200","-87.22319","-60.54289","-59.579815","-62.909058","-200","-200"
"2022-06-28T03:29:33.376","-200","-200","-94.99975","-200","-200","-89.295784","-75.90952","-88.597466","-200","-200","-200","-200","-200","-200","-200","-200","-200","-62.679726","-200","-200"
"2022-06-28T03:29:34.506","-200","-200","-93.999","-200","-200","-89.34755","-200","-88.449715","-200","-200","-200","-200","-200","-200","-200","-200","-59.530483","-200","-82.33797","-200"
"2022-06-28T03:29:35.620","-200","-200","-93.99925","-200","-200","-89.3236","-200","-200","-90.49228","-200","-200","-200","-200","-200","-86.69346","-60.796997","-59.64633","-200","-81.79659","-200"
"2022-06-28T03:29:36.747","-200","-200","-200","-200","-200","-200","-76.15316","-88.58161","-90.21223","-200","-200","-200","-200","-200","-87.09178","-60.879887","-59.892838","-62.629765","-200","-200"
"2022-06-28T03:29:37.868","-200","-200","-200","-200","-200","-200","-76.43591","-200","-200","-200","-200","-200","-200","-200","-86.91381","-60.82278","-200","-62.72418","-200","-200"
"2022-06-28T03:29:38.992","-92.24956","-200","-93.397606","-89.86775","-200","-89.2377","-76.61259","-200","-200","-200","-200","-200","-200","-200","-200","-200","-60.03803","-62.74208","-81.537926","-200"
