"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020"
"2022-06-28T08:49:24.621","-71.0","-200","-70.0","-63.0","-65.0","-72.0","-62.0","-200","-74.0","-73.0","-200","-200","-79.0","-82.0","-79.0","-200","-79.0","-200","-71.0","-88.0"
"2022-06-28T08:49:25.747","-73.500626","-200","-70.0","-63.0","-63.99975","-200","-200","-68.0","-75.00025","-73.50012","-200","-94.0","-200","-82.0","-79.0","-200","-80.500374","-200","-72.00025","-200"
"2022-06-28T08:49:26.862","-200","-70.0","-200","-200","-65.00066","-200","-200","-65.9995","-75.33378","-75.00133","-200","-200","-200","-82.66722","-200","-71.0","-200","-80.0","-200","-84.99925"
"2022-06-28T08:49:27.990","-200","-73.00075","-70.0","-63.66722","-200","-69.499374","-65.00075","-65.66605","-200","-200","-90.0","-200","-80.500374","-200","-200","-74.00075","-200","-77.9995","-200","-84.999504"
"2022-06-28T08:49:29.136","-71.99917","-74.00133","-70.250435","-64.50187","-200","-68.66556","-66.66856","-200","-78.505875","-78.256676","-88.99975","-200","-82.001495","-200","-76.66473","-75.00133","-81.334274","-77.33244","-71.33295","-85.5005"
"2022-06-28T08:49:30.256","-71.24806","-200","-71.80499","-64.60179","-65.000496","-200","-200","-64.24706","-80.41039","-80.21118","-200","-200","-84.25506","-84.00275","-75.496506","-200","-81.501","-200","-71.5","-200"
"2022-06-28T08:49:31.381","-72.0007","-75.00275","-200","-200","-63.395603","-200","-200","-63.194504","-81.0114","-80.67811","-200","-200","-200","-84.804596","-74.39391","-75.752304","-81.8017","-77.24918","-71.199104","-200"
"2022-06-28T08:49:32.496","-200","-74.1998","-71.16792","-200","-200","-67.24669","-66.00025","-63.999084","-200","-200","-200","-200","-200","-85.67446","-200","-75.200195","-200","-78.202194","-200","-87.6067"
"2022-06-28T08:49:33.630","-72.50288","-74.66863","-70.56864","-65.50561","-200","-66.394806","-65.599","-200","-200","-200","-200","-200","-85.206894","-200","-73.825676","-74.83182","-81.66747","-78.5032","-71.16577","-88.34226"
"2022-06-28T08:49:34.753","-73.00571","-200","-71.75785","-66.00804","-62.82708","-65.65899","-65.331276","-200","-79.85949","-80.149254","-200","-91.9995","-84.335106","-86.58397","-73.41939","-200","-81.5715","-200","-70.99815","-200"
"2022-06-28T08:49:35.868","-73.38326","-200","-200","-200","-62.851944","-200","-200","-62.99273","-79.12066","-79.62607","-200","-90.99883","-200","-86.005974","-73.36651","-200","-81.49944","-200","-70.99839","-200"
"2022-06-28T08:49:36.983","-200","-74.86006","-200","-200","-62.870613","-64.989105","-200","-62.2371","-78.770004","-200","-91.001495","-200","-200","-200","-200","-74.13708","-200","-80.731384","-200","-88.005486"
"2022-06-28T08:49:38.112","-200","-75.0038","-71.560326","-66.00703","-200","-64.486115","-66.14635","-61.648624","-200","-200","-91.75243","-200","-83.99936","-200","-200","-73.61543","-81.66805","-82.27834","-200","-87.75261"
"2022-06-28T08:49:39.239","-73.45256","-74.77864","-71.40208","-65.89387","-62.772785","-64.09439","-66.632256","-200","-78.489075","-200","-92.00269","-200","-84.377716","-200","-73.10059","-200","-81.80314","-200","-70.66147","-87.10621"
"2022-06-28T08:49:40.366","-72.89957","-200","-71.08741","-200","-62.28873","-200","-200","-61.38","-78.72131","-80.79175","-200","-90.99912","-84.67237","-85.89294","-73.29323","-200","-82.00633","-200","-70.39154","-200"
"2022-06-28T08:49:41.487","-72.53889","-74.29399","-200","-200","-61.892056","-200","-200","-61.15987","-79.00027","-200","-200","-200","-200","-85.802376","-73.451096","-74.44521","-200","-81.909966","-70.35532","-86.28408"
"2022-06-28T08:49:42.604","-200","-73.89683","-70.994896","-200","-200","-65.20043","-67.01067","-60.976105","-200","-200","-200","-200","-84.40134","-85.635666","-200","-75.10999","-200","-81.51342","-200","-85.61036"
"2022-06-28T08:49:43.739","-72.15272","-73.565285","-71.15297","-200","-200","-66.01433","-67.31385","-200","-200","-200","-200","-200","-84.17923","-200","-73.41272","-75.65478","-82.26104","-81.18845","-200","-85.04794"
"2022-06-28T08:49:44.868","-72.29835","-200","-71.06822","-65.70179","-61.98632","-66.693756","-67.5623","-60.66265","-78.76374","-82.33416","-200","-90.9993","-84.16398","-86.43239","-73.143684","-200","-82.3193","-200","-70.15493","-84.57116"
"2022-06-28T08:49:45.986","-72.34992","-200","-200","-200","-61.9874","-200","-200","-60.393436","-78.4871","-83.783134","-200","-90.99941","-200","-87.26548","-72.91261","-75.17367","-82.36933","-82.27847","-69.98505","-200"
"2022-06-28T08:49:47.112","-200","-73.28422","-200","-65.63688","-61.988327","-66.244896","-67.76971","-60.159615","-78.31573","-200","-91.834816","-90.9995","-200","-88.128","-200","-74.76581","-200","-83.123695","-200","-84.529175"
"2022-06-28T08:49:48.240","-200","-73.042816","-70.99462","-65.582695","-200","-65.85938","-67.94553","-59.954556","-200","-200","-91.71478","-200","-84.22989","-200","-200","-74.415504","-82.48169","-83.923134","-200","-84.14819"
"2022-06-28T08:49:49.361","-71.98129","-200","-70.99497","-65.77326","-200","-66.764824","-68.09654","-200","-78.295235","-200","-200","-200","-84.21299","-200","-72.91863","-200","-82.64513","-200","-69.986145","-83.81408"
"2022-06-28T08:49:50.479","-71.65801","-200","-71.05666","-200","-61.713516","-200","-200","-59.834576","-78.277115","-200","-200","-200","-84.12941","-87.91247","-72.988815","-200","-82.78968","-200","-69.9871","-200"
"2022-06-28T08:49:51.604","-71.433464","-72.83315","-200","-200","-61.47251","-67.36418","-200","-59.72766","-78.319244","-200","-200","-200","-200","-87.72345","-73.05089","-74.8692","-200","-83.58391","-200","-83.51857"
