"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020"
"2022-06-28T09:57:35.357","-82.0","-200","-200","-200","-200","-200","-200","-87.0","-93.0","-82.0","-200","-76.0","-200","-71.0","-200","-200","-200","-200","-200","-200"
"2022-06-28T09:57:36.465","-200","-63.0","-87.0","-73.0","-200","-88.0","-89.0","-200","-200","-200","-73.0","-76.50012","-79.0","-200","-200","-200","-200","-200","-200","-56.0"
"2022-06-28T09:57:37.592","-200","-61.99975","-85.499626","-76.00075","-200","-88.0","-91.0005","-200","-200","-84.500626","-69.49912","-200","-74.999","-200","-200","-200","-200","-200","-200","-53.499374"
"2022-06-28T09:57:38.724","-82.0","-62.333443","-87.001","-76.33411","-200","-200","-91.000336","-87.0","-88.999","-83.33278","-66.99733","-77.66772","-76.33378","-66.999","-200","-200","-200","-200","-200","-54.0"
"2022-06-28T09:57:39.838","-82.66722","-200","-200","-200","-200","-200","-200","-85.33195","-87.331276","-85.25294","-200","-78.752686","-200","-66.332115","-96.0","-200","-200","-200","-200","-200"
"2022-06-28T09:57:40.961","-83.001","-62.500374","-200","-200","-200","-200","-200","-85.24882","-200","-200","-68.50062","-78.8023","-200","-66.74982","-200","-200","-200","-200","-200","-54.500874"
"2022-06-28T09:57:42.079","-200","-62.600597","-88.50337","-77.00175","-200","-90.668884","-200","-200","-200","-200","-70.20559","-200","-78.00325","-200","-200","-200","-200","-200","-200","-55.002197"
"2022-06-28T09:57:43.213","-82.8002","-62.66747","-89.405396","-77.402596","-200","-92.004","-92.25244","-200","-87.74918","-84.1992","-69.66888","-200","-79.40679","-200","-93.499374","-200","-200","-200","-200","-56.173836"
"2022-06-28T09:57:44.324","-83.00108","-200","-200","-200","-200","-200","-200","-84.39651","-88.80249","-83.328705","-200","-79.83997","-79.84097","-68.2042","-91.99834","-200","-200","-200","-200","-200"
"2022-06-28T09:57:45.445","-83.00093","-62.427715","-200","-200","-200","-90.599","-200","-84.330124","-89.17042","-83.13766","-200","-80.5819","-200","-71.5186","-90.997","-200","-200","-200","-91.0","-200"
"2022-06-28T09:57:46.570","-200","-61.74333","-89.17009","-76.33061","-200","-90.833565","-90.79761","-83.8513","-200","-200","-68.99757","-80.76071","-200","-200","-200","-200","-200","-200","-200","-56.14884"
"2022-06-28T09:57:47.689","-200","-61.884537","-200","-76.714424","-200","-90.713715","-91.33378","-200","-200","-83.1203","-69.25005","-200","-81.301674","-200","-200","-200","-200","-200","-200","-56.382256"
"2022-06-28T09:57:48.814","-83.253","-200","-200","-77.12871","-200","-200","-200","-200","-88.858345","-83.55625","-69.33432","-81.574165","-82.52454","-70.72511","-200","-200","-200","-200","-200","-56.451668"
"2022-06-28T09:57:49.928","-83.674034","-200","-200","-200","-200","-200","-200","-83.617874","-89.50666","-83.49984","-200","-81.921616","-200","-70.3815","-92.0006","-200","-200","-200","-200","-200"
"2022-06-28T09:57:51.057","-83.605675","-62.099087","-200","-200","-200","-200","-91.28579","-84.22264","-200","-200","-68.89474","-81.92886","-200","-70.226265","-92.16793","-200","-200","-200","-200","-56.40586"
"2022-06-28T09:57:52.172","-200","-61.627457","-200","-77.45135","-200","-91.00199","-91.249756","-200","-200","-200","-68.71949","-200","-82.4656","-200","-200","-200","-200","-200","-200","-56.6458"
"2022-06-28T09:57:53.296","-83.54965","-61.31883","-200","-77.81125","-200","-200","-91.221695","-200","-89.11263","-83.26862","-68.40303","-82.02","-82.21554","-69.5948","-200","-200","-200","-200","-200","-57.016262"
"2022-06-28T09:57:54.412","-83.58797","-200","-200","-77.73621","-200","-200","-200","-83.895805","-88.99979","-83.07561","-200","-82.8856","-82.75056","-69.447296","-200","-200","-200","-200","-200","-200"
"2022-06-28T09:57:55.533","-83.85695","-60.899525","-200","-200","-200","-200","-200","-83.72046","-88.90731","-200","-68.29243","-82.45299","-200","-69.06892","-92.28757","-200","-200","-200","-200","-200"
"2022-06-28T09:57:56.660","-200","-60.6129","-88.570496","-77.58849","-200","-90.889404","-91.40205","-83.57408","-200","-200","-68.34444","-82.077255","-200","-200","-200","-200","-200","-200","-200","-57.093815"
"2022-06-28T09:57:57.776","-83.49995","-60.708477","-88.87683","-77.463264","-200","-90.90062","-91.08738","-200","-200","-82.990814","-68.38961","-200","-81.15524","-200","-200","-200","-200","-200","-200","-57.233925"
"2022-06-28T09:57:58.905","-84.08563","-200","-88.44121","-77.2087","-200","-200","-90.994865","-83.60766","-89.08536","-82.84448","-200","-81.42325","-80.118164","-69.615326","-92.251305","-200","-200","-200","-93.0005","-200"
"2022-06-28T09:58:00.008","-83.62578","-200","-200","-200","-200","-200","-200","-83.562996","-88.60562","-82.78629","-200","-81.45865","-200","-69.6436","-200","-200","-200","-200","-200","-200"
"2022-06-28T09:58:01.140","-83.34183","-60.4029","-200","-200","-200","-90.81732","-200","-83.31749","-88.193596","-200","-200","-81.140526","-200","-69.32364","-200","-200","-200","-200","-200","-56.804382"
"2022-06-28T09:58:02.252","-200","-60.623707","-200","-77.40103","-200","-90.49254","-91.46828","-200","-200","-200","-68.494125","-200","-80.624","-200","-200","-200","-200","-200","-200","-56.75218"
"2022-06-28T09:58:03.382","-83.263626","-60.87875","-89.1064","-77.5697","-200","-90.53255","-200","-200","-88.38697","-82.92996","-68.77072","-81.13272","-80.92552","-69.17284","-92.67253","-200","-200","-200","-200","-56.706005"
"2022-06-28T09:58:04.493","-83.304504","-200","-200","-200","-200","-200","-200","-83.42668","-88.88105","-82.87288","-200","-81.33786","-80.865456","-69.22361","-92.70574","-200","-200","-200","-200","-200"
"2022-06-28T09:58:05.621","-200","-61.05203","-200","-200","-200","-200","-200","-83.3391","-89.195274","-82.5889","-200","-81.52398","-200","-69.094025","-92.732956","-200","-200","-200","-200","-200"
"2022-06-28T09:58:06.737","-200","-60.94318","-200","-77.78027","-200","-90.56691","-91.066345","-83.08623","-200","-200","-68.55097","-200","-81.119255","-200","-200","-200","-200","-200","-200","-56.5483"
"2022-06-28T09:58:07.855","-200","-60.7936","-89.28155","-77.7348","-200","-200","-90.855064","-200","-89.18389","-82.389656","-68.46487","-200","-81.22886","-200","-200","-200","-200","-200","-200","-56.57338"
"2022-06-28T09:58:08.972","-83.18227","-200","-89.42776","-77.58298","-200","-200","-200","-200","-89.118164","-82.209854","-200","-81.69367","-81.43822","-68.700195","-200","-200","-200","-200","-200","-200"
"2022-06-28T09:58:10.095","-83.07136","-200","-200","-200","-200","-200","-200","-83.08144","-89.32407","-82.351654","-200","-81.56707","-200","-68.663055","-93.01092","-200","-200","-200","-200","-200"
"2022-06-28T09:58:11.212","-200","-60.950127","-200","-77.71119","-200","-90.32114","-91.059166","-83.130165","-89.40925","-200","-68.59934","-81.49601","-200","-68.52771","-200","-200","-200","-200","-200","-56.59601"
"2022-06-28T09:58:12.326","-200","-61.14047","-89.86704","-77.827515","-200","-89.9758","-91.17831","-200","-200","-200","-68.823","-200","-81.14975","-200","-200","-200","-200","-200","-200","-56.565716"
"2022-06-28T09:58:13.452","-83.01906","-61.270134","-200","-77.88475","-200","-89.854515","-91.34275","-200","-200","-82.578575","-68.929276","-81.3866","-81.29461","-68.59959","-200","-200","-200","-200","-200","-56.538097"
"2022-06-28T09:58:14.569","-83.06516","-200","-90.17083","-200","-200","-200","-200","-83.021904","-89.340454","-82.410385","-200","-81.49754","-81.7684","-68.33641","-93.32539","-200","-200","-200","-200","-200"
"2022-06-28T09:58:15.687","-83.10755","-61.039112","-200","-200","-200","-200","-200","-83.11847","-89.23045","-82.25574","-68.7446","-81.55942","-200","-68.18512","-200","-200","-200","-200","-200","-56.559807"
