"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020"
"2022-06-28T08:11:54.690","-68.0","-85.0","-77.0","-64.0","-63.0","-61.0","-52.0","-200","-73.0","-82.0","-93.0","-200","-77.0","-200","-64.0","-71.0","-79.0","-74.0","-75.0","-88.0"
"2022-06-28T08:11:55.815","-69.500374","-200","-75.499626","-64.0","-62.499874","-200","-200","-73.0","-74.500374","-82.0","-200","-85.0","-77.0","-82.0","-63.499874","-200","-79.0","-200","-75.50012","-200"
"2022-06-28T08:11:56.941","-68.99983","-85.50012","-200","-200","-62.33311","-200","-200","-71.99975","-73.99983","-82.0","-200","-85.0","-200","-84.0005","-200","-71.0","-79.33361","-73.49988","-75.333275","-200"
"2022-06-28T08:11:58.066","-200","-83.33161","-200","-64.0","-200","-61.500126","-52.0","-71.33261","-200","-200","-200","-200","-77.0","-200","-200","-70.66639","-200","-74.000336","-200","-87.49988"
"2022-06-28T08:11:59.202","-200","-83.499","-73.66489","-64.75131","-200","-61.66689","-52.33361","-200","-200","-200","-200","-200","-76.49912","-200","-65.00117","-71.25081","-80.00137","-74.00025","-73.99763","-85.33144"
"2022-06-28T08:12:00.334","-70.001625","-200","-72.74706","-64.6006","-62.75056","-61.750313","-52.5005","-200","-75.502495","-81.24869","-200","-200","-76.399","-81.66506","-65.75219","-200","-80.4023","-200","-73.19571","-84.24669"
"2022-06-28T08:12:01.446","-70.603096","-200","-200","-200","-63.001198","-200","-200","-70.99888","-76.80589","-80.3964","-200","-87.00166","-200","-80.74719","-66.4037","-200","-200","-200","-72.82808","-200"
"2022-06-28T08:12:02.569","-200","-84.6025","-200","-200","-63.168427","-200","-200","-71.6009","-77.50811","-79.99517","-200","-85.9995","-200","-81.399704","-200","-71.20049","-200","-73.7996","-200","-200"
"2022-06-28T08:12:03.693","-200","-84.66905","-200","-65.002335","-200","-61.5998","-52.4001","-72.00258","-200","-200","-92.49988","-200","-76.83449","-200","-65.833824","-71.16692","-80.16751","-73.83315","-200","-84.9996"
"2022-06-28T08:12:04.831","-69.99983","-84.71664","-73.8008","-64.858215","-63.000427","-61.499374","-52.33311","-200","-77.43505","-81.00235","-92.666725","-85.3978","-77.43342","-82.0025","-65.42637","-200","-79.99964","-200","-73.28415","-85.334526"
"2022-06-28T08:12:05.941","-69.85607","-200","-74.16901","-64.75","-62.874283","-200","-200","-71.28329","-77.254105","-81.00205","-200","-85.163765","-77.75704","-82.28971","-65.12042","-200","-80.50405","-200","-73.626595","-200"
"2022-06-28T08:12:07.053","-69.62204","-84.37409","-200","-200","-200","-200","-200","-70.7432","-77.33792","-80.66473","-200","-200","-200","-83.64018","-200","-72.14941","-200","-200","-200","-200"
