"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020"
"2022-06-28T04:06:27.397","-79.0","-88.0","-200","-200","-200","-200","-62.0","-76.0","-200","-200","-200","-200","-200","-200","-88.0","-56.0","-200","-86.0","-200","-200"
"2022-06-28T04:06:28.510","-76.9995","-200","-89.0","-74.0","-74.0","-84.0","-65.00075","-82.001495","-200","-200","-200","-200","-200","-200","-200","-200","-67.0","-200","-57.0","-200"
"2022-06-28T04:06:29.619","-200","-200","-88.49988","-75.00025","-73.49988","-82.99975","-200","-200","-80.0","-200","-200","-200","-200","-96.0","-200","-200","-67.0","-200","-57.0","-200"
"2022-06-28T04:06:30.741","-200","-89.500374","-200","-200","-200","-200","-65.66772","-82.33461","-82.500626","-200","-200","-200","-200","-96.0","-82.49863","-57.500374","-67.0","-85.49988","-59.335278","-200"
"2022-06-28T04:06:31.862","-79.66856","-87.999","-200","-200","-200","-200","-66.00137","-80.247314","-83.66805","-200","-200","-200","-98.0","-200","-81.33144","-58.000664","-200","-89.67006","-200","-200"
"2022-06-28T04:06:32.992","-80.50288","-89.50188","-88.333115","-75.66739","-200","-79.66372","-66.2017","-81.0001","-200","-200","-200","-200","-93.999","-200","-80.998","-58.501373","-200","-200","-200","-200"
"2022-06-28T04:06:34.111","-81.8062","-200","-88.24969","-77.00288","-200","-78.49575","-200","-200","-84.502495","-200","-200","-200","-91.997665","-94.66556","-200","-200","-67.0","-200","-58.24956","-96.0"
"2022-06-28T04:06:35.221","-200","-200","-200","-200","-200","-77.3933","-200","-200","-200","-200","-200","-200","-200","-200","-200","-58.2002","-200","-200","-200","-200"
"2022-06-28T04:06:36.344","-200","-88.7994","-200","-200","-200","-200","-65.83307","-79.32579","-200","-200","-200","-200","-200","-200","-80.597206","-56.994675","-67.8024","-86.99788","-200","-200"
"2022-06-28T04:06:37.470","-200","-88.16327","-200","-75.39751","-200","-77.82974","-66.000854","-79.278946","-200","-200","-200","-200","-200","-200","-200","-56.27652","-200","-200","-200","-200"
"2022-06-28T04:06:38.587","-81.33636","-200","-87.999","-200","-74.33395","-78.285576","-200","-200","-84.602295","-200","-200","-200","-200","-200","-200","-200","-67.66805","-200","-57.196503","-94.499626"
"2022-06-28T04:06:39.709","-81.14421","-200","-86.65973","-75.330956","-200","-78.50175","-200","-200","-85.17117","-200","-200","-200","-200","-94.99975","-200","-200","-67.14065","-200","-57.33103","-200"
