timeStamp,uuid,minor,raw,filtered,error
2022-05-19 19:38:39 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-74,-74,0
2022-05-19 19:38:40 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73,-73.49988,0.2498779
2022-05-19 19:38:41 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69,-71.99867,8.992037
2022-05-19 19:38:43 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.49813,2.244396
2022-05-19 19:38:44 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.19761,1.434267
2022-05-19 19:38:45 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68,-70.66223,7.087476
2022-05-19 19:38:46 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69,-70.42323,2.025592
2022-05-19 19:38:48 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69,-70.24377,1.546975
2022-05-19 19:38:49 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69,-70.10402,1.218858
2022-05-19 19:38:50 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69,-69.99205,0.9841635
2022-05-19 19:38:51 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72,-70.17777,3.320513
2022-05-19 19:38:53 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-70.75822,38.95986
2022-05-19 19:38:54 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69,-70.61961,2.623124
2022-05-19 19:38:55 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73,-70.79457,4.863917
2022-05-19 19:38:56 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-71.22215,33.38361
2022-05-19 19:38:58 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69,-71.07793,4.317779
2022-05-19 19:38:59 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73,-71.19592,3.254722
2022-05-19 19:39:00 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-71.53416,29.87536
2022-05-19 19:39:01 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-74,-71.67106,5.423968
2022-05-19 19:39:03 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-81,-72.1659,78.04131
2022-05-19 19:39:04 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-72.30994,7.236442
2022-05-19 19:39:05 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69,-72.14835,9.91213
2022-05-19 19:39:06 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73,-72.18838,0.6587313
2022-05-19 19:39:08 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69,-72.0438,9.264721
2022-05-19 19:39:09 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69,-71.91037,8.470253
2022-05-19 19:39:10 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69,-71.78681,7.76632
2022-05-19 19:39:11 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-74,-71.87796,4.503053
2022-05-19 19:39:13 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72,-71.88284,0.01372576
2022-05-19 19:39:14 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69,-71.77059,7.676178
2022-05-19 19:39:15 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68,-71.62753,13.15894
2022-05-19 19:39:16 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-71.86343,37.65744
2022-05-19 19:39:18 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79,-72.12151,47.31358
2022-05-19 19:39:19 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-72.04649,4.188105
2022-05-19 19:39:20 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68,-71.90638,15.2598
2022-05-19 19:39:21 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-74,-71.97742,4.090811
2022-05-19 19:39:23 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-81,-72.27775,76.07767
2022-05-19 19:39:24 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-72.36671,6.934193
2022-05-19 19:39:25 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69,-72.25859,10.61841
2022-05-19 19:39:26 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-72.34518,7.048046
2022-05-19 19:39:28 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79,-72.55207,41.57579
2022-05-19 19:39:29 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73,-72.56579,0.1885398
2022-05-19 19:39:30 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73,-72.5789,0.1773289
2022-05-19 19:39:31 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72,-72.56166,0.3154628
2022-05-19 19:39:33 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68,-72.42764,19.60402
2022-05-19 19:39:34 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-72.35721,5.556431
2022-05-19 19:39:35 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73,-72.37563,0.3898338
2022-05-19 19:39:36 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-72.53503,29.86593
2022-05-19 19:39:38 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-82,-72.80035,84.63363
2022-05-19 19:39:39 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73,-72.80589,0.03768051
2022-05-19 19:39:40 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72,-72.78375,0.6142679
2022-05-19 19:39:41 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79,-72.95286,36.56793
2022-05-19 19:39:43 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68,-72.81934,23.22607
2022-05-19 19:39:44 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71,-72.77072,3.135454
2022-05-19 19:39:45 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72,-72.7503,0.5629464
2022-05-19 19:39:46 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-81,-72.96719,64.52598
2022-05-19 19:39:48 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69,-72.86368,14.92801
2022-05-19 19:39:49 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71,-72.8154,3.295674
2022-05-19 19:39:50 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68,-72.69153,22.01044
2022-05-19 19:39:51 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68,-72.57164,20.89989
2022-05-19 19:39:53 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68,-72.45555,19.85194
2022-05-19 19:39:54 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71,-72.41882,2.013038
2022-05-19 19:39:55 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-74,-72.4585,2.376234
2022-05-19 19:39:56 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68,-72.34724,18.89847
2022-05-19 19:39:58 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79,-72.51237,42.08928
2022-05-19 19:39:59 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-72.6479,28.64494
