timeStamp,uuid,minor,raw,filtered,error
2022-05-18 20:35:28 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-74,-74,0
2022-05-18 20:35:29 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73,-73.49988,0.2498779
2022-05-18 20:35:30 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73,-73.33311,0.1109654
2022-05-18 20:35:33 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-74.25144,7.554571
2022-05-18 20:35:34 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-74.6022,1.953835
2022-05-18 20:35:35 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71,-73.99909,8.994554
2022-05-18 20:35:38 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-74.57436,11.73504
2022-05-18 20:35:39 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-75.0063,8.962229
2022-05-18 20:35:40 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79,-75.45506,12.56658
2022-05-18 20:35:43 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-75.71317,5.229578
2022-05-18 20:35:44 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-75.83219,1.363777
2022-05-18 20:35:45 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-75.84647,0.02357267
2022-05-18 20:35:47 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-90,-76.96225,169.9829
2022-05-18 20:35:48 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.03853,0.9244276
2022-05-18 20:35:49 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.03587,0.001286902
2022-05-18 20:35:50 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.03355,0.001125364
2022-05-18 20:35:52 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-76.9701,0.9410948
2022-05-18 20:35:53 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-76.97184,0.000792991
2022-05-18 20:35:54 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-76.91788,0.8425125
2022-05-18 20:35:55 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-76.86919,0.7554983
2022-05-18 20:35:58 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79,-76.97749,4.090564
2022-05-18 20:35:59 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-76.97858,0.0004586327
2022-05-18 20:36:00 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.02659,0.9475301
2022-05-18 20:36:02 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79,-77.11607,3.549179
2022-05-18 20:36:03 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.11098,0.01231763
2022-05-18 20:36:04 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.10627,0.01129328
2022-05-18 20:36:05 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.10189,0.01038169
2022-05-18 20:36:08 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.09782,0.009568062
2022-05-18 20:36:09 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.09401,0.008837767
2022-05-18 20:36:10 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.12839,0.7597085
2022-05-18 20:36:13 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.08662,1.180735
2022-05-18 20:36:14 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.08348,0.00696905
2022-05-18 20:36:15 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-77.0098,4.03928
2022-05-18 20:36:17 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-84,-77.25182,45.53789
2022-05-18 20:36:18 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.27721,0.5224195
2022-05-18 20:36:19 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.30127,0.4882243
2022-05-18 20:36:20 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.3241,0.456835
2022-05-18 20:36:22 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.34581,0.4279646
2022-05-18 20:36:23 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.33488,0.1121477
2022-05-18 20:36:24 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.29339,1.672853
2022-05-18 20:36:25 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.2844,0.0808839
2022-05-18 20:36:27 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.27582,0.07607549
2022-05-18 20:36:28 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.29738,0.4936769
2022-05-18 20:36:29 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.25926,1.585741
2022-05-18 20:36:30 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-74,-77.1647,10.01535
2022-05-18 20:36:33 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.18865,0.6582855
2022-05-18 20:36:34 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.1833,0.0336003
2022-05-18 20:36:35 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.2062,0.630119
2022-05-18 20:36:37 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-86,-77.45014,73.10007
2022-05-18 20:36:38 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.41032,1.988993
2022-05-18 20:36:39 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.37195,1.882242
2022-05-18 20:36:40 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.33497,1.782141
2022-05-18 20:36:42 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.35274,0.4189488
2022-05-18 20:36:43 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.36989,0.3970408
2022-05-18 20:36:44 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.33387,1.779209
2022-05-18 20:36:45 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-77.27297,5.166402
2022-05-18 20:36:47 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.2918,0.5015452
2022-05-18 20:36:48 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.28429,0.08082315
2022-05-18 20:36:49 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.30258,0.4863922
2022-05-18 20:36:50 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.32029,0.4620062
2022-05-18 20:36:53 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-77.26173,5.115406
2022-05-18 20:36:54 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.23006,1.513058
2022-05-18 20:36:55 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-77.17442,4.728083
2022-05-18 20:36:58 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.17009,0.02893051
2022-05-18 20:36:59 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-77.11649,4.479544
2022-05-18 20:37:00 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.13821,0.7426881
2022-05-18 20:37:03 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.11036,1.232898
2022-05-18 20:37:04 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.10767,0.01159361
2022-05-18 20:37:05 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.08081,1.168151
2022-05-18 20:37:07 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-80,-77.15133,8.114926
2022-05-18 20:37:08 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.14769,0.02181228
2022-05-18 20:37:09 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.12018,1.254799
2022-05-18 20:37:10 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.11731,0.01376154
2022-05-18 20:37:12 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.09071,1.189639
2022-05-18 20:37:13 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.08855,0.007841879
2022-05-18 20:37:14 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.11012,0.7918952
2022-05-18 20:37:15 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.1311,0.7549811
2022-05-18 20:37:18 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.12802,0.01638944
2022-05-18 20:37:19 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.14848,0.7250937
2022-05-18 20:37:20 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79,-77.1918,3.269604
2022-05-18 20:37:23 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79,-77.234,3.118752
2022-05-18 20:37:24 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79,-77.27512,2.975199
2022-05-18 20:37:25 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.29196,0.5013183
2022-05-18 20:37:28 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.26201,1.592666
2022-05-18 20:37:29 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.23281,1.519823
2022-05-18 20:37:30 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.20435,1.450449
2022-05-18 20:37:32 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-86,-77.40704,73.83891
2022-05-18 20:37:33 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-80,-77.46669,6.417659
2022-05-18 20:37:34 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.43301,2.053507
2022-05-18 20:37:35 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-77.37723,5.651212
2022-05-18 20:37:37 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-77.32281,5.395469
2022-05-18 20:37:38 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.31544,0.0995007
2022-05-18 20:37:39 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.30824,0.09500892
2022-05-18 20:37:40 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-84,-77.46074,42.76193
2022-05-18 20:37:42 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-74,-77.38197,11.43774
2022-05-18 20:37:43 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.37329,0.1393462
2022-05-18 20:37:44 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.38752,0.375132
2022-05-18 20:37:45 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-81,-77.46944,12.46482
2022-05-18 20:37:47 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-85,-77.64003,54.16916
2022-05-18 20:37:48 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-77.58029,6.657906
2022-05-18 20:37:49 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.54457,2.385699
2022-05-18 20:37:50 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.55486,0.1981538
2022-05-18 20:37:52 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-86,-77.74541,68.13831
2022-05-18 20:37:53 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-80,-77.79623,4.856584
2022-05-18 20:37:54 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.7783,0.6057469
2022-05-18 20:37:55 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.73827,3.021595
2022-05-18 20:37:57 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-77.6767,7.164706
2022-05-18 20:37:58 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.63902,2.686371
2022-05-18 20:37:59 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.64713,0.1245206
2022-05-18 20:38:00 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.63261,0.400191
2022-05-18 20:38:02 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-86,-77.82026,66.90816
2022-05-18 20:38:03 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-81,-77.89153,9.662615
2022-05-18 20:38:04 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.87156,0.7596154
2022-05-18 20:38:05 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.82966,3.34765
2022-05-18 20:38:08 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-77.76634,7.652649
2022-05-18 20:38:09 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.74921,0.5613105
2022-05-18 20:38:10 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79,-77.77717,1.495317
2022-05-18 20:38:13 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.78215,0.04745851
2022-05-18 20:38:14 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.78702,0.04536141
2022-05-18 20:38:15 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.74713,3.052468
2022-05-18 20:38:17 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-86,-77.93127,65.10433
2022-05-18 20:38:18 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.9105,0.8290095
2022-05-18 20:38:19 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.8902,0.792452
2022-05-18 20:38:20 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.89265,0.01152471
2022-05-18 20:38:23 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.89503,0.0110177
2022-05-18 20:38:24 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.85283,3.432975
2022-05-18 20:38:25 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-77.78931,7.780231
2022-05-18 20:38:27 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.77174,0.5955767
2022-05-18 20:38:28 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.73231,3.000889
2022-05-18 20:38:29 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.69377,2.868861
2022-05-18 20:38:30 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.70058,0.08964969
2022-05-18 20:38:32 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.68501,0.4692321
2022-05-18 20:38:33 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.66978,0.4486011
2022-05-18 20:38:34 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-77.61044,6.814413
2022-05-18 20:38:35 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.6191,0.1450829
2022-05-18 20:38:37 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-83,-77.73864,27.68191
2022-05-18 20:38:38 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.74445,0.06530795
2022-05-18 20:38:39 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.72791,0.5298572
2022-05-18 20:38:40 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-77.73396,0.07077974
2022-05-18 20:38:42 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79,-77.76206,1.53249
2022-05-18 20:38:43 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-77.74515,0.5552451
2022-05-18 20:38:44 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.70642,2.911872
