timeStamp,uuid,minor,raw,filtered,error
2022-05-19 19:15:09 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-70,0
2022-05-19 19:15:10 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68,-68.99975,0.9994965
2022-05-19 19:15:11 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68,-68.66622,0.4438512
2022-05-19 19:15:13 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-67,-68.24894,1.55985
2022-05-19 19:15:14 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68,-68.19901,0.03960304
2022-05-19 19:15:15 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-68.50054,2.248375
2022-05-19 19:15:16 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-68.71614,1.648295
2022-05-19 19:15:18 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-81,-70.26502,115.2397
2022-05-19 19:15:19 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73,-70.57234,5.893524
2022-05-19 19:15:20 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-70.5143,0.2645019
2022-05-19 19:15:21 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-70.46673,0.2178352
2022-05-19 19:15:23 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-70.42702,0.1823437
2022-05-19 19:15:24 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-70.39336,0.1547292
2022-05-19 19:15:25 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73,-70.58495,5.83245
2022-05-19 19:15:26 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73,-70.75136,5.056391
2022-05-19 19:15:28 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69,-70.6377,2.682046
2022-05-19 19:15:29 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-70.59855,0.3582608
2022-05-19 19:15:30 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-70.56367,0.3177208
2022-05-19 19:15:31 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71,-70.58789,0.1698341
2022-05-19 19:15:33 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79,-71.0341,63.45551
2022-05-19 19:15:34 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72,-71.08319,0.8405389
2022-05-19 19:15:35 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73,-71.17677,3.324184
2022-05-19 19:15:36 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79,-71.54446,55.58513
2022-05-19 19:15:38 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.47442,2.17391
2022-05-19 19:15:39 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.40978,1.987486
2022-05-19 19:15:40 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.34993,1.82231
2022-05-19 19:15:41 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.29433,1.675302
2022-05-19 19:15:43 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.24254,1.543902
2022-05-19 19:15:44 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.19415,1.426001
2022-05-19 19:15:45 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69,-71.1109,4.455903
2022-05-19 19:15:46 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72,-71.14381,0.7330543
2022-05-19 19:15:48 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72,-71.17477,0.6809977
2022-05-19 19:15:49 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71,-71.16859,0.02842406
2022-05-19 19:15:50 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71,-71.16276,0.02649013
2022-05-19 19:15:51 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72,-71.19117,0.6542064
2022-05-19 19:15:53 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-81,-71.51767,89.91459
2022-05-19 19:15:54 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-74,-71.5988,5.765758
2022-05-19 19:15:55 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-71.70804,10.83701
2022-05-19 19:15:56 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73,-71.74885,1.565381
2022-05-19 19:15:58 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73,-71.78774,1.469568
2022-05-19 19:15:59 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71,-71.76362,0.5831132
2022-05-19 19:16:00 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.71039,2.925428
2022-05-19 19:16:01 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69,-71.62971,6.91536
2022-05-19 19:16:03 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-71.72872,10.70126
2022-05-19 19:16:04 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72,-71.7366,0.06938212
2022-05-19 19:16:05 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.68681,2.845339
2022-05-19 19:16:06 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72,-71.69569,0.09260681
2022-05-19 19:16:09 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.64816,2.716416
2022-05-19 19:16:10 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.60243,2.567789
2022-05-19 19:16:11 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.55843,2.428691
2022-05-19 19:16:13 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79,-71.76086,52.40509
2022-05-19 19:16:14 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73,-71.79427,1.453795
2022-05-19 19:16:15 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.74632,3.049616
2022-05-19 19:16:16 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-71.83254,10.03279
2022-05-19 19:16:18 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.78436,3.183951
2022-05-19 19:16:19 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.7378,3.019951
2022-05-19 19:16:20 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-71.8223,10.09775
2022-05-19 19:16:21 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-80,-72.03267,63.47836
2022-05-19 19:16:24 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72,-72.03184,0.001013624
2022-05-19 19:16:25 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.98024,3.92135
2022-05-19 19:16:26 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72,-71.98074,0.0003711102
2022-05-19 19:16:28 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-72.10669,23.94449
2022-05-19 19:16:29 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72,-72.10403,0.01082157
2022-05-19 19:16:30 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71,-72.07662,1.159115
2022-05-19 19:16:31 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71,-72.05003,1.102571
2022-05-19 19:16:33 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72,-72.04881,0.002381951
2022-05-19 19:16:34 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.99868,3.994722
2022-05-19 19:16:35 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72,-71.99871,1.662469e-06
2022-05-19 19:16:36 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-72.0715,8.576097
2022-05-19 19:16:39 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-74,-72.11809,3.541594
2022-05-19 19:16:40 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72,-72.11525,0.01328248
2022-05-19 19:16:41 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-74,-72.16043,3.384014
2022-05-19 19:16:43 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-72.10882,4.447114
2022-05-19 19:16:44 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72,-72.10622,0.01128355
2022-05-19 19:16:45 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72,-72.10371,0.01075501
2022-05-19 19:16:46 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-72.05394,4.218669
2022-05-19 19:16:48 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-72.1942,33.70733
2022-05-19 19:16:49 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71,-72.16611,1.359806
2022-05-19 19:16:50 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73,-72.18567,0.6631351
2022-05-19 19:16:51 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-72.25152,7.554152
2022-05-19 19:16:53 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72,-72.24565,0.06034454
2022-05-19 19:16:54 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-72.19336,4.810825
2022-05-19 19:16:55 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-72.1424,4.589889
2022-05-19 19:16:56 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-72.09274,4.379541
2022-05-19 19:16:58 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-72.04432,4.179241
2022-05-19 19:16:59 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71,-72.02021,1.040829
2022-05-19 19:17:00 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.97366,3.895317
2022-05-19 19:17:01 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-72.04327,8.742229
2022-05-19 19:17:03 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.99635,3.985426
2022-05-19 19:17:04 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71,-71.97351,0.9477232
2022-05-19 19:17:05 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71,-71.95123,0.9048296
2022-05-19 19:17:06 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.90663,3.635244
2022-05-19 19:17:08 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79,-72.06851,48.04552
2022-05-19 19:17:09 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73,-72.08974,0.8285649
2022-05-19 19:17:10 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-72.04218,4.170511
2022-05-19 19:17:11 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.99576,3.98305
2022-05-19 19:17:13 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71,-71.97315,0.9470251
2022-05-19 19:17:14 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71,-71.95108,0.9045538
2022-05-19 19:17:15 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71,-71.92953,0.8640351
2022-05-19 19:17:16 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71,-71.9085,0.8253735
2022-05-19 19:17:18 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70,-71.86536,3.479555
2022-05-19 19:17:19 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71,-71.84581,0.7153944
2022-05-19 19:17:20 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73,-71.87185,1.272725
2022-05-19 19:17:21 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72,-71.87474,0.01568992
