timeStamp,uuid,minor,raw,filtered,error
2022-05-18 20:46:48 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73,-73,0
2022-05-18 20:46:49 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-81,-77.001,15.99201
2022-05-18 20:46:50 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-82,-78.66872,11.0974
2022-05-18 20:46:52 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79,-78.75169,0.06165979
2022-05-18 20:46:53 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-78.4003,1.960837
2022-05-18 20:46:54 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-77.99842,3.993685
2022-05-18 20:46:55 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-83,-78.71757,18.33923
2022-05-18 20:46:57 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-80,-78.87927,1.25603
2022-05-18 20:46:58 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-78.66811,2.782578
2022-05-18 20:46:59 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-78.60035,0.3604194
2022-05-18 20:47:00 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-83,-79.00729,15.94176
2022-05-18 20:47:02 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-78.8365,3.37274
2022-05-18 20:47:03 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77,-78.69173,2.861939
2022-05-18 20:47:04 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-78.49387,6.219406
2022-05-18 20:47:05 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-78.32204,5.391855
2022-05-18 20:47:07 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-78.30114,0.0906852
2022-05-18 20:47:08 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-80,-78.40543,2.542666
2022-05-18 20:47:09 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79,-78.44008,0.3135118
2022-05-18 20:47:10 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-83,-78.69322,18.54834
2022-05-18 20:47:12 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-84,-78.97472,25.25348
2022-05-18 20:47:13 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79,-78.976,0.0005760996
2022-05-18 20:47:14 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-78.7819,14.30276
2022-05-18 20:47:15 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-78.65115,7.028615
2022-05-18 20:47:17 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-78.48559,12.14932
2022-05-18 20:47:18 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-78.4643,0.2155764
2022-05-18 20:47:19 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-78.44459,0.1976582
2022-05-18 20:47:20 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-78.42628,0.1817122
2022-05-18 20:47:22 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-80,-78.48925,2.282365
2022-05-18 20:47:23 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-78.39232,5.723189
2022-05-18 20:47:24 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-78.2636,10.65111
2022-05-18 20:47:25 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-80,-78.32788,2.795982
2022-05-18 20:47:27 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78,-78.31602,0.09987167
2022-05-18 20:47:28 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-78.23412,4.991272
2022-05-18 20:47:29 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76,-78.15676,4.651619
2022-05-18 20:47:30 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-78.04964,9.300331
2022-05-18 20:47:32 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75,-77.94814,8.691503
