,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,heading,direction
0,A01,-74.0,-66.0,-200.0,-67.0,-200.0,-200.0,-200.0,-200.0,-200.0,-66.3295275,-200.0,-200.0,-74.0,-67.18673000000001,-200.0,-200.0,-200,-200,-200.0,-71.3316125,-200,-200.0,357.2599182128906,N
1,A01,-73.499504,-66.0,-200.0,-68.001,-72.0,-200.0,-200.0,-200.0,-200.0,-70.0,-200.0,-200.0,-73.499504,-67.18673000000001,-200.0,-200.0,-200,-200,-200.0,-71.0,-200,-200.0,4.681555271148682,N
2,A01,-200.0,-65.66556,-200.0,-66.07657,-72.500496,-200.0,-200.0,-200.0,-200.0,-68.498505,-200.0,-200.0,-73.66689,-69.0,-200.0,-200.0,-200,-200,-200.0,-71.0,-200,-200.0,6.822412967681885,N
3,A01,-200.0,-65.49801,-200.0,-66.07657,-72.66755,-200.0,-200.0,-200.0,-200.0,-67.997345,-200.0,-200.0,-70.87479,-67.498505,-200.0,-200.0,-200,-200,-200.0,-71.668884,-200,-200.0,8.849363327026367,N
4,A01,-200.0,-65.44908,-200.0,-66.99734,-72.751236,-200.0,-200.0,-200.0,-200.0,-67.74627,-200.0,-200.0,-70.87479,-66.662895,-200.0,-200.0,-200,-200,-200.0,-72.25573,-200,-200.0,8.849363327026367,N
5,A01,-200.0,-65.5996,-200.0,-66.494514,-200.0,-200.0,-74.39763,-74.37805,-200.0,-66.3295275,-200.0,-200.0,-200.0,-66.24427,-200.0,-200.0,-200,-200,-200.0,-71.3316125,-200,-200.0,355.91217041015625,N
6,A01,-200.0,-65.66755,-74.132965,-66.19204,-73.20636,-200.0,-200.0,-200.0,-200.0,-68.40479,-200.0,-200.0,-200.0,-67.18673000000001,-200.0,-200.0,-200,-200,-200.0,-70.584854,-200,-200.0,352.3127136230469,N
7,A01,-200.0,-65.71626,-200.0,-66.07657,-73.17134,-200.0,-200.0,-200.0,-200.0,-67.82699,-200.0,-200.0,-74.15311,-65.182884,-200.0,-200.0,-200,-200,-200.0,-69.29767,-200,-200.0,346.3504943847656,N
8,A01,-200.0,-66.39961,-200.0,-66.07657,-73.14623,-200.0,-200.0,-200.0,-200.0,-67.11963,-200.0,-200.0,-70.87479,-64.13363,-200.0,-200.0,-200,-200,-200.0,-68.52133,-200,-200.0,345.0818176269531,N
9,A01,-200.0,-65.44908,-73.58322,-65.48063,-73.25665,-200.0,-200.0,-200.0,-200.0,-66.58683,-200.0,-200.0,-200.0,-63.08825,-200.0,-200.0,-200,-200,-200.0,-71.3316125,-200,-200.0,345.0818176269531,N
10,A01,-200.0,-66.353226,-73.51551,-64.97057,-200.0,-200.0,-200.0,-200.0,-200.0,-66.3295275,-200.0,-200.0,-73.7223,-61.912853,-200.0,-200.0,-200,-200,-200.0,-71.3316125,-200,-200.0,345.0818176269531,N
11,A01,-200.0,-66.31592,-200.0,-64.97438,-72.8786,-200.0,-200.0,-200.0,-200.0,-66.28654,-200.0,-200.0,-73.29019,-67.18673000000001,-200.0,-200.0,-200,-200,-200.0,-68.71257,-200,-200.0,345.0818176269531,N
12,A01,-200.0,-66.285225,-200.0,-66.07657,-72.57458,-200.0,-200.0,-200.0,-200.0,-66.045044,-200.0,-200.0,-72.9427,-61.6908,-200.0,-200.0,-200,-200,-200.0,-68.51376,-200,-200.0,345.0818176269531,N
13,A01,-200.0,-66.34971,-200.0,-66.07657,-72.42159,-200.0,-200.0,-200.0,-200.0,-65.84635,-200.0,-200.0,-70.87479,-61.406612,-200.0,-200.0,-200,-200,-200.0,-68.248276,-200,-200.0,344.0602722167969,N
