,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,heading,direction
0,S02,-200.0,-69.0,-200.0,-79.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-58.0,-61.0,-79.0,-68.80610999999999,-200,-200,-200,-200,-200,-69.0,-200,-200.0,274.94537353515625,W
1,S02,-200.0,-68.499504,-200.0,-73.902495,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-58.0,-62.001,-78.499504,-68.80610999999999,-200,-200,-200,-200,-200,-69.0,-200,-200.0,274.8419189453125,W
2,S02,-200.0,-67.329124,-200.0,-73.902495,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-58.0,-63.67288,-76.99468,-71.0,-200,-200,-200,-200,-200,-70.67221,-200,-200.0,279.10791015625,W
3,S02,-200.0,-66.491035,-200.0,-80.001,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-57.4995,-70.2391075,-75.989044,-68.497505,-200,-200,-200,-200,-200,-67.36478,-200,-200.0,277.0355224609375,W
4,S02,-200.0,-65.12827,-200.0,-80.33511,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-57.66689,-65.013954,-73.306295,-67.66223,-200,-200,-200,-200,-200,-72.516945,-200,-200.0,276.03155517578125,W
5,S02,-200.0,-66.59405,-200.0,-79.495514,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-58.002495,-66.02308,-74.97932,-68.75424,-200,-200,-200,-200,-200,-72.20993,-200,-200.0,280.490966796875,W
6,S02,-200.0,-66.49323,-200.0,-78.78806,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-58.0,-67.037384,-74.813126,-68.80610999999999,-200,-200,-200,-200,-200,-71.8349,-200,-200.0,276.9405212402344,W
7,S02,-200.0,-66.42095,-200.0,-73.902495,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-57.192432,-70.2391075,-74.69397,-68.3992,-200,-200,-200,-200,-200,-71.419464,-200,-200.0,278.2352294921875,W
8,S02,-200.0,-66.36651,-200.0,-77.6361,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-57.499184,-70.2391075,-74.474884,-68.50116,-200,-200,-200,-200,-200,-67.36478,-200,-200.0,283.6773376464844,W
9,S02,-200.0,-65.12827,-200.0,-76.81017,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-57.719116,-67.471535,-73.306295,-68.57426,-200,-200,-200,-200,-200,-71.23588,-200,-200.0,280.31121826171875,W
10,S02,-200.0,-66.32396,-200.0,-76.834724,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-57.884773,-67.53989,-74.53584,-68.62932,-200,-200,-200,-200,-200,-70.86024,-200,-200.0,280.36993408203125,W
11,S02,-200.0,-66.18413,-200.0,-76.73782,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-58.0,-67.70939,-74.58486,-68.80610999999999,-200,-200,-200,-200,-200,-70.45254,-200,-200.0,279.349609375,W
12,S02,-200.0,-66.06908,-200.0,-73.902495,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-57.665977,-70.2391075,-74.91667,-68.90452,-200,-200,-200,-200,-200,-70.21426,-200,-200.0,277.1132202148437,W
13,S02,-200.0,-65.882416,-200.0,-76.13183,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-57.490025,-70.2391075,-75.104614,-69.33706,-200,-200,-200,-200,-200,-67.36478,-200,-200.0,279.2099609375,W
14,S02,-200.0,-65.12827,-200.0,-75.633224,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-57.73389,-67.63447,-73.306295,-69.40147,-200,-200,-200,-200,-200,-70.37536,-200,-200.0,270.1178283691406,W
15,S02,-200.0,-66.23006,-200.0,-75.30546,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-58.02854,-67.96146,-75.26464,-69.094604,-200,-200,-200,-200,-200,-70.51253,-200,-200.0,273.21612548828125,W
16,S02,-200.0,-66.05265,-200.0,-74.85753,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-58.0,-67.6943,-75.16403,-68.80610999999999,-200,-200,-200,-200,-200,-70.47175,-200,-200.0,276.81658935546875,W
17,S02,-200.0,-65.89787,-200.0,-73.902495,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-58.110558,-67.38239,-75.151665,-69.67762,-200,-200,-200,-200,-200,-70.36077,-200,-200.0,274.16558837890625,W
18,S02,-200.0,-65.76152,-200.0,-74.550644,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-58.260868,-70.2391075,-75.14077,-70.18058,-200,-200,-200,-200,-200,-67.36478,-200,-200.0,269.9369201660156,W
19,S02,-200.0,-65.12827,-200.0,-74.207504,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-58.46741,-67.74974,-73.306295,-70.24236,-200,-200,-200,-200,-200,-70.550385,-200,-200.0,272.0940246582031,W
20,S02,-200.0,-65.571625,-200.0,-73.90522,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-58.0,-68.44724,-74.99355,-70.36864,-200,-200,-200,-200,-200,-70.5813,-200,-200.0,272.0940246582031,W
21,S02,-200.0,-65.46776,-200.0,-73.84297,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-58.0,-68.84617,-74.92789,-68.80610999999999,-200,-200,-200,-200,-200,-70.60897,-200,-200.0,272.0940246582031,W
22,S02,-200.0,-65.437935,-200.0,-73.902495,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-58.505672,-69.131805,-74.86874,-70.412056,-200,-200,-200,-200,-200,-70.570145,-200,-200.0,272.0940246582031,W
23,S02,-200.0,-65.41092,-200.0,-73.58899,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-58.33337,-70.2391075,-74.81514,-70.517,-200,-200,-200,-200,-200,-67.36478,-200,-200.0,275.1659545898437,W
24,S02,-200.0,-65.12827,-200.0,-73.3602,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-58.179157,-69.38745,-73.306295,-70.675285,-200,-200,-200,-200,-200,-70.90513,-200,-200.0,275.1659545898437,W
25,S02,-200.0,-65.50607,-200.0,-73.1529,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-58.040237,-69.55399,-74.58669,-70.8187,-200,-200,-200,-200,-200,-71.15032,-200,-200.0,275.1659545898437,W
26,S02,-200.0,-65.41831,-200.0,-73.02399,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-58.0,-69.704895,-74.37768,-68.80610999999999,-200,-200,-200,-200,-200,-71.31638,-200,-200.0,276.2024230957031,W
27,S02,-200.0,-65.337685,-200.0,-73.902495,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-58.34622,-70.2016,-74.18567,-70.82956,-200,-200,-200,-200,-200,-71.46894,-200,-200.0,275.1983337402344,W
28,S02,-200.0,-65.31892,-200.0,-72.84777,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-58.62488,-70.2391075,-74.00862,-70.897766,-200,-200,-200,-200,-200,-67.36478,-200,-200.0,275.1983337402344,W
