,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,heading,direction
0,R01,-74.38849,-200.0,-69.0,-74.81947,-200.0,-75.41094,-200.0,-200.0,-59.0,-200.0,-200.0,-78.0,-200.0,-200.0,-70.12864,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,140.04039001464844,S
1,R01,-74.38849,-200.0,-69.0,-72.0,-200.0,-75.41094,-200.0,-200.0,-61.002,-200.0,-200.0,-78.500496,-200.0,-200.0,-69.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,142.2366485595703,S
2,R01,-200.0,-200.0,-69.0,-73.501495,-79.754555,-200.0,-200.0,-79.30418499999999,-60.794277,-200.0,-200.0,-80.00532,-200.0,-200.0,-69.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,138.2157440185547,S
3,R01,-81.49351,-200.0,-66.67999,-75.00599,-79.754555,-200.0,-200.0,-79.997,-58.660233,-200.0,-200.0,-200.0,-200.0,-200.0,-68.66556,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,130.36895751953125,E
4,R01,-78.987366,-200.0,-66.67999,-74.81947,-200.0,-79.658905,-200.0,-79.99801,-57.738785,-200.0,-200.0,-200.0,-200.0,-200.0,-67.99452,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,132.72251892089844,E
5,R01,-74.38849,-200.0,-68.49651,-74.50099,-200.0,-78.23431,-200.0,-80.25026,-57.38687,-200.0,-200.0,-200.0,-200.0,-200.0,-70.12864,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,76.20231628417969,E
6,R01,-74.38849,-200.0,-67.99124,-74.3996,-200.0,-75.41094,-80.1449275,-200.0,-57.32122,-200.0,-200.0,-200.0,-200.0,-200.0,-67.59085,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,352.02935791015625,N
7,R01,-77.22833,-200.0,-67.99273,-74.50149,-200.0,-77.37733,-200.0,-79.30418499999999,-60.794277,-200.0,-200.0,-200.0,-200.0,-200.0,-67.49058,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,357.63385009765625,N
8,R01,-76.17017,-200.0,-66.67999,-74.721085,-79.754555,-77.8224,-200.0,-200.0,-58.00686,-200.0,-200.0,-200.0,-200.0,-200.0,-67.56523,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,2.1385245323181152,N
9,R01,-75.29277,-200.0,-66.67999,-74.81947,-200.0,-77.84843,-200.0,-200.0,-58.393967,-200.0,-200.0,-200.0,-200.0,-79.53692,-67.49213,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,357.9809875488281,N
10,R01,-74.38849,-200.0,-67.84725,-74.81947,-200.0,-78.25603,-200.0,-200.0,-58.116062,-200.0,-200.0,-200.0,-200.0,-79.467476,-70.12864,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,1.077427864074707,N
11,R01,-74.38849,-200.0,-67.608345,-74.75716,-200.0,-75.41094,-200.0,-79.7556,-57.99819,-200.0,-200.0,-200.0,-200.0,-200.0,-67.66717,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,3.1122584342956543,N
12,R01,-74.37061,-200.0,-67.53772,-74.901436,-200.0,-77.99413,-200.0,-79.30418499999999,-60.794277,-200.0,-200.0,-200.0,-200.0,-200.0,-67.80793,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,3.1122584342956543,N
13,R01,-73.80535,-200.0,-66.67999,-75.12307,-200.0,-77.88914,-200.0,-80.30949,-60.794277,-200.0,-200.0,-200.0,-200.0,-200.0,-67.92375,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,27.72507095336914,N
14,R01,-73.47969,-200.0,-66.67999,-74.81947,-80.26216,-77.80275,-200.0,-200.0,-58.77564,-200.0,-200.0,-200.0,-200.0,-200.0,-68.02084,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,41.07934188842773,N
15,R01,-74.38849,-200.0,-67.2697,-75.30543,-80.13953,-75.41094,-200.0,-200.0,-59.337162,-200.0,-200.0,-200.0,-200.0,-200.0,-70.12864,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,42.09001159667969,N
