,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,heading,direction
0,S09,-200,-200,-200,-200.0,-200.0,-200.0,-81.0,-86.42895,-200.0,-200,-200,-200,-200,-200,-200.0,-64.0,-58.61992,-64.914605,-76.04013,-200,-85.0,-200.0,167.4958953857422,S
1,S09,-200,-200,-200,-200.0,-200.0,-200.0,-80.61224250000001,-86.42895,-200.0,-200,-200,-200,-200,-200,-200.0,-65.001,-55.0,-81.0,-76.04013,-200,-83.498505,-200.0,169.0598907470703,S
2,S09,-200,-200,-200,-200.0,-200.0,-200.0,-80.61224250000001,-200.0,-200.0,-200,-200,-200,-200,-200,-82.62161,-65.669556,-55.5005,-74.49351,-73.0,-200,-83.686264,-200.0,177.07298278808594,S
3,S09,-200,-200,-200,-200.0,-200.0,-200.0,-80.499504,-85.998,-200.0,-200,-200,-200,-200,-200,-200.0,-66.25348,-56.002,-71.987366,-75.002,-200,-86.34177,-200.0,189.64031982421875,S
4,S09,-200,-200,-200,-200.0,-200.0,-200.0,-81.00133,-85.32979,-200.0,-200,-200,-200,-200,-200,-200.0,-66.25348,-55.749752,-70.48008,-77.00799,-200,-85.24875,-200.0,181.1016540527344,S
5,S09,-200,-200,-200,-200.0,-200.0,-200.0,-82.25972,-200.0,-200.0,-200,-200,-200,-200,-200,-85.79164,-65.24925,-58.61992,-64.914605,-78.768196,-200,-84.59123,-200.0,181.13282775878903,S
6,S09,-200,-200,-200,-200.0,-200.0,-200.0,-80.61224250000001,-200.0,-200.0,-200,-200,-200,-200,-200,-85.31789,-65.40119,-54.99084,-70.7877,-76.04013,-200,-85.169716,-200.0,178.88052368164062,S
7,S09,-200,-200,-200,-200.0,-200.0,-200.0,-80.61224250000001,-200.0,-200.0,-200,-200,-200,-200,-200,-82.62161,-65.16341,-54.652985,-70.31461,-79.0175,-200,-83.686264,-200.0,171.5534210205078,S
8,S09,-200,-200,-200,-200.0,-200.0,-200.0,-82.00477,-200.0,-200.0,-200,-200,-200,-200,-200,-84.97822,-66.25348,-54.85038,-70.415054,-78.84483,-200,-83.686264,-200.0,169.54823303222656,S
9,S09,-200,-200,-200,-200.0,-200.0,-200.0,-82.00396,-200.0,-200.0,-200,-200,-200,-200,-200,-84.98104,-65.139465,-55.387054,-70.361374,-78.86757,-200,-85.144844,-200.0,170.57200622558594,S
10,S09,-200,-200,-200,-200.0,-200.0,-200.0,-82.149925,-200.0,-200.0,-200,-200,-200,-200,-200,-85.21541,-64.992096,-58.61992,-71.13202,-78.8847,-200,-85.25544,-200.0,174.94395446777344,S
11,S09,-200,-200,-200,-200.0,-200.0,-200.0,-80.61224250000001,-200.0,-200.0,-200,-200,-200,-200,-200,-85.08704,-65.10909,-55.574295,-64.914605,-76.04013,-200,-83.686264,-200.0,174.9164581298828,S
12,S09,-200,-200,-200,-200.0,-200.0,-200.0,-80.61224250000001,-200.0,-200.0,-200,-200,-200,-200,-200,-82.62161,-65.52003,-55.51364,-71.11807,-78.782,-200,-83.686264,-200.0,179.45126342773438,S
13,S09,-200,-200,-200,-200.0,-200.0,-200.0,-81.74254,-200.0,-200.0,-200,-200,-200,-200,-200,-85.37006,-66.25348,-55.463737,-71.1066,-78.69941,-200,-84.877525,-200.0,180.3849334716797,S
