,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,heading,direction
0,A07,-200.0,-200.0,-200.0,-200.0,-70.0,-69.0,-55.0,-63.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-64.0,-70.0,-200.0,-66.99681,-200.0,-200.0,-200.0,6.058051586151123,N
1,A07,-71.500496,-200.0,-200.0,-200.0,-70.0,-70.001,-56.87032,-67.85049,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-64.0,-200.0,-200.0,-66.99681,-200.0,-200.0,-200.0,9.513521194458008,N
2,A07,-200.0,-200.0,-200.0,-200.0,-70.447895,-70.669556,-57.002,-63.5005,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-70.997,-66.19636,-200.0,-200.0,-69.0,-200.0,-200.0,-200.0,10.530378341674805,N
3,A07,-200.0,-200.0,-200.0,-200.0,-68.66223,-70.24925,-57.670216,-63.667557,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-69.994675,-65.67221,-200.0,-200.0,-67.999,-200.0,-200.0,-200.0,11.539892196655272,N
4,A07,-200.0,-200.0,-200.0,-200.0,-68.74727,-69.48385,-57.753235,-63.751247,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-69.240776,-66.00648,-200.0,-200.0,-67.99934,-200.0,-200.0,-200.0,12.57573127746582,N
5,A07,-200.0,-200.0,-200.0,-200.0,-69.20319,-71.61554,-57.60079,-63.80159,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-71.82469,-66.00517,-200.0,-200.0,-69.76172,-200.0,-200.0,-200.0,12.57573127746582,N
6,A07,-200.0,-200.0,-200.0,-200.0,-70.017235,-71.680786,-56.87032,-67.85049,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-69.79922,-65.83459,-200.0,-200.0,-66.99681,-200.0,-200.0,-200.0,10.438884735107422,N
7,A07,-200.0,-200.0,-200.0,-200.0,-70.447895,-71.58102,-57.668533,-64.344376,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-69.83329,-66.19636,-200.0,-200.0,-68.798,-200.0,-200.0,-200.0,10.438884735107422,N
8,A07,-200.0,-200.0,-200.0,-200.0,-69.868164,-71.505875,-58.010193,-64.733536,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-70.443886,-66.298454,-200.0,-200.0,-68.323166,-200.0,-200.0,-200.0,7.379958629608154,N
9,A07,-200.0,-200.0,-200.0,-200.0,-70.01455,-69.48385,-58.138206,-65.285324,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-71.82469,-66.64785,-200.0,-200.0,-68.129265,-200.0,-200.0,-200.0,8.397176742553711,N
10,A07,-200.0,-200.0,-200.0,-200.0,-70.4772,-71.56324,-58.354332,-65.716545,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-71.82469,-66.9209,-200.0,-200.0,-68.50054,-200.0,-200.0,-200.0,9.410961151123049,N
11,A07,-200.0,-200.0,-200.0,-200.0,-70.53242,-71.60937,-56.87032,-67.85049,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-71.033134,-67.03487,-200.0,-200.0,-66.99681,-200.0,-200.0,-200.0,9.410961151123049,N
12,A07,-200.0,-200.0,-200.0,-200.0,-70.447895,-71.55016,-58.63375,-65.535255,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-71.26146,-66.19636,-200.0,-200.0,-68.32635,-200.0,-200.0,-200.0,11.466829299926758,N
