,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,heading,direction
0,A03,-70.0,-200.0,-56.0,-67.0,-70.32056800000001,-71.0,-200.0,-200.0,-68.82225,-72.97739999999999,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,353.6539611816406,N
1,A03,-69.499504,-200.0,-56.5005,-67.0,-73.0,-73.002,-73.498505,-200.0,-57.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,337.85205078125,N
2,A03,-72.67687,-200.0,-57.318557,-65.138915,-71.999,-200.0,-71.99401,-74.33311,-59.002,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,350.9956970214844,N
3,A03,-67.18582,-200.0,-56.33311,-66.66556,-71.330444,-72.31983,-69.72982,-200.0,-60.339104,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,336.1153869628906,N
4,A03,-200.0,-200.0,-56.249252,-65.49103,-70.99551,-72.74326,-67.862015,-69.41639,-61.260715,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,335.6271057128906,N
5,A03,-200.0,-200.0,-56.401196,-64.78448,-70.32056800000001,-72.18806,-68.974945,-69.41639,-68.82225,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,338.2179870605469,N
6,A03,-200.0,-200.0,-56.842224,-64.99075,-69.78208,-71.816734,-68.809494,-72.98447,-62.01751,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,341.5066223144531,N
7,A03,-200.0,-200.0,-57.318557,-65.138915,-68.80084,-72.28322,-68.69087,-71.96888,-62.52365,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,340.6118469238281,N
8,A03,-67.18582,-200.0,-56.57226,-64.99211,-68.390396,-200.0,-68.60152,-70.94765,-62.446915,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,330.4089660644531,N
9,A03,-67.18582,-200.0,-56.239586,-64.734474,-68.08124,-200.0,-67.862015,-69.41639,-61.871788,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,327.26519775390625,N
