,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,heading,direction
0,A10,-200.0,-200.0,-200.0,-200.0,-70.81812,-71.0,-63.0,-62.0,-200.0,-200.0,-200,-200,-200.0,-200.0,-73.0,-70.044425,-200.0,-200.0,-64.0,-200,-73.0,-200.0,212.77008056640625,S
1,A10,-200.0,-200.0,-200.0,-200.0,-70.0,-71.0,-62.4995,-60.4985,-200.0,-200.0,-200,-200,-200.0,-200.0,-200.0,-66.0,-200.0,-200.0,-66.002,-200,-72.499504,-200.0,211.87158203125,S
2,A10,-200.0,-200.0,-200.0,-200.0,-68.999,-69.99618000000001,-62.332443,-59.997337,-200.0,-200.0,-200,-200,-200.0,-200.0,-71.1455,-66.0,-200.0,-200.0,-66.33577,-200,-200.0,-200.0,200.47329711914065,S
3,A10,-200.0,-200.0,-200.0,-200.0,-68.66489,-70.331116,-63.255733,-59.24277,-200.0,-200.0,-200,-200,-200.0,-200.0,-73.668884,-67.00333,-200.0,-200.0,-66.19673499999999,-200,-200.0,-200.0,208.8959808349609,S
4,A10,-200.0,-200.0,-200.0,-200.0,-70.81812,-70.75125,-63.99257,-63.4762615,-200.0,-200.0,-200,-200,-200.0,-200.0,-72.997,-68.00947,-200.0,-200.0,-65.9995,-200,-200.0,-200.0,190.56468200683597,S
5,A10,-200.0,-200.0,-200.0,-200.0,-70.81812,-70.59921,-62.59681,-59.598415,-200.0,-200.0,-200,-200,-200.0,-200.0,-71.985664,-70.044425,-200.0,-200.0,-66.60677,-200,-200.0,-200.0,191.05288696289065,S
6,A10,-200.0,-200.0,-200.0,-200.0,-70.763214,-69.99618000000001,-62.49553,-60.005974,-200.0,-200.0,-200,-200,-200.0,-200.0,-72.1578,-67.80516,-200.0,-200.0,-66.84321,-200,-200.0,-200.0,191.2305908203125,S
7,A10,-200.0,-200.0,-200.0,-200.0,-72.025475,-69.99618000000001,-62.422913,-61.030895,-200.0,-200.0,-200,-200,-200.0,-200.0,-71.1455,-68.00793,-200.0,-200.0,-66.71964,-200,-200.0,-200.0,192.33111572265625,S
8,A10,-200.0,-200.0,-200.0,-200.0,-72.360565,-70.66723,-62.497547,-62.578876,-200.0,-200.0,-200,-200,-200.0,-200.0,-71.1455,-68.59293,-200.0,-200.0,-66.19673499999999,-200,-200.0,-200.0,189.9591827392578,S
9,A10,-200.0,-200.0,-200.0,-200.0,-70.81812,-70.42291,-63.99257,-63.4762615,-200.0,-200.0,-200,-200,-200.0,-200.0,-71.54851,-69.42156,-200.0,-200.0,-67.91988,-200,-200.0,-200.0,190.0977020263672,S
