,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,heading,direction
0,S05,-200.0,-200,-200.0,-200.0,-200.0,-200.0,-84.12306000000001,-200.0,-200.0,-200.0,-87.0,-200,-200,-200.0,-85.50195,-84.0,-200.0,-200.0,-81.52803,-200,-65.57877,-58.252735,194.88134765625,S
1,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.12306000000001,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.50195,-82.999,-200.0,-200.0,-76.0,-200,-72.0,-58.252735,207.16407775878903,S
2,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-78.0,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.0,-86.004776,-200.0,-200.0,-76.0,-200,-70.498505,-56.0,213.7423095703125,S
3,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-78.0,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-86.001,-82.330444,-200.0,-200.0,-75.66556,-200,-68.32513,-56.0,218.2443084716797,S
4,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-77.66556,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-84.662895,-81.99551,-200.0,-200.0,-81.52803,-200,-67.73979,-56.668884,168.41409301757812,S
5,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.12306000000001,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-84.999504,-82.603584,-200.0,-200.0,-75.749756,-200,-65.57877,-59.521435,134.10594177246094,E
6,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-80.51894,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.50195,-82.84056,-200.0,-200.0,-75.80041,-200,-65.57877,-58.252735,181.1418609619141,S
7,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-80.818695,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-84.9996,-86.004776,-200.0,-200.0,-76.5131,-200,-66.78051,-58.606342,187.4961853027344,S
8,S05,-200.0,-200,-200.0,-200.0,-200.0,-88.15549,-81.35858,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-84.99967,-82.57085,-200.0,-200.0,-77.17062,-200,-66.30865,-57.99433,183.3710174560547,S
9,S05,-200.0,-200,-200.0,-200.0,-200.0,-88.1327,-81.59912,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-84.85317,-82.49702,-200.0,-200.0,-81.52803,-200,-66.26342,-57.555534,187.7242584228516,S
10,S05,-200.0,-200,-200.0,-200.0,-200.0,-87.986206,-84.12306000000001,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.50195,-83.25192,-200.0,-200.0,-77.14856,-200,-65.57877,-57.354355,184.12503051757807,S
11,S05,-200.0,-200,-200.0,-200.0,-200.0,-87.98781,-82.55629,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.50195,-83.75339,-200.0,-200.0,-77.247406,-200,-65.582695,-58.252735,188.62890625,S
12,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-82.491714,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-84.48417,-86.004776,-200.0,-200.0,-77.749344,-200,-65.166794,-56.732788,187.4921112060547,S
13,S05,-200.0,-200,-200.0,-200.0,-200.0,-87.9891,-82.33417,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-84.31188,-83.58303,-200.0,-200.0,-78.550964,-200,-65.14918,-56.232937,187.7648468017578,S
14,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-82.3017,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-84.173325,-83.89129,-200.0,-200.0,-81.52803,-200,-65.42616,-56.210308,186.670166015625,S
15,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.12306000000001,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-84.15648,-84.06933,-200.0,-200.0,-81.52803,-200,-65.57877,-57.09347,188.78976440429688,S
16,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-82.63534,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.50195,-84.143364,-200.0,-200.0,-79.13276,-200,-65.2975,-58.252735,185.61415100097656,S
17,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-82.91941,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-84.77386,-86.004776,-200.0,-200.0,-79.796974,-200,-65.10352,-57.423294,185.6634979248047,S
18,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-83.24403,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.046234,-84.207954,-200.0,-200.0,-81.52803,-200,-65.174835,-57.62828,185.6634979248047,S
19,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-83.52725,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.28122,-84.3367,-200.0,-200.0,-81.52803,-200,-65.312454,-57.580906,188.81271362304688,S
20,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.12306000000001,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.56163,-84.24478,-200.0,-200.0,-80.44955,-200,-65.57877,-58.257607,188.81271362304688,S
21,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.12306000000001,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.50195,-84.29469,-200.0,-200.0,-80.86807,-200,-65.43369,-58.252735,186.7386474609375,S
22,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-83.34569,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.16206,-86.004776,-200.0,-200.0,-80.733864,-200,-65.335106,-58.44619,186.8856201171875,S
23,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-83.18439,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-84.94462,-86.004776,-200.0,-200.0,-80.683395,-200,-65.11469,-58.482788,185.8484344482422,S
24,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-83.10611,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-84.8161,-84.403404,-200.0,-200.0,-81.52803,-200,-64.91614,-58.38826,185.94174194335935,S
25,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.12306000000001,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.50195,-84.44021,-200.0,-200.0,-80.836494,-200,-65.57877,-58.17923,185.94174194335935,S
26,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.12306000000001,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.50195,-84.53361,-200.0,-200.0,-80.91067,-200,-65.106384,-58.252735,184.9367828369141,S
27,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-83.41809,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-84.700325,-86.004776,-200.0,-200.0,-80.854485,-200,-64.80062,-57.869102,242.81283569335935,W
28,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-83.57738,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-84.53374,-86.004776,-200.0,-200.0,-80.74344,-200,-64.346054,-57.70191,271.0452575683594,W
29,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.20147,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-84.32214,-84.7356,-200.0,-200.0,-81.52803,-200,-63.81476,-57.83255,266.53173828125,W
30,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.12306000000001,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-84.8861,-84.80748,-200.0,-200.0,-81.52803,-200,-65.57877,-58.252735,280.689453125,W
31,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.131454,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.50195,-84.92933,-200.0,-200.0,-80.75839,-200,-65.57877,-58.252735,278.2409362792969,W
32,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.12398,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.23366,-86.004776,-200.0,-200.0,-80.772125,-200,-63.49159,-57.78628,283.55914306640625,W
33,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.22824,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.16509,-86.004776,-200.0,-200.0,-80.84037,-200,-63.13817,-57.797916,283.55914306640625,W
34,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.37914,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.10166,-85.20539,-200.0,-200.0,-81.52803,-200,-62.810223,-57.755287,280.4991455078125,W
35,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.12306000000001,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.50195,-85.461555,-200.0,-200.0,-80.84906,-200,-65.57877,-58.252735,280.469970703125,W
36,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.12306000000001,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.50195,-85.80493,-200.0,-200.0,-80.963974,-200,-62.610123,-58.252735,281.50323486328125,W
37,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.67945,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-84.88252,-86.004776,-200.0,-200.0,-80.91335,-200,-62.26839,-57.663105,278.2643127441406,W
38,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.64377,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-84.78366,-85.866714,-200.0,-200.0,-80.76273,-200,-61.999905,-57.628826,319.86865234375,N
39,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.558784,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-84.84655,-85.87351,-200.0,-200.0,-81.52803,-200,-61.849014,-57.851593,352.4881896972656,N
40,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.12306000000001,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-84.80341,-85.67868,-200.0,-200.0,-80.72386,-200,-65.57877,-58.009953,4.9041428565979,N
41,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.12306000000001,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.50195,-85.44615,-200.0,-200.0,-80.68745,-200,-61.80682,-58.252735,7.034830570220947,N
42,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.53031,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.11509,-86.004776,-200.0,-200.0,-80.85207,-200,-61.76716,-58.407055,7.034830570220947,N
43,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.20185,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.40756,-85.37506,-200.0,-200.0,-80.957664,-200,-61.632484,-58.632835,7.034830570220947,N
44,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-83.843925,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.731636,-85.259476,-200.0,-200.0,-81.52803,-200,-61.457306,-58.84538,7.034830570220947,N
45,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.12306000000001,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-86.08538,-85.10229,-200.0,-200.0,-81.52803,-200,-65.57877,-59.335087,7.034830570220947,N
46,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.12306000000001,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.50195,-85.00175,-200.0,-200.0,-80.66771,-200,-61.531082,-58.252735,7.034830570220947,N
47,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-83.65497,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-86.17771,-86.004776,-200.0,-200.0,-80.49083,-200,-61.553337,-59.510353,7.034830570220947,N
48,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-83.23375,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-86.31268,-84.906746,-200.0,-200.0,-80.27606,-200,-61.668644,-59.67597,7.034830570220947,N
49,S05,-200.0,-200,-200.0,-200.0,-200.0,-88.14107,-82.83667,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-86.34531,-84.81689,-200.0,-200.0,-81.52803,-200,-61.637333,-59.832623,6.032405376434326,N
50,S05,-200.0,-200,-200.0,-200.0,-200.0,-88.0408,-84.12306000000001,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-86.281906,-84.73181,-200.0,-200.0,-80.025665,-200,-65.57877,-59.887287,6.032405376434326,N
51,S05,-200.0,-200,-200.0,-200.0,-200.0,-87.94579,-82.8923,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.50195,-84.69774,-200.0,-200.0,-79.78882,-200,-61.561104,-58.252735,7.107580661773682,N
52,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-82.5652,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-86.45602,-86.004776,-200.0,-200.0,-79.56457,-200,-61.58143,-59.845978,7.107580661773682,N
53,S05,-200.0,-200,-200.0,-200.0,-200.0,-88.08723,-82.444305,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-86.481346,-86.004776,-200.0,-200.0,-79.35206,-200,-61.41639,-59.806805,6.100283145904541,N
54,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-82.37667,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-86.36645,-84.98958,-200.0,-200.0,-81.52803,-200,-61.489037,-59.769627,5.083774089813232,N
55,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.12306000000001,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.50195,-85.128296,-200.0,-200.0,-81.52803,-200,-65.57877,-59.688446,5.016648769378662,N
56,S05,-200.0,-200,-200.0,-200.0,-88.16974,-200.0,-84.12306000000001,-200.0,-200.0,-200.0,-200.0,-200,-200,-200.0,-85.50195,-85.16828,-200.0,-200.0,-79.057915,-200,-65.57877,-58.252735,14.323957443237305,N
