,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,heading,direction
0,E02,-200.0,-200,-200.0,-200.0,-200.0,-75.0,-76.83677,-200.0,-76.0,-200,-200,-200,-200,-200,-77.902265,-50.0,-64.0,-200.0,-69.0,-200,-200.0,-200.0,199.72276306152344,S
1,E02,-200.0,-200,-200.0,-200.0,-80.499504,-75.0,-74.0,-200.0,-200.0,-200,-200,-200,-200,-200,-76.0,-50.5005,-64.0,-200.0,-69.500496,-200,-200.0,-200.0,205.4495086669922,S
2,E02,-200.0,-200,-200.0,-200.0,-200.0,-81.981195,-72.498505,-200.0,-81.005,-200,-200,-200,-200,-200,-76.500496,-57.9539925,-64.33444,-200.0,-71.00532,-200,-200.0,-200.0,208.67752075195312,S
3,E02,-200.0,-200,-200.0,-200.0,-200.0,-78.67886,-72.66623,-200.0,-81.33777,-200,-200,-200,-200,-200,-77.670876,-53.677536,-65.929715,-200.0,-71.75922,-200,-200.0,-200.0,202.16407775878903,S
4,E02,-200.0,-200,-200.0,-200.0,-200.0,-80.01843,-72.75025,-82.621414,-200.0,-200,-200,-200,-200,-200,-80.27118,-54.262203,-65.929715,-200.0,-71.27736,-200,-200.0,-200.0,205.76174926757807,S
5,E02,-200.0,-200,-200.0,-200.0,-200.0,-80.62187,-76.83677,-200.0,-200.0,-200,-200,-200,-200,-200,-77.902265,-54.613914,-61.984547,-200.0,-72.01034,-200,-81.94255,-200.0,189.74624633789065,S
6,E02,-200.0,-200,-200.0,-200.0,-82.66952,-82.21338,-75.027084,-200.0,-200.0,-200,-200,-200,-200,-200,-81.22824,-56.20677,-61.582893,-200.0,-72.17829,-200,-200.0,-200.0,146.06643676757812,S
7,E02,-200.0,-200,-200.0,-200.0,-83.62299999999999,-81.981195,-76.04071,-200.0,-200.0,-200,-200,-200,-200,-200,-81.528915,-57.9539925,-62.671906,-200.0,-72.298706,-200,-200.0,-200.0,196.8273468017578,S
8,E02,-200.0,-200,-200.0,-200.0,-81.39906,-82.182106,-75.8882,-200.0,-200.0,-200,-200,-200,-200,-200,-81.59795,-55.883385,-62.866528,-200.0,-72.26007,-200,-200.0,-200.0,193.73538208007807,S
9,E02,-200.0,-200,-200.0,-200.0,-80.571465,-200.0,-76.03199,-200.0,-200.0,-200,-200,-200,-200,-200,-80.87396,-55.51047,-65.929715,-200.0,-71.27736,-200,-81.957695,-200.0,177.89573669433594,S
10,E02,-200.0,-200,-200.0,-200.0,-79.9247,-200.0,-76.83677,-200.0,-200.0,-200,-200,-200,-200,-200,-77.902265,-54.87078,-62.366463,-200.0,-71.41728,-200,-81.94255,-200.0,183.7755126953125,S
11,E02,-200.0,-200,-200.0,-200.0,-80.35511,-200.0,-75.331764,-200.0,-200.0,-200,-200,-200,-200,-200,-81.120766,-54.356358,-61.975662,-200.0,-71.16199,-200,-82.07869,-200.0,182.26058959960935,S
12,E02,-200.0,-200,-200.0,-200.0,-200.0,-81.981195,-74.97988,-200.0,-200.0,-200,-200,-200,-200,-200,-80.79117,-57.9539925,-61.555775,-200.0,-71.14625,-200,-82.28161,-200.0,183.2173767089844,S
13,E02,-200.0,-200,-200.0,-200.0,-81.19504,-200.0,-75.078995,-200.0,-200.0,-200,-200,-200,-200,-200,-80.32566,-54.41889,-61.404617,-200.0,-71.04284,-200,-82.35141,-200.0,177.71087646484375,S
14,E02,-200.0,-200,-200.0,-200.0,-81.44808,-200.0,-75.974,-200.0,-200.0,-200,-200,-200,-200,-200,-80.47671,-54.471317,-65.929715,-200.0,-71.27736,-200,-82.31971,-200.0,177.79803466796875,S
15,E02,-200.0,-200,-200.0,-200.0,-81.57911,-200.0,-76.83677,-200.0,-200.0,-200,-200,-200,-200,-200,-77.902265,-54.431526,-61.819183,-200.0,-71.29251,-200,-81.94255,-200.0,179.22320556640625,S
16,E02,-200.0,-200,-200.0,-200.0,-81.69215,-200.0,-76.482765,-200.0,-200.0,-200,-200,-200,-200,-200,-81.027466,-54.397198,-62.25659,-200.0,-71.74656,-200,-82.71486,-200.0,177.57362365722656,S
