,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,heading,direction
0,S04,-200.0,-71.0,-200.0,-84.595985,-200.0,-200,-200,-200,-200.0,-200.0,-57.864228499999996,-67.20232,-200.0,-71.38872,-200.0,-200,-200,-200,-200,-61.0,-200,-84.0,71.48725128173828,E
1,S04,-200.0,-72.501495,-200.0,-200.0,-200.0,-200,-200,-200,-200.0,-200.0,-70.0,-67.20232,-84.499504,-65.0,-200.0,-200,-200,-200,-200,-61.0,-200,-82.999,74.29012298583984,E
2,S04,-200.0,-73.337105,-200.0,-81.0,-200.0,-200,-200,-200,-200.0,-200.0,-65.4955,-72.0,-83.99801,-65.0,-200.0,-200,-200,-200,-200,-72.25832,-200,-200.0,76.679931640625,E
3,S04,-200.0,-74.38251,-200.0,-82.001,-200.0,-200,-200,-200,-200.0,-200.0,-62.65424,-75.003,-79.015252,-65.33444,-200.0,-200,-200,-200,-200,-72.25832,-200,-200.0,76.33544158935547,E
4,S04,-200.0,-73.25224,-200.0,-82.669556,-200.0,-200,-200,-200,-200.0,-200.0,-57.864228499999996,-76.33977,-84.502,-71.38872,-200.0,-200,-200,-200,-200,-64.00998,-200,-200.0,88.28897857666016,E
5,S04,-200.0,-73.40358,-200.0,-84.595985,-200.0,-200,-200,-200,-200.0,-200.0,-57.864228499999996,-74.995514,-84.198006,-67.264206,-200.0,-200,-200,-200,-200,-64.510956,-200,-200.0,96.46509552001952,E
6,S04,-200.0,-73.33509,-200.0,-84.595985,-200.0,-200,-200,-200,-200.0,-200.0,-58.965107,-67.20232,-83.825,-67.8179,-200.0,-200,-200,-200,-200,-64.812325,-200,-200.0,100.57452392578124,E
7,S04,-200.0,-73.872154,-200.0,-82.75275,-200.0,-200,-200,-200,-200.0,-200.0,-56.54349,-74.79403,-83.26447,-68.18821,-200.0,-200,-200,-200,-200,-72.25832,-200,-200.0,100.85906219482422,E
8,S04,-200.0,-74.38251,-200.0,-81.993225,-200.0,-200,-200,-200,-200.0,-200.0,-55.093624,-74.15016,-79.015252,-68.746796,-200.0,-200,-200,-200,-200,-64.50477,-200,-200.0,94.85520935058594,E
9,S04,-200.0,-73.500694,-200.0,-81.65497,-200.0,-200,-200,-200,-200.0,-200.0,-57.864228499999996,-73.54199,-82.84227,-71.38872,-200.0,-200,-200,-200,-200,-64.43079,-200,-200.0,90.50672912597656,E
10,S04,-200.0,-73.558655,-200.0,-84.595985,-200.0,-200,-200,-200,-200.0,-200.0,-57.864228499999996,-72.954575,-82.39624,-68.52088,-200.0,-200,-200,-200,-200,-64.50441,-200,-200.0,82.8376235961914,E
11,S04,-200.0,-73.49966,-200.0,-82.584785,-200.0,-200,-200,-200,-200.0,-200.0,-55.666077,-67.20232,-81.82632,-68.5765,-200.0,-200,-200,-200,-200,-64.79411,-200,-200.0,77.35807800292969,E
12,S04,-200.0,-73.35395,-200.0,-82.37982,-200.0,-200,-200,-200,-200.0,-200.0,-56.22659,-73.888535,-82.32899,-68.62123,-200.0,-200,-200,-200,-200,-72.25832,-200,-200.0,53.639404296875,E
13,S04,-200.0,-74.38251,-200.0,-82.21964,-200.0,-200,-200,-200,-200.0,-200.0,-56.780716,-73.16101,-79.015252,-68.560875,-200.0,-200,-200,-200,-200,-65.55516,-200,-200.0,286.4123229980469,W
14,S04,-200.0,-72.87095,-200.0,-81.985214,-200.0,-200,-200,-200,-200.0,-200.0,-57.864228499999996,-72.173775,-82.660164,-71.38872,-200.0,-200,-200,-200,-200,-66.181335,-200,-200.0,275.44659423828125,W
15,S04,-200.0,-72.54413,-200.0,-84.595985,-200.0,-200,-200,-200,-200.0,-200.0,-56.592644,-71.70703,-82.60443,-69.86349,-200.0,-200,-200,-200,-200,-66.61604,-200,-200.0,283.9773864746094,W
16,S04,-200.0,-72.7395,-200.0,-82.18097,-200.0,-200,-200,-200,-200.0,-200.0,-56.146427,-67.20232,-82.15858,-70.128296,-200.0,-200,-200,-200,-200,-66.90175,-200,-200.0,287.0977783203125,W
17,S04,-200.0,-73.28697,-200.0,-82.34507,-200.0,-200,-200,-200,-200.0,-200.0,-55.682148,-71.81619,-81.54339,-70.595406,-200.0,-200,-200,-200,-200,-72.25832,-200,-200.0,282.86724853515625,W
18,S04,-200.0,-74.38251,-200.0,-82.40037,-200.0,-200,-200,-200,-200.0,-200.0,-55.286842,-71.35349,-79.015252,-71.00294,-200.0,-200,-200,-200,-200,-67.06867,-200,-200.0,280.3495178222656,W
19,S04,-200.0,-73.26636,-200.0,-82.448074,-200.0,-200,-200,-200,-200.0,-200.0,-57.864228499999996,-70.94982,-81.4325,-71.38872,-200.0,-200,-200,-200,-200,-67.2897,-200,-200.0,280.53729248046875,W
20,S04,-200.0,-73.179276,-200.0,-84.595985,-200.0,-200,-200,-200,-200.0,-200.0,-57.864228499999996,-70.59421,-81.1277,-71.07457,-200.0,-200,-200,-200,-200,-67.843636,-200,-200.0,279.21453857421875,W
21,S04,-200.0,-73.29961,-200.0,-82.565094,-200.0,-200,-200,-200,-200.0,-200.0,-55.264023,-67.20232,-80.98708,-71.68833,-200.0,-200,-200,-200,-200,-68.129456,-200,-200.0,278.80419921875,W
22,S04,-200.0,-73.471756,-200.0,-82.74003,-200.0,-200,-200,-200,-200.0,-200.0,-55.31952,-70.20952,-81.561646,-71.97328,-200.0,-200,-200,-200,-200,-72.25832,-200,-200.0,284.1087646484375,W
23,S04,-200.0,-74.38251,-200.0,-82.757904,-200.0,-200,-200,-200,-200.0,-200.0,-55.296562,-69.86523,-79.015252,-72.038734,-200.0,-200,-200,-200,-200,-68.847885,-200,-200.0,259.246337890625,W
24,S04,-200.0,-73.38096,-200.0,-82.70782,-200.0,-200,-200,-200,-200.0,-200.0,-57.864228499999996,-70.128815,-81.46531,-71.38872,-200.0,-200,-200,-200,-200,-69.43132,-200,-200.0,287.20343017578125,W
25,S04,-200.0,-73.29826,-200.0,-84.595985,-200.0,-200,-200,-200,-200.0,-200.0,-55.55123,-70.42933,-81.37757,-71.38872,-200.0,-200,-200,-200,-200,-69.58978,-200,-200.0,289.5608215332031,W
26,S04,-200.0,-73.106064,-200.0,-84.595985,-200.0,-200,-200,-200,-200.0,-200.0,-55.64698,-67.20232,-81.472115,-71.974655,-200.0,-200,-200,-200,-200,-70.093376,-200,-200.0,293.1412658691406,W
27,S04,-200.0,-72.815796,-200.0,-82.85394,-200.0,-200,-200,-200,-200.0,-200.0,-55.860733,-70.22398,-81.61582,-71.91629,-200.0,-200,-200,-200,-200,-72.25832,-200,-200.0,290.96588134765625,W
28,S04,-200.0,-74.38251,-200.0,-83.048035,-200.0,-200,-200,-200,-200.0,-200.0,-55.931015,-70.03612,-79.015252,-71.80462,-200.0,-200,-200,-200,-200,-70.90376,-200,-200.0,285.4925842285156,W
29,S04,-200.0,-73.1595,-200.0,-82.98528,-200.0,-200,-200,-200,-200.0,-200.0,-57.864228499999996,-69.69298,-81.63718,-71.38872,-200.0,-200,-200,-200,-200,-71.13663,-200,-200.0,290.2982788085937,W
30,S04,-200.0,-73.20526,-200.0,-84.595985,-200.0,-200,-200,-200,-200.0,-200.0,-56.414177,-69.321,-81.602486,-71.702034,-200.0,-200,-200,-200,-200,-71.18461,-200,-200.0,291.1094055175781,W
31,S04,-200.0,-73.19429,-200.0,-83.102684,-200.0,-200,-200,-200,-200.0,-200.0,-56.681408,-67.20232,-81.5703,-71.49629,-200.0,-200,-200,-200,-200,-71.33789,-200,-200.0,295.53875732421875,W
32,S04,-200.0,-73.28912,-200.0,-83.324234,-200.0,-200,-200,-200,-200.0,-200.0,-56.813213,-69.30353,-81.540344,-71.904816,-200.0,-200,-200,-200,-200,-72.25832,-200,-200.0,297.6371459960937,W
33,S04,-200.0,-74.38251,-200.0,-83.63968,-200.0,-200,-200,-200,-200.0,-200.0,-56.76802,-69.0736,-79.015252,-72.12361,-200.0,-200,-200,-200,-200,-71.53355,-200,-200.0,295.584228515625,W
34,S04,-200.0,-73.11908,-200.0,-83.822624,-200.0,-200,-200,-200,-200.0,-200.0,-56.78065,-68.85967,-81.46071,-71.38872,-200.0,-200,-200,-200,-200,-71.768105,-200,-200.0,294.5340881347656,W
35,S04,-200.0,-73.113014,-200.0,-84.595985,-200.0,-200,-200,-200,-200.0,-200.0,-57.864228499999996,-68.76353,-81.38627,-71.38872,-200.0,-200,-200,-200,-200,-72.03859,-200,-200.0,294.5340881347656,W
