,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,heading,direction
57,A06,-72.0604,-200.0,-200.0,-69.486336,-68.520647,-60.840767,-62.295471500000005,-69.36859,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.74492,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,291.7968139648437,W
58,A06,-200.0,-200.0,-200.0,-69.37452,-68.520647,-60.983223,-57.680264,-69.36859,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.756424,-200.0,-200.0,-200.0,-72.920204,-200.0,-200.0,-200.0,293.8469543457031,W
59,A06,-72.102776,-200.0,-200.0,-70.119064,-67.49488,-64.625215,-57.604694,-69.90483,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.76738,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,290.8821105957031,W
60,A06,-71.963234,-200.0,-200.0,-69.26798,-67.335205,-64.625215,-57.442963,-69.95436,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.04071,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,297.0328063964844,W
61,A06,-71.785416,-200.0,-200.0,-69.16645,-67.09236,-61.253826,-57.736515,-70.09169,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.59835,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,3.926573276519776,N
62,A06,-71.571175,-200.0,-200.0,-69.2037,-68.520647,-61.556507,-62.295471500000005,-69.36859,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.571556,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,37.137306213378906,N
63,A06,-200.0,-200.0,-200.0,-69.997375,-68.520647,-61.62113,-57.56957,-69.952644,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.45666,-200.0,-200.0,-200.0,-72.30648,-200.0,-200.0,-200.0,37.0820426940918,N
64,A06,-71.63502,-200.0,-200.0,-70.119064,-67.1789,-61.638058,-57.49957,-69.82017,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.3471,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,33.91190719604492,N
65,A06,-71.82969,-200.0,-200.0,-70.131065,-67.30648,-64.625215,-57.52185,-70.05206,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.04071,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,43.202823638916016,N
66,A06,-72.104416,-200.0,-200.0,-70.391975,-67.47302,-61.87719,-57.543106,-69.36859,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.50974,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,35.17132568359375,N
67,A06,-200.0,-200.0,-200.0,-70.59654,-67.541695,-62.1498,-62.295471500000005,-69.36859,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.753815,-200.0,-200.0,-200.0,-72.044655,-200.0,-200.0,-200.0,30.79102897644043,N
68,A06,-200.0,-200.0,-200.0,-70.92479,-68.520647,-62.32096,-57.4746,-69.36859,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.89793,-200.0,-200.0,-200.0,-71.864845,-200.0,-200.0,-200.0,27.70741844177246,N
69,A06,-200.0,-200.0,-200.0,-70.119064,-67.51739,-62.484287,-57.40922,-70.31782,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.99113,-200.0,-200.0,-200.0,-71.87085,-200.0,-200.0,-200.0,28.72672843933105,N
70,A06,-200.0,-200.0,-200.0,-70.972404,-67.494225,-64.625215,-57.346813,-69.36859,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.04071,-200.0,-200.0,-200.0,-71.7879,-200.0,-200.0,-200.0,29.75932502746582,N
71,A06,-200.0,-200.0,-200.0,-71.062096,-67.472145,-62.728836,-57.28723,-69.36859,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.04071,-200.0,-200.0,-200.0,-72.69699,-200.0,-200.0,-200.0,30.763975143432617,N
72,A06,-200.0,-200.0,-200.0,-71.05935,-67.45109,-62.96227,-62.295471500000005,-69.36859,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-68.08009,-200.0,-200.0,-200.0,-71.75301,-200.0,-200.0,-200.0,30.763975143432617,N
73,A06,-200.0,-200.0,-200.0,-71.01257,-68.520647,-63.052414,-57.31873,-70.25905,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.988075,-200.0,-200.0,-200.0,-71.7197,-200.0,-200.0,-200.0,30.763975143432617,N
74,A06,-200.0,-200.0,-200.0,-70.119064,-67.38648,-63.27107,-57.2605,-70.202995,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.90021,-200.0,-200.0,-200.0,-71.732086,-200.0,-200.0,-200.0,30.763975143432617,N
75,A06,-200.0,-200.0,-200.0,-71.01202,-67.324844,-64.625215,-57.20489,-70.14951,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.04071,-200.0,-200.0,-200.0,-71.69976,-200.0,-200.0,-200.0,30.763975143432617,N
76,A06,-200.0,-200.0,-200.0,-71.01149,-67.26603,-63.568184,-57.195858,-70.09849,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.81631,-200.0,-200.0,-200.0,-72.69699,-200.0,-200.0,-200.0,30.763975143432617,N
77,A06,-200.0,-200.0,-200.0,-71.01098,-67.29858,-63.631355,-62.295471500000005,-69.36859,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.736176,-200.0,-200.0,-200.0,-71.757126,-200.0,-200.0,-200.0,30.763975143432617,N
78,A06,-200.0,-200.0,-200.0,-71.0105,-68.520647,-63.691692,-57.143173,-70.09412,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.65963,-200.0,-200.0,-200.0,-71.72375,-200.0,-200.0,-200.0,30.763975143432617,N
79,A06,-200.0,-200.0,-200.0,-70.119064,-67.241066,-64.278,-57.136868,-70.04566,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.04071,-200.0,-200.0,-200.0,-71.647804,-200.0,-200.0,-200.0,30.763975143432617,N
80,A06,-200.0,-200.0,-200.0,-70.966034,-67.186165,-64.625215,-57.174847,-70.04364,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.04071,-200.0,-200.0,-200.0,-71.4872,-200.0,-200.0,-200.0,30.763975143432617,N
81,A06,-200.0,-200.0,-200.0,-70.923546,-67.17794,-64.44187,-57.079197,-69.99751,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.58651,-200.0,-200.0,-200.0,-72.69699,-200.0,-200.0,-200.0,30.763975143432617,N
82,A06,-200.0,-200.0,-200.0,-70.97086,-67.03762,-64.68645,-62.295471500000005,-69.36859,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.516655,-200.0,-200.0,-200.0,-71.685776,-200.0,-200.0,-200.0,29.749082565307617,N
83,A06,-200.0,-200.0,-200.0,-71.32366,-68.520647,-64.70023,-56.987797,-69.99762,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-67.49392,-200.0,-200.0,-200.0,-71.65562,-200.0,-200.0,-200.0,29.749082565307617,N
