,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,heading,direction
0,A05,-73.0,-200.0,-200.0,-66.27257750000001,-61.0,-61.0,-68.0,-63.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-64.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,190.3313140869141,S
1,A05,-73.0,-200.0,-200.0,-66.27257750000001,-61.5005,-62.243447,-68.0,-65.502495,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-63.4995,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,197.03158569335935,S
2,A05,-73.33444,-200.0,-200.0,-66.0,-63.00532,-62.243447,-69.00333,-67.00665,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-64.21028749999999,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,191.5579376220703,S
3,A05,-73.250244,-200.0,-200.0,-63.497505,-64.01096,-58.998,-70.76471,-67.439695,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-62.66356,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,197.42254638671875,S
4,A05,-200.0,-200.0,-74.66556,-62.32779,-67.69843,-58.329784,-63.46606,-65.746254,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-61.993023,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,186.3165283203125,S
5,A05,-200.0,-200.0,-73.99452,-61.993526,-64.41353,-58.49851,-70.40755,-64.583275,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-61.387264,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,187.6625518798828,S
6,A05,-72.59243,-200.0,-200.0,-66.27257750000001,-64.68276,-62.243447,-70.16868,-64.31459,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-60.982136,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,186.3847198486328,S
7,A05,-71.98278,-200.0,-200.0,-62.197227,-64.87579,-58.600006,-69.850876,-63.828865,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-64.21028749999999,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,188.70608520507807,S
8,A05,-71.39913,-200.0,-200.0,-62.33346,-64.89186,-58.667885,-69.35284,-67.439695,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-60.83821,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,186.64358520507807,S
9,A05,-200.0,-200.0,-73.990944,-62.43114,-67.69843,-58.42347,-63.46606,-67.439695,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-60.60047,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,185.4985809326172,S
10,A05,-73.15815,-200.0,-200.0,-66.27257750000001,-65.13659,-58.11004,-69.42796,-63.721664,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-60.29859,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,193.91685485839844,S
11,A05,-73.95239,-200.0,-200.0,-63.022038,-65.33339,-62.243447,-69.48837,-63.63789,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-59.950214,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,191.7537384033203,S
12,A05,-200.0,-200.0,-73.87695,-62.903393,-65.300995,-57.981182,-69.440926,-63.57052,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-64.21028749999999,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,191.7537384033203,S
13,A05,-200.0,-200.0,-200.0,-63.01921,-65.183624,-57.877556,-69.40115,-67.439695,-73.44499,-200.0,-200.0,-200,-200.0,-200.0,-59.760735,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,192.75851440429688,S
14,A05,-200.0,-200.0,-200.0,-63.114502,-67.69843,-57.792294,-63.46606,-63.806564,-73.045074,-200.0,-200.0,-200,-200.0,-200.0,-59.692104,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,192.68310546875,S
15,A05,-200.0,-200.0,-200.0,-66.27257750000001,-65.59026,-57.81103,-69.28285,-63.91423,-73.145935,-200.0,-200.0,-200,-200.0,-200.0,-59.63367,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,192.68310546875,S
16,A05,-200.0,-200.0,-74.104105,-66.27257750000001,-65.46375,-62.243447,-69.18079,-64.0059,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-59.503704,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,192.68310546875,S
17,A05,-200.0,-200.0,-73.758224,-62.83353,-65.42878,-58.671272,-69.16716,-64.08498,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-64.21028749999999,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,192.68310546875,S
18,A05,-200.0,-200.0,-200.0,-62.678726,-65.541664,-58.538315,-63.46606,-67.439695,-72.93744,-200.0,-200.0,-200,-200.0,-200.0,-59.39032,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,191.66575622558597,S
19,A05,-200.0,-200.0,-200.0,-62.62473,-67.69843,-58.42232,-63.46606,-64.53099,-72.94308,-200.0,-200.0,-200,-200.0,-200.0,-59.362278,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,191.66575622558597,S
20,A05,-200.0,-200.0,-200.0,-66.27257750000001,-65.50442,-58.60751,-69.37068,-64.63653,-72.77903,-200.0,-200.0,-200,-200.0,-200.0,-59.337364,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,191.66575622558597,S
21,A05,-200.0,-200.0,-74.104105,-66.27257750000001,-65.471085,-62.243447,-69.34519,-64.66152,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-59.381157,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,191.66575622558597,S
22,A05,-200.0,-200.0,-74.094826,-62.502216,-65.95105,-62.243447,-69.32238,-64.68389,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-64.21028749999999,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,191.66575622558597,S
