,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,heading,direction
0,S06,-200.0,-200.0,-200.0,-74.0,-200.0,-200.0,-68.33418,-75.0,-200.0,-200.0,-200,-200,-200.0,-200.0,-200.0,-69.0,-72.0,-200.0,-58.0,-200,-60.633175,-200.0,74.2413330078125,E
1,S06,-200.0,-200.0,-200.0,-75.001,-200.0,-200.0,-70.0,-75.0,-200.0,-200.0,-200,-200,-200.0,-200.0,-200.0,-67.498505,-71.499504,-200.0,-58.5005,-200,-65.0,-200.0,63.93112182617188,E
2,S06,-76.0,-200.0,-200.0,-74.33178,-200.0,-200.0,-65.996,-200.0,-200.0,-200.0,-200,-200,-200.0,-200.0,-200.0,-71.40384,-70.99801,-200.0,-59.002,-200,-66.501495,-200.0,62.49049377441406,E
3,S06,-200.0,-200.0,-200.0,-200.0,-75.66423,-200.0,-67.00066,-76.47048,-200.0,-200.0,-200,-200,-200.0,-200.0,-75.65824,-69.004,-200.0,-200.0,-62.77767,-200,-66.33377,-200.0,79.18543243408203,E
4,S06,-200.0,-200.0,-200.0,-200.0,-76.25225,-200.0,-67.75574,-76.47048,-200.0,-200.0,-200,-200,-200.0,-200.0,-200.0,-68.75125,-76.68548799999999,-200.0,-64.960754,-200,-65.494514,-200.0,75.58040618896484,E
5,S06,-200.0,-200.0,-200.0,-75.598785,-200.0,-200.0,-68.33418,-73.736786,-200.0,-200.0,-200,-200,-200.0,-200.0,-200.0,-68.8016,-71.25026,-200.0,-64.64418,-200,-60.633175,-200.0,87.7686538696289,E
6,S06,-200.0,-200.0,-200.0,-74.98805,-200.0,-200.0,-67.805176,-72.37333,-200.0,-200.0,-200,-200,-200.0,-200.0,-200.0,-70.0232,-71.402,-200.0,-64.70457,-200,-66.0016,-200.0,81.04757690429688,E
7,S06,-200.0,-200.0,-200.0,-74.257095,-200.0,-200.0,-67.83824,-71.80086,-200.0,-200.0,-200,-200,-200.0,-200.0,-200.0,-71.40384,-71.16407,-200.0,-64.60132,-200,-66.171036,-200.0,78.94298553466797,E
8,S06,-200.0,-200.0,-200.0,-200.0,-77.34834,-200.0,-68.301575,-76.47048,-200.0,-200.0,-200,-200,-200.0,-200.0,-200.0,-70.31288,-70.993484,-200.0,-64.13555,-200,-65.99943,-200.0,80.20791625976562,E
9,S06,-200.0,-200.0,-200.0,-200.0,-77.15076,-200.0,-68.650566,-76.47048,-200.0,-200.0,-200,-200,-200.0,-200.0,-200.0,-70.40175,-76.68548799999999,-200.0,-64.960754,-200,-65.87017,-200.0,64.95523071289062,E
