,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,heading,direction
0,A08,-61.661378,-200.0,-63.0,-67.0,-62.0,-70.04692,-200.0,-70.93197,-61.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,5.674173831939697,N
1,A08,-60.0,-200.0,-63.0,-68.001,-70.384895,-69.0,-200.0,-70.93197,-61.5005,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,8.36811637878418,N
2,A08,-61.001,-200.0,-63.334442,-66.99734,-70.384895,-69.500496,-200.0,-70.0,-71.329185,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,8.787939071655273,N
3,A08,-62.003994,-200.0,-65.269455,-66.242775,-66.004,-69.66755,-200.0,-70.0,-62.67088,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.130125045776367,N
4,A08,-62.254734,-200.0,-62.9985,-64.29981,-65.66822,-68.74426,-200.0,-69.66556,-63.25722,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,6.718679904937744,N
5,A08,-61.661378,-200.0,-62.796413,-66.193634,-65.75175,-70.04692,-200.0,-71.00848,-63.40755,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.979049682617188,N
6,A08,-62.40557,-200.0,-63.000668,-66.160774,-70.384895,-70.01036,-200.0,-70.93197,-63.50809,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,7.923930644989014,N
7,A08,-62.50645,-200.0,-63.00057,-66.137215,-70.384895,-70.85712,-200.0,-71.20915,-71.329185,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,8.153221130371094,N
8,A08,-62.72532,-200.0,-65.269455,-66.76613,-66.409164,-71.171135,-200.0,-71.34337,-63.72672,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,5.730344295501709,N
9,A08,-61.661378,-200.0,-63.000496,-64.29981,-65.83061,-72.05432,-200.0,-71.14651,-64.02073,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,6.851407527923584,N
10,A08,-61.661378,-200.0,-63.116524,-66.212845,-65.4158,-70.04692,-200.0,-71.51556,-64.01832,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,8.000543594360352,N
11,A08,-62.63151,-200.0,-63.20983,-65.76791,-67.948654,-200.0,-71.25794,-70.93197,-64.01639,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,16.550548553466797,N
12,A08,-62.5582,-200.0,-63.286602,-65.40182,-70.384895,-71.93733,-200.0,-70.99136,-71.329185,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,14.065338134765623,N
13,A08,-62.921707,-200.0,-65.269455,-65.636215,-68.30287,-72.13773,-200.0,-70.67543,-63.917637,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,10.892581939697266,N
14,A08,-63.31795,-200.0,-63.441174,-64.29981,-68.693344,-72.48617,-200.0,-70.51264,-63.925068,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.890947341918944,N
15,A08,-61.661378,-200.0,-63.15064,-65.582504,-69.01462,-70.04692,-200.0,-70.93197,-63.931393,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.890947341918944,N
16,A08,-63.469696,-200.0,-62.97955,-65.53617,-70.384895,-200.0,-71.25794,-70.93197,-63.93685,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.890947341918944,N
17,A08,-63.261185,-200.0,-63.056496,-65.571144,-70.384895,-72.332,-200.0,-70.195755,-71.329185,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.890947341918944,N
18,A08,-63.160854,-200.0,-65.269455,-65.53011,-69.10351,-72.23157,-200.0,-69.92594,-63.941616,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.890947341918944,N
19,A08,-63.148724,-200.0,-63.699024,-64.29981,-69.1792,-71.999405,-200.0,-69.69317,-63.945812,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.890947341918944,N
20,A08,-61.661378,-200.0,-63.582188,-65.49366,-69.16495,-70.04692,-200.0,-70.93197,-63.949535,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.890947341918944,N
21,A08,-62.922512,-200.0,-63.345444,-65.593216,-68.9263,-200.0,-71.25794,-70.93197,-63.886784,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.890947341918944,N
22,A08,-62.721542,-200.0,-63.259674,-65.61915,-70.384895,-72.52072,-200.0,-69.56549,-71.329185,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.890947341918944,N
23,A08,-62.60777,-200.0,-65.269455,-64.29981,-68.78791,-72.80627,-200.0,-69.45302,-63.830254,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.890947341918944,N
24,A08,-62.569023,-200.0,-63.983967,-64.29981,-68.87126,-73.06499,-200.0,-69.3531,-63.84073,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.890947341918944,N
25,A08,-61.661378,-200.0,-64.0448,-65.70434,-68.6815,-70.04692,-200.0,-69.26368,-63.970024,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.890947341918944,N
26,A08,-62.965767,-200.0,-64.100464,-65.78192,-68.446815,-200.0,-71.25794,-70.93197,-64.204865,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.890947341918944,N
27,A08,-63.267212,-200.0,-64.2653,-66.26082,-70.384895,-72.60076,-200.0,-69.18312,-71.329185,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.890947341918944,N
28,A08,-63.543007,-200.0,-65.269455,-66.81446,-68.17248,-72.45291,-200.0,-69.04844,-64.36376,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.890947341918944,N
29,A08,-63.79637,-200.0,-65.269455,-64.29981,-67.92263,-72.538895,-200.0,-68.92578,-64.39912,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.890947341918944,N
30,A08,-61.661378,-200.0,-64.25056,-66.82477,-67.75232,-70.04692,-200.0,-68.81356,-64.37739,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.890947341918944,N
31,A08,-63.918842,-200.0,-64.18247,-66.88875,-68.39172,-200.0,-71.25794,-70.93197,-64.35722,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.890947341918944,N
32,A08,-63.977703,-200.0,-64.27958,-67.00155,-70.384895,-72.638824,-200.0,-68.710464,-71.329185,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.890947341918944,N
33,A08,-64.139175,-200.0,-65.269455,-67.26405,-68.36996,-72.500244,-200.0,-68.55983,-64.390976,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.890947341918944,N
34,A08,-63.816765,-200.0,-64.63251,-64.29981,-68.24093,-72.31929,-200.0,-68.36603,-64.42246,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.890947341918944,N
35,A08,-61.661378,-200.0,-64.754906,-67.250404,-68.12121,-70.04692,-200.0,-68.293045,-64.50285,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,8.857391357421875,N
36,A08,-63.619446,-200.0,-64.971245,-67.23765,-70.384895,-200.0,-71.25794,-70.93197,-64.527855,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,8.857391357421875,N
37,A08,-63.33307,-200.0,-65.02299,-67.22569,-70.384895,-72.13879,-200.0,-68.33017,-71.329185,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,8.857391357421875,N
38,A08,-63.115124,-200.0,-65.269455,-64.29981,-68.062325,-72.03249,-200.0,-68.3648,-64.501625,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,7.795012950897217,N
39,A08,-62.860905,-200.0,-64.773346,-64.29981,-67.90401,-71.93258,-200.0,-68.39717,-64.47697,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,8.859621047973633,N
40,A08,-61.661378,-200.0,-64.48954,-67.16477,-67.80697,-70.04692,-200.0,-68.72929,-64.45375,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,6.322277545928955,N
41,A08,-62.769424,-200.0,-64.222374,-67.15667,-70.384895,-200.0,-71.25794,-70.93197,-64.383644,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.048274993896484,N
42,A08,-62.683308,-200.0,-64.115204,-67.10038,-70.384895,-72.31524,-200.0,-68.79244,-71.329185,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,8.637601852416992,N
43,A08,-62.60213,-200.0,-65.269455,-64.29981,-67.76638,-72.10887,-200.0,-68.70433,-64.41312,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,7.430374622344971,N
44,A08,-61.661378,-200.0,-64.25317,-64.29981,-67.82769,-71.86641,-200.0,-68.572716,-64.58335,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,8.90435791015625,N
45,A08,-61.661378,-200.0,-64.47845,-67.24021,-67.983635,-70.04692,-200.0,-68.5451,-64.7915,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,7.873782634735107,N
46,A08,-62.525513,-200.0,-64.50303,-67.32437,-70.384895,-200.0,-71.25794,-70.93197,-64.98858,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,7.873782634735107,N
47,A08,-62.453114,-200.0,-64.43265,-67.4039,-70.384895,-71.556595,-200.0,-68.47121,-71.329185,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,7.873782634735107,N
48,A08,-62.38463,-200.0,-65.269455,-67.761894,-68.081764,-71.39102,-200.0,-68.448845,-65.08222,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,7.873782634735107,N
49,A08,-61.661378,-200.0,-64.97117,-64.29981,-68.27072,-71.23399,-200.0,-68.28631,-65.17103,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.901887893676758,N
50,A08,-61.661378,-200.0,-65.11143,-67.91353,-68.401245,-70.04692,-200.0,-70.93197,-65.20923,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,9.990911483764648,N
51,A08,-62.132477,-200.0,-65.06021,-68.010666,-70.384895,-71.13105,-200.0,-70.93197,-65.29138,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,11.036581039428713,N
52,A08,-61.94009,-200.0,-65.01157,-68.14909,-70.384895,-71.07916,-200.0,-68.179245,-71.329185,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,11.036581039428713,N
53,A08,-62.081787,-200.0,-65.269455,-68.28047,-68.287285,-71.07555,-200.0,-68.07779,-65.27807,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,11.036581039428713,N
54,A08,-62.400585,-200.0,-64.96536,-64.29981,-68.17949,-71.02659,-200.0,-67.98157,-65.26541,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,11.036581039428713,N
55,A08,-61.661378,-200.0,-65.01246,-68.40523,-68.26474,-70.04692,-200.0,-67.84418,-65.29874,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,12.072443008422852,N
56,A08,-62.33633,-200.0,-65.32944,-68.432396,-70.384895,-71.07075,-200.0,-70.93197,-65.37567,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200,-200.0,-200.0,-200.0,-200,-200.0,12.072443008422852,N
