timeStamp,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,heading,direction
2022-07-19 19:29:17 +0000,-89.0,-200.0,-200.0,-200.0,-91.0,-81.0,-200.0,-200.0,-86.0,-200.0,-200.0,-200.0,-200.0,-200.0,-75.0,-78.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,161.79664611816406,S
2022-07-19 19:29:18 +0000,-89.0,-200.0,-200.0,-200.0,-88.998,-81.500496,-200.0,-200.0,-87.001,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-80.002,-76.0,-57.0,-84.0,-200.0,-200.0,-200.0,159.99169921875,S
2022-07-19 19:29:19 +0000,-200.0,-200.0,-94.0,-93.0,-87.995346,-82.00199,-79.0,-88.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-79.666885,-75.499504,-55.999,-84.0,-200.0,-92.0,-200.0,171.1625518798828,S
2022-07-19 19:29:20 +0000,-200.0,-200.0,-94.0,-91.999,-200.0,-200.0,-77.999,-88.500496,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-76.501495,-200.0,-74.329124,-56.333775,-84.33444,-200.0,-91.499504,-88.0,168.2725372314453,S
2022-07-19 19:29:21 +0000,-90.33777,-200.0,-200.0,-89.99268,-87.99652,-200.0,-77.66489,-90.33976,-87.00066,-200.0,-200.0,-200.0,-200.0,-200.0,-75.99933,-80.00249,-200.0,-56.24975,-84.50199,-200.0,-91.66689,-87.499504,185.82656860351562,S
2022-07-19 19:29:22 +0000,-89.749245,-200.0,-200.0,-200.0,-88.402,-84.77068,-78.504486,-200.0,-86.74875,-200.0,-200.0,-200.0,-200.0,-94.0,-75.24426,-80.20437,-200.0,-200.0,-200.0,-200.0,-91.750755,-88.00133,185.8743896484375,S
2022-07-19 19:29:23 +0000,-89.39522,-200.0,-200.0,-200.0,-89.012596,-85.42426,-200.0,-200.0,-86.39482,-200.0,-200.0,-200.0,-200.0,-92.999,-200.0,-79.83028,-73.491035,-56.80637,-200.0,-200.0,-200.0,-200.0,184.6041259765625,S
2022-07-19 19:29:24 +0000,-200.0,-200.0,-200.0,-90.49802,-89.30384,-85.861374,-79.00955,-91.26121,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-77.623505,-200.0,-72.98688,-56.83923,-85.20995,-200.0,-200.0,-88.25274,185.64443969726562,S
2022-07-19 19:29:25 +0000,-200.0,-200.0,-200.0,-90.19483,-200.0,-200.0,-79.34734,-91.61312,-85.98841,-94.0,-200.0,-200.0,-200.0,-200.0,-78.87533,-200.0,-73.158806,-56.86279,-85.344025,-200.0,-92.00359,-88.40398,185.64443969726562,S
2022-07-19 19:29:26 +0000,-90.176674,-200.0,-200.0,-89.992065,-89.9112,-200.0,-79.58953,-91.84848,-85.55048,-93.499504,-200.0,-200.0,-200.0,-94.337105,-79.77285,-79.12244,-200.0,-56.751205,-85.440155,-200.0,-92.17269,-88.67483,186.66307067871094,S
2022-07-19 19:29:27 +0000,-90.297325,-200.0,-200.0,-200.0,-89.45717,-86.02823,-79.77194,-200.0,-85.22063,-92.99801,-200.0,-200.0,-200.0,-94.75573,-80.31956,-78.58928,-200.0,-200.0,-200.0,-200.0,-92.29393,-89.16211,158.68394470214844,S
2022-07-19 19:29:28 +0000,-89.87088,-200.0,-200.0,-89.993225,-89.197655,-85.63658,-200.0,-91.13797,-85.078926,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-78.520874,-73.7217,-57.708775,-84.60725,-200.0,-200.0,-200.0,158.7721405029297,S
2022-07-19 19:29:29 +0000,-200.0,-200.0,-94.33444,-90.123436,-89.46993,-85.446594,-80.494934,-90.473465,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-79.818115,-78.7827,-73.628365,-57.5283,-84.30458,-200.0,-91.86792,-89.65847,166.64242553710938,S
2022-07-19 19:29:30 +0000,-200.0,-200.0,-93.74676,-89.99302,-200.0,-200.0,-80.75951,-89.954155,-200.0,-93.502,-200.0,-200.0,-200.0,-200.0,-80.04855,-200.0,-73.43933,-56.991177,-84.166794,-200.0,-91.41891,-89.58203,172.5466766357422,S
2022-07-19 19:29:31 +0000,-90.58238,-200.0,-92.98845,-89.67691,-89.517746,-200.0,-80.782875,-89.43092,-85.49305,-93.80518,-200.0,-200.0,-200.0,-200.0,-79.94668,-78.6095,-200.0,-56.45069,-84.05343,-200.0,-91.26905,-89.30933,173.62954711914062,S
2022-07-19 19:29:32 +0000,-90.41526,-200.0,-200.0,-200.0,-89.47403,-85.293816,-80.80247,-200.0,-85.445145,-200.0,-200.0,-200.0,-200.0,-95.00756,-79.771065,-78.55451,-200.0,-200.0,-200.0,-200.0,-91.24291,-89.18212,178.2509002685547,S
2022-07-19 19:29:33 +0000,-90.277756,-200.0,-200.0,-89.7083,-89.277214,-84.87663,-200.0,-89.09758,-85.314766,-200.0,-200.0,-200.0,-200.0,-95.00628,-200.0,-78.67655,-73.1817,-56.497066,-84.49967,-200.0,-200.0,-200.0,146.53897094726562,S
2022-07-19 19:29:34 +0000,-200.0,-200.0,-92.651,-89.6444,-88.9547,-84.34648,-80.90358,-88.81814,-200.0,-93.32913,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-73.06689,-56.53708,-84.795204,-200.0,-91.04057,-89.52654,141.94090270996094,S
2022-07-19 19:29:35 +0000,-90.613556,-200.0,-92.5556,-89.75886,-200.0,-200.0,-80.752144,-88.58021,-200.0,-92.987816,-200.0,-200.0,-200.0,-200.0,-79.5371,-200.0,-73.24129,-56.421177,-84.73194,-200.0,-91.12158,-89.56651,139.521484375,S
2022-07-19 19:29:36 +0000,-90.64618,-200.0,-92.61308,-89.93715,-200.0,-83.89509,-80.620026,-88.6136,-85.710335,-200.0,-200.0,-200.0,-200.0,-200.0,-79.49438,-78.38407,-73.474205,-56.534607,-84.90296,-200.0,-91.27102,-89.52145,146.70944213867188,S
2022-07-19 19:29:37 +0000,-90.753876,-200.0,-200.0,-200.0,-88.59874,-83.74433,-80.50364,-200.0,-85.812935,-200.0,-200.0,-200.0,-200.0,-95.005356,-79.68331,-78.35511,-200.0,-200.0,-200.0,-200.0,-91.40139,-89.10511,178.01705932617188,S
2022-07-19 19:29:38 +0000,-200.0,-200.0,-200.0,-89.94189,-88.28251,-83.6128,-200.0,-200.0,-85.75164,-200.0,-200.0,-200.0,-200.0,-94.746,-200.0,-78.616974,-72.95916,-56.360313,-85.12546,-200.0,-200.0,-200.0,181.39564514160156,S
2022-07-19 19:29:39 +0000,-200.0,-200.0,-200.0,-89.94606,-88.26384,-83.42509,-80.469,-88.41653,-200.0,-200.0,-200.0,-200.0,-200.0,-94.77549,-200.0,-79.12467,-72.66062,-56.204323,-85.048065,-200.0,-200.0,-200.0,170.9809112548828,S
2022-07-19 19:29:40 +0000,-200.0,-200.0,-93.006256,-89.94977,-200.0,-200.0,-80.30583,-88.09923,-85.841324,-93.248055,-200.0,-200.0,-200.0,-200.0,-79.275,-200.0,-72.685005,-56.00005,-84.91271,-200.0,-91.15703,-89.09756,193.900146484375,S
2022-07-19 19:29:41 +0000,-90.54623,-200.0,-93.11121,-89.887,-88.43827,-200.0,-80.22259,-87.67981,-85.71471,-93.21926,-200.0,-200.0,-200.0,-200.0,-78.91226,-78.91817,-200.0,-55.87666,-85.49201,-200.0,-91.0087,-89.09085,219.58401489257812,S
2022-07-19 19:29:42 +0000,-90.50699,-200.0,-200.0,-200.0,-88.59631,-83.60215,-80.208855,-200.0,-85.66747,-93.09049,-200.0,-200.0,-200.0,-200.0,-78.78588,-78.73213,-200.0,-200.0,-200.0,-200.0,-91.07421,-89.217026,225.0126495361328,W
2022-07-19 19:29:43 +0000,-90.334595,-200.0,-200.0,-89.639206,-88.68037,-83.430176,-200.0,-87.89924,-85.49742,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-78.81035,-72.36284,-55.58465,-84.96812,-200.0,-200.0,-200.0,173.8916473388672,S
2022-07-19 19:29:44 +0000,-200.0,-200.0,-200.0,-89.353,-88.75726,-83.339005,-80.49574,-87.84191,-200.0,-92.88738,-200.0,-200.0,-200.0,-200.0,-78.79953,-200.0,-72.140594,-55.492306,-84.61075,-200.0,-91.26073,-89.58568,166.8970489501953,S
2022-07-19 19:29:45 +0000,-200.0,-200.0,-93.00325,-89.212105,-200.0,-200.0,-80.758224,-87.91336,-85.09657,-92.80733,-200.0,-200.0,-200.0,-200.0,-78.62682,-200.0,-71.94039,-55.40747,-84.45861,-200.0,-91.18295,-89.61124,187.54959106445312,S
2022-07-19 19:29:46 +0000,-90.51075,-200.0,-200.0,-89.14147,-88.600525,-83.37978,-80.601425,-87.978424,-85.15067,-92.82359,-200.0,-200.0,-200.0,-200.0,-78.58929,-79.1211,-200.0,-55.273674,-84.65993,-200.0,-91.11212,-89.45488,186.8422088623047,S
2022-07-19 19:29:47 +0000,-90.733185,-200.0,-200.0,-200.0,-88.56715,-83.71632,-80.45685,-200.0,-85.200165,-200.0,-200.0,-200.0,-200.0,-200.0,-78.67149,-79.23059,-200.0,-200.0,-200.0,-200.0,-91.22213,-89.42837,204.24020385742188,S
2022-07-19 19:29:48 +0000,-200.0,-200.0,-200.0,-89.30397,-88.75404,-83.79112,-200.0,-87.68832,-85.01825,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-79.21748,-71.6973,-55.4221,-84.62325,-200.0,-200.0,-200.0,236.43701171875,W
2022-07-19 19:29:49 +0000,-200.0,-200.0,-92.91274,-89.39823,-88.66033,-83.6893,-80.2142,-87.70603,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-78.74702,-79.038666,-71.356155,-55.72011,-84.53488,-200.0,-91.38004,-89.51771,328.66864013671875,N
2022-07-19 19:29:50 +0000,-200.0,-200.0,-93.00454,-89.53988,-200.0,-200.0,-80.14934,-87.55563,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-78.81665,-200.0,-70.92749,-55.682293,-84.34602,-200.0,-91.303345,-89.43336,61.99635696411133,E
2022-07-19 19:29:51 +0000,-200.0,-200.0,-200.0,-89.8316,-88.41558,-200.0,-80.404076,-87.47094,-85.23954,-200.0,-200.0,-200.0,-200.0,-200.0,-78.88108,-78.818794,-71.0453,-55.54362,-84.1703,-200.0,-90.90574,-89.19199,104.8692626953125,E
2022-07-19 19:29:52 +0000,-90.74965,-200.0,-200.0,-200.0,-88.3424,-84.095604,-80.538284,-200.0,-85.33539,-200.0,-200.0,-200.0,-200.0,-200.0,-79.208,-78.56134,-200.0,-200.0,-200.0,-200.0,-90.429924,-89.28859,98.31166076660156,E
2022-07-19 19:29:53 +0000,-90.70476,-200.0,-200.0,-200.0,-88.375916,-84.19928,-200.0,-87.4992,-85.370895,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-78.32179,-71.042786,-55.56688,-84.1098,-200.0,-200.0,-200.0,97.29757690429688,E
2022-07-19 19:29:54 +0000,-200.0,-200.0,-200.0,-89.99799,-88.4576,-84.24206,-80.76566,-87.31544,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-78.15006,-70.822685,-55.58866,-83.79844,-200.0,-90.09225,-89.1684,88.40354919433594,E
2022-07-19 19:29:55 +0000,-200.0,-200.0,-93.08373,-89.9981,-200.0,-200.0,-80.978645,-87.09234,-85.35142,-200.0,-200.0,-200.0,-200.0,-200.0,-79.09204,-200.0,-70.51159,-55.708504,-83.55709,-200.0,-89.77728,-89.0563,78.18356323242188,E
2022-07-19 19:29:56 +0000,-90.54714,-200.0,-93.30363,-90.151085,-200.0,-200.0,-80.979706,-86.88378,-85.33325,-200.0,-200.0,-200.0,-200.0,-200.0,-79.03558,-78.09145,-70.169624,-55.919468,-83.6288,-200.0,-89.482864,-88.90054,75.94270324707031,E
2022-07-19 19:29:57 +0000,-90.57288,-200.0,-200.0,-200.0,-88.28577,-84.59696,-80.9807,-200.0,-85.31627,-200.0,-200.0,-200.0,-200.0,-200.0,-79.03377,-77.93596,-200.0,-200.0,-200.0,-200.0,-89.207085,-88.754654,76.99549865722656,E
2022-07-19 19:29:58 +0000,-200.0,-200.0,-200.0,-90.19378,-88.124245,-84.77289,-200.0,-200.0,-85.451256,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-77.79004,-69.90237,-56.020725,-83.40126,-200.0,-200.0,-200.0,76.99549865722656,E
2022-07-19 19:29:59 +0000,-200.0,-200.0,-93.281815,-90.333244,-88.1182,-84.83542,-81.03031,-86.99022,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-78.93147,-77.898674,-69.60157,-56.116177,-83.04105,-200.0,-200.0,-200.0,80.81082153320312,E
2022-07-19 19:30:00 +0000,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-81.07707,-87.1398,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-78.885185,-200.0,-69.37012,-56.20627,-82.99085,-200.0,-89.19679,-88.91595,78.46543884277344,E
2022-07-19 19:30:01 +0000,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-81.21686,-87.2804,-85.975525,-200.0,-200.0,-200.0,-200.0,-200.0,-78.743355,-77.70893,-69.35172,-56.19648,-82.94347,-200.0,-89.03965,-89.06756,78.46543884277344,E
2022-07-19 19:30:02 +0000,-200.0,-200.0,-200.0,-200.0,-87.96783,-85.246086,-200.0,-200.0,-86.369995,-200.0,-200.0,-200.0,-200.0,-200.0,-78.60984,-77.48184,-200.0,-200.0,-200.0,-200.0,-88.989044,-89.0156,78.46543884277344,E
2022-07-19 19:30:03 +0000,-200.0,-200.0,-200.0,-200.0,-87.82589,-85.58175,-200.0,-87.60744,-86.30332,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-77.41097,-69.08864,-56.14009,-82.708855,-200.0,-200.0,-200.0,77.45361328125,E
2022-07-19 19:30:04 +0000,-200.0,-200.0,-93.19367,-200.0,-87.78669,-85.897255,-81.44386,-87.72282,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-78.3393,-77.58131,-68.84098,-56.0867,-82.48694,-200.0,-89.037796,-200.0,77.45361328125,E
2022-07-19 19:30:05 +0000,-200.0,-200.0,-93.18088,-200.0,-200.0,-200.0,-81.47007,-87.83172,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-78.41872,-200.0,-68.60752,-55.989555,-82.41731,-200.0,-88.89252,-88.87017,77.45361328125,E
2022-07-19 19:30:06 +0000,-200.0,-200.0,-93.36059,-200.0,-87.65536,-86.09693,-81.40123,-200.0,-86.38515,-200.0,-200.0,-200.0,-200.0,-200.0,-78.16155,-77.74243,-68.62629,-55.943733,-82.39789,-200.0,-88.70778,-88.73291,77.45361328125,E
2022-07-19 19:30:07 +0000,-200.0,-200.0,-200.0,-200.0,-87.484184,-86.33338,-81.8481,-200.0,-86.31891,-200.0,-200.0,-200.0,-200.0,-200.0,-77.9183,-77.89498,-200.0,-200.0,-200.0,-200.0,-88.58016,-88.65067,77.45361328125,E
2022-07-19 19:30:08 +0000,-200.0,-200.0,-200.0,-200.0,-87.5082,-86.50873,-200.0,-87.88717,-86.25631,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-77.99298,-68.54911,-55.808083,-82.24054,-200.0,-200.0,-200.0,77.45361328125,E
2022-07-19 19:30:09 +0000,-200.0,-200.0,-93.33834,-200.0,-87.66989,-86.62696,-82.13297,-87.98675,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-78.03961,-68.4761,-55.77101,-82.18337,-200.0,-88.74031,-88.76139,79.88279724121094,E
2022-07-19 19:30:10 +0000,-90.76335,-200.0,-93.318085,-200.0,-200.0,-200.0,-82.44942,-88.081024,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-78.156265,-200.0,-68.547455,-55.82716,-82.12909,-200.0,-88.51962,-88.58525,76.66998291015625,E
2022-07-19 19:30:11 +0000,-90.93956,-200.0,-200.0,-200.0,-87.91551,-200.0,-82.704056,-88.1238,-86.52701,-200.0,-200.0,-200.0,-200.0,-200.0,-78.38177,-77.89954,-69.17374,-55.926064,-82.0775,-200.0,-88.356636,-88.418335,73.37350463867188,E
2022-07-19 19:30:12 +0000,-200.0,-200.0,-200.0,-200.0,-88.148766,-86.78593,-82.80895,-200.0,-86.736465,-200.0,-200.0,-200.0,-200.0,-200.0,-78.503006,-77.95003,-200.0,-200.0,-200.0,-200.0,-88.20196,-88.26005,72.3385009765625,E
2022-07-19 19:30:13 +0000,-200.0,-200.0,-200.0,-200.0,-88.233345,-86.98326,-200.0,-88.3033,-86.93496,-200.0,-200.0,-200.0,-200.0,-200.0,-200.0,-78.08937,-69.02677,-56.110867,-81.84638,-200.0,-200.0,-200.0,72.3385009765625,E
