"Date","UUID","Major","Minor","RSSI","Filtered RSSI","Error"
"2022-05-20T05:03:29.031","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-74.16891","10.04199058809998"
"2022-05-20T05:03:32.346","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-96","-75.12569","435.73681797609976"
"2022-05-20T05:03:36.763","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-74.9449","15.562236010000031"
"2022-05-20T05:03:37.871","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-74.77207","14.228512084899995"
"2022-05-20T05:03:38.985","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-74.606834","13.009251503556046"
"2022-05-20T05:03:43.402","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-74.40506","19.404553603600053"
"2022-05-20T05:03:44.512","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-74.21214","17.74212337960004"
"2022-05-20T05:03:46.721","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-74.0277","16.222367289999966"
"2022-05-20T05:03:48.931","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-73.89514","8.381835619599988"
"2022-05-20T05:03:52.244","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-91","-74.64399","267.51906312009993"
"2022-05-20T05:03:53.351","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-92","-75.40377","275.4348502129002"
"2022-05-20T05:03:56.667","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-75.16724","26.70036921760007"
"2022-05-20T05:03:57.773","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-74.94107","24.414172744899965"
"2022-05-20T05:03:58.877","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-74.724815","22.323876784225064"
"2022-05-20T05:04:07.717","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-74.561806","12.68646198163603"
"2022-05-20T05:04:08.826","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-74.362175","19.028570730624942"
"2022-05-20T05:04:12.139","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-98","-75.396545","510.9161779370248"
"2022-05-20T05:04:13.245","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-96","-76.29809","388.1652576480999"
"2022-05-20T05:04:14.355","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-95","-77.116394","319.823363563236"
"2022-05-20T05:04:17.669","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-76.80503","46.30843330090003"
"2022-05-20T05:04:18.775","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-76.50729","42.34482314409997"
"2022-05-20T05:04:22.090","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-69","-76.17885","51.53588732249996"
"2022-05-20T05:04:23.197","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-75.95228","24.525077198400016"
"2022-05-20T05:04:24.300","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-75.73563","22.426191496900003"
"2022-05-20T05:04:28.719","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-75.48471","30.082043784100076"
"2022-05-20T05:04:32.040","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-75.24478","27.50771724840006"
"2022-05-20T05:04:33.151","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-75.0591","16.476292810000007"
"2022-05-20T05:04:34.254","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-74.88154","15.066352771600009"
"2022-05-20T05:04:37.570","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-94","-75.71784","334.2373742656002"
"2022-05-20T05:04:38.674","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-98","-76.69252","454.00870395039993"
"2022-05-20T05:04:41.989","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-76.44352","29.63190999040007"
"2022-05-20T05:04:43.096","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-76.205414","27.09633491139605"
"2022-05-20T05:04:44.201","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-75.97772","24.77769639840005"
"2022-05-20T05:04:48.620","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-75.759995","22.657552400025033"
"2022-05-20T05:04:51.937","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-67","-75.37683","70.17128084889997"
"2022-05-20T05:04:53.047","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-75.18539","17.517489452099984"
"2022-05-20T05:04:57.463","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-75.00232","16.01856538239998"
"2022-05-20T05:04:58.569","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-74.78352","22.88206359039996"
"2022-05-20T05:04:59.676","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-74.5743","20.924220489999943"
"2022-05-20T05:05:02.990","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-74.41797","11.682518920899978"
"2022-05-20T05:05:04.095","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-74.26847","10.682896140899958"
"2022-05-20T05:05:06.305","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-74.08178","16.660927968399957"
"2022-05-20T05:05:07.411","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-73.90325","15.235360562499999"
"2022-05-20T05:05:08.516","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-73.73254","13.9318548516"
"2022-05-20T05:05:09.622","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-73.56929","12.739831104099965"
"2022-05-20T05:05:11.833","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-72","-73.500656","2.2519684303360195"
"2022-05-20T05:05:12.939","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-73.34755","11.206091002499988"
"2022-05-20T05:05:14.047","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-73.20114","10.24729729959997"
"2022-05-20T05:05:17.361","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-72","-73.14861","1.3193049321000114"
"2022-05-20T05:05:18.466","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73","-73.14211","0.02019525210000068"
"2022-05-20T05:05:19.571","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-73.004684","9.028125939855984"
"2022-05-20T05:05:27.305","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-72.87327","8.25568049290003"
"2022-05-20T05:05:28.411","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-68","-72.66013","21.716811616899957"
"2022-05-20T05:05:31.724","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-86","-73.24356","162.72676147359994"
"2022-05-20T05:05:33.935","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-73.1017","9.620542889999962"
"2022-05-20T05:05:37.248","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-72.96604","8.797393281600039"
"2022-05-20T05:05:38.354","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-72.88006","3.534625603600001"
"2022-05-20T05:05:39.460","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-72.79783","3.232192708900017"
"2022-05-20T05:05:41.668","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-72.67546","7.158086211600006"
"2022-05-20T05:05:43.881","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-94","-73.6081","415.82958561000027"
"2022-05-20T05:05:47.196","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-73.4503","11.904570089999991"
"2022-05-20T05:05:48.302","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-73.2994","10.886040360000038"
"2022-05-20T05:05:51.617","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-73.19884","4.834897345600018"
"2022-05-20T05:05:52.722","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-73","-73.19014","0.03615321959999982"
"2022-05-20T05:05:53.827","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-73.09435","4.3863019225000235"
"2022-05-20T05:05:57.142","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-70","-72.95902","8.755799360399973"
"2022-05-20T05:05:58.252","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-72.873344","3.5094177423360113"
"2022-05-20T05:05:59.356","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-72.79142","3.209185616400008"
"2022-05-20T05:06:01.566","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-71","-72.71307","2.9346088249000064"
