"Date","UUID","Major","Minor","RSSI"
"2022-05-11T00:09:17.939","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60"
"2022-05-11T00:09:18.992","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T00:09:20.106","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-11T00:09:21.211","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T00:09:22.319","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-63"
"2022-05-11T00:09:23.429","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-63"
"2022-05-11T00:09:24.542","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62"
"2022-05-11T00:09:25.651","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60"
"2022-05-11T00:09:26.758","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61"
"2022-05-11T00:09:27.871","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61"
"2022-05-11T00:09:30.082","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-11T00:09:31.196","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T00:09:32.304","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-11T00:09:33.421","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-11T00:09:34.535","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-63"
"2022-05-11T00:09:35.642","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-63"
"2022-05-11T00:09:36.751","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-64"
"2022-05-11T00:09:37.860","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61"
"2022-05-11T00:09:38.978","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62"
"2022-05-11T00:09:40.094","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61"
"2022-05-11T00:09:41.211","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62"
"2022-05-11T00:09:42.311","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-11T00:09:43.419","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-11T00:09:44.526","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-11T00:09:45.638","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-11T00:09:46.742","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61"
"2022-05-11T00:09:47.860","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61"
"2022-05-11T00:09:48.968","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61"
"2022-05-11T00:09:50.083","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60"
"2022-05-11T00:09:51.193","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-11T00:09:52.310","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-11T00:09:53.410","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T00:09:55.630","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-11T00:09:56.741","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62"
"2022-05-11T00:09:57.851","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60"
"2022-05-11T00:09:58.962","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61"
"2022-05-11T00:10:00.065","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61"
"2022-05-11T00:10:01.171","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60"
"2022-05-11T00:10:02.285","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61"
"2022-05-11T00:10:03.395","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61"
"2022-05-11T00:10:04.504","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61"
"2022-05-11T00:10:05.616","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61"
"2022-05-11T00:10:06.723","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-11T00:10:07.844","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-11T00:10:08.947","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-11T00:10:10.070","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-11T00:10:11.172","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-11T00:10:12.279","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-11T00:10:13.389","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-11T00:10:14.499","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-11T00:10:15.608","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-11T00:10:16.713","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-11T00:10:17.825","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60"
"2022-05-11T00:10:18.934","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-11T00:10:20.040","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-11T00:10:22.253","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-11T00:10:23.360","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60"
"2022-05-11T00:10:24.473","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60"
"2022-05-11T00:10:25.588","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60"
"2022-05-11T00:10:26.691","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60"
"2022-05-11T00:10:27.798","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T00:10:28.914","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-11T00:10:30.019","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60"
"2022-05-11T00:10:31.125","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-11T00:10:32.232","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-11T00:10:35.559","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60"
"2022-05-11T00:10:36.664","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61"
"2022-05-11T00:10:37.772","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60"
"2022-05-11T00:10:38.881","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61"
"2022-05-11T00:10:39.995","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T00:10:41.100","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T00:10:42.211","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T00:10:43.318","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-11T00:10:44.434","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62"
"2022-05-11T00:10:45.538","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61"
"2022-05-11T00:10:46.646","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60"
"2022-05-11T00:10:48.873","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62"
"2022-05-11T00:10:49.979","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-62"
"2022-05-11T00:10:51.089","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61"
"2022-05-11T00:10:52.198","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61"
"2022-05-11T00:10:53.303","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61"
"2022-05-11T00:10:54.410","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-61"
"2022-05-11T00:10:55.521","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60"
"2022-05-11T00:10:56.632","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60"
"2022-05-11T00:10:57.746","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-60"
"2022-05-11T00:10:58.849","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
