,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,CompassString
0,A03,-68.82767,-74.0,-61.1727135,-64.05206,-69.0,-70.01066,-61.0,-72.0,-64.0,-77.0,-87.31245,-86.822245,-76.23025,-88.0,-76.6398475,-84.19803,-200,-86.0,-79.0,-85.172585,-200,-87.0,1
1,A03,-68.82767,-76.69398749999999,-68.0,-60.0,-71.0005,-70.01066,-70.7876855,-74.500626,-65.500374,-74.499374,-87.31245,-86.822245,-76.23025,-85.499374,-76.6398475,-84.19803,-200,-87.00025,-82.545975,-85.172585,-200,-85.99975,1
2,A03,-70.0,-77.00075,-63.999,-60.500126,-70.88985,-67.0,-70.7876855,-72.416825,-71.287192,-71.26354,-87.99925,-85.0,-68.0,-82.46190999999999,-71.0,-89.0,-200,-89.42854,-82.545975,-85.172585,-200,-86.66705,1
3,A03,-71.500374,-76.666885,-62.66489,-60.66689,-70.88985,-73.501625,-70.50237,-71.99834,-71.287192,-73.33195,-87.31245,-86.822245,-77.00225,-82.46190999999999,-70.49988,-84.49888,-200,-85.99934,-79.50012,-89.997665,-200,-200.0,1
4,A03,-70.99983,-77.00075,-61.1727135,-64.05206,-68.66506,-73.00066,-75.00533,-71.49788,-64.66622,-73.24882,-87.33228,-86.822245,-76.23025,-87.00083,-69.66589,-84.19803,-200,-84.99776,-80.33411,-89.99825,-200,-200.0,1
5,A03,-68.82767,-76.69398749999999,-61.496628,-60.499874,-66.99588,-70.01066,-70.7876855,-70.7962,-65.00025,-71.26354,-86.74819,-86.822245,-76.23025,-82.46190999999999,-76.6398475,-84.19803,-200,-84.79761,-81.00175,-85.172585,-200,-88.503494,1
6,A03,-68.82767,-76.69398749999999,-60.795208,-61.001396,-70.88985,-72.24918,-70.7876855,-72.416825,-65.4014,-71.26354,-86.19691,-86.822245,-80.67122,-88.00237,-69.248695,-84.19803,-200,-89.42854,-82.545975,-85.172585,-200,-88.803696,1
7,A03,-72.75294,-77.602394,-60.829494,-60.666306,-70.88985,-71.3968,-73.0005,-70.662895,-71.287192,-71.26354,-87.31245,-83.499626,-79.25094,-82.46190999999999,-68.59701,-81.66356,-200,-89.42854,-82.545975,-85.172585,-200,-200.0,1
8,A03,-72.0001,-79.0084,-61.1727135,-64.05206,-66.996704,-70.32578,-74.605194,-71.86163,-64.99934,-72.99831,-87.31245,-86.822245,-79.2006,-82.46190999999999,-68.49705,-80.49563,-200,-89.42854,-80.199,-88.995605,-200,-200.0,1
9,A03,-68.82767,-76.69398749999999,-60.997795,-64.05206,-67.16469,-70.01066,-74.50387,-72.383446,-64.71186,-72.99859,-87.31245,-86.822245,-76.23025,-86.1965,-76.6398475,-84.19803,-200,-89.42854,-79.66339,-88.32662,-200,-88.16685,1
10,A03,-68.82767,-76.69398749999999,-61.250256,-61.28942,-67.14101,-70.01066,-70.7876855,-72.416825,-65.000374,-71.26354,-87.31245,-82.99934,-79.167015,-85.49388,-76.6398475,-84.19803,-200,-89.42854,-79.56801,-87.848305,-200,-87.423935,1
11,A03,-70.82808,-79.007195,-60.660305,-60.748566,-70.88985,-69.84759,-70.7876855,-72.416825,-71.287192,-71.26354,-85.32679,-85.003,-79.86192,-82.46190999999999,-68.42558,-79.59381,-200,-89.42854,-82.545975,-85.172585,-200,-88.37921,1
12,A03,-69.9901,-79.13238,-61.1727135,-60.66445,-66.87105,-69.11026,-72.99358,-71.77853,-71.287192,-73.861496,-87.31245,-86.822245,-81.392426,-82.46190999999999,-68.37192,-79.49439,-200,-84.32921,-79.11812,-87.36307,-200,-200.0,1
13,A03,-68.82767,-79.229866,-61.1727135,-64.05206,-66.660805,-68.76077,-72.36394,-71.49673,-64.88796,-74.88769,-85.2798,-86.822245,-76.23025,-82.46190999999999,-68.66723,-79.56709,-200,-84.56944,-78.767746,-87.20991,-200,-88.224236,1
14,A03,-68.82767,-76.69398749999999,-60.694756,-61.712677,-66.999466,-70.01066,-72.09831,-71.35829,-64.89932,-75.686874,-85.11843,-86.822245,-76.23025,-82.46190999999999,-76.6398475,-84.19803,-200,-84.875916,-78.7913,-87.29004,-200,-200.0,1
15,A03,-68.82767,-76.69398749999999,-60.907974,-63.219135,-70.88985,-68.5822,-70.7876855,-72.416825,-65.2786,-71.26354,-87.31245,-85.002396,-76.23025,-85.56665,-68.49814,-78.99123,-200,-89.42854,-82.545975,-85.172585,-200,-88.20149,1
16,A03,-70.747894,-80.423584,-61.171047,-63.03033,-70.88985,-68.43586,-71.3784,-71.49797,-71.287192,-75.71863,-87.31245,-85.00199,-82.47199,-82.46190999999999,-68.35957,-78.99221,-200,-89.42854,-78.8106,-87.355705,-200,-200.0,1
17,A03,-71.33805,-81.401825,-61.1727135,-64.05206,-67.27699,-68.3137,-70.973434,-71.85288,-65.76538,-76.4846,-87.31245,-86.822245,-76.23025,-82.46190999999999,-68.2439,-84.19803,-200,-89.42854,-78.82671,-87.41052,-200,-200.0,1
