,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,CompassString
0,A05,-69.0,-76.0,-72.635284,-66.252014,-65.0,-48.0,-65.7676275,-70.556786,-79.0,-76.779705,-88.78987000000001,-200,-71.0,-80.0,-68.0,-78.0,-86.6387,-82.826698,-77.991875,-85.89278,-80.0,-200.0,3
1,A05,-66.499374,-79.2783125,-65.0,-66.252014,-69.001,-49.00025,-65.7676275,-66.0,-73.49863,-76.779705,-85.0,-200,-81.00321,-80.0,-71.04699,-75.499374,-86.0,-82.826698,-78.0,-79.0,-87.89804699999999,-200.0,3
2,A05,-71.828688,-79.2783125,-70.00125,-58.0,-68.66705,-49.66739,-70.0,-64.99975,-75.26375949999999,-70.0,-85.50012,-200,-81.00321,-84.73490000000001,-69.00025,-79.36959,-89.00075,-88.0,-74.99925,-81.500626,-86.501625,-200.0,3
3,A05,-67.0,-80.50112,-72.66972,-58.0,-66.82326,-56.781737,-71.500374,-68.002335,-73.66589,-67.499374,-87.334946,-200,-73.500626,-84.73490000000001,-71.33544,-78.668884,-86.99883,-87.49988,-76.000336,-81.66722,-87.0015,-200.0,3
4,A05,-67.50088,-80.00033,-72.635284,-66.252014,-66.4965,-50.752438,-65.7676275,-70.556786,-75.75307,-68.33361,-88.78987000000001,-200,-72.66639,-79.66639,-71.75231,-78.75181,-86.6387,-82.826698,-77.991875,-85.89278,-85.74894,-200.0,3
5,A05,-68.2028,-79.24893,-72.635284,-66.252014,-65.795105,-51.403896,-65.7676275,-70.556786,-78.20979,-76.779705,-88.78987000000001,-200,-72.24906,-79.499504,-71.04699,-80.40639,-86.6387,-82.826698,-77.991875,-80.498375,-87.89804699999999,-200.0,3
6,A05,-71.828688,-79.2783125,-71.24982,-59.00083,-65.66198,-51.838562,-70.99983,-70.255684,-75.26375949999999,-76.779705,-87.75194,-200,-81.00321,-84.73490000000001,-71.04699,-79.36959,-89.25306,-85.665054,-77.991875,-79.7966,-87.89804699999999,-200.0,3
7,A05,-71.828688,-79.6002,-70.59791,-59.751934,-66.82326,-56.781737,-71.75118,-70.20439,-75.26375949999999,-71.00487,-88.78987000000001,-200,-72.3997,-84.73490000000001,-71.4008,-79.36959,-89.40289,-86.24981,-77.75331,-79.160934,-87.89804699999999,-200.0,3
8,A05,-68.168846,-79.4997,-70.83266,-59.801697,-66.82326,-56.781737,-72.00169,-70.3376,-78.17467,-73.00989,-88.78987000000001,-200,-71.99792,-79.39931,-71.16627,-79.5012,-86.6387,-86.8015,-77.991875,-85.89278,-87.8053,-200.0,3
9,A05,-68.14457,-78.70893,-72.635284,-66.252014,-65.566795,-52.86826,-65.7676275,-70.556786,-78.00577,-74.5151,-88.78987000000001,-200,-72.142,-79.33245,-71.28615,-78.99778,-86.6387,-82.826698,-77.991875,-85.89278,-87.89804699999999,-200.0,3
10,A05,-68.00025,-79.2783125,-70.281586,-59.50004,-65.49533,-53.767506,-65.7676275,-71.583115,-75.26375949999999,-76.779705,-88.78987000000001,-200,-81.00321,-79.42844,-71.04699,-78.36761,-86.6387,-87.33702,-78.404594,-78.70644,-87.89804699999999,-200.0,3
11,A05,-71.828688,-79.2783125,-69.741714,-59.859493,-66.82326,-54.018364,-73.173416,-71.3835,-75.26375949999999,-73.57833,-88.202896,-200,-81.00321,-84.73490000000001,-71.88052,-79.36959,-89.716415,-87.71992,-78.83914,-78.49128,-88.842476,-89.82534,3
12,A05,-68.00022,-77.98909,-69.09654,-60.25548,-66.82326,-56.781737,-73.579834,-71.34041,-75.26375949999999,-72.49668,-88.78987000000001,-200,-71.87191,-80.38314,-72.343414,-78.213936,-86.6387,-87.75523,-77.991875,-78.21134,-89.584045,-89.56289,3
13,A05,-67.89878,-77.54085,-72.635284,-66.252014,-65.32731,-54.32076,-65.7676275,-70.556786,-77.87895,-71.9914,-88.78987000000001,-200,-71.77393,-80.901924,-72.51142,-78.4965,-86.6387,-82.826698,-77.991875,-85.89278,-87.89804699999999,-89.99628,3
14,A05,-67.35319,-77.080315,-72.635284,-66.252014,-65.90263,-54.66106,-65.7676275,-70.556786,-77.10599,-76.779705,-87.83407,-200,-71.4926,-80.91187,-71.04699,-78.45058,-86.6387,-88.34457,-79.293625,-77.98707,-87.89804699999999,-200.0,3
