,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,CompassString
0,S03,-87.931895,-70.0,-89.843,-88.0,-200,-200,-89.66856,-89.0,-85.0,-84.385345,-59.0,-68.88151,-86.0,-59.0,-200,-200,-200,-200,-200,-70.459404,-200,-200.0,2
1,S03,-87.931895,-72.68652,-89.843,-85.499374,-200,-200,-89.66856,-89.50012,-88.480255,-84.385345,-59.0,-70.0,-79.88687,-59.500126,-200,-200,-200,-200,-200,-69.0,-200,-200.0,2
2,S03,-87.931895,-71.500374,-87.0,-82.9975,-200,-200,-87.0,-89.25005999999999,-86.00025,-84.385345,-57.239563000000004,-73.00075,-80.99875,-71.92519,-200,-200,-200,-200,-200,-70.500374,-200,-86.0,2
3,S03,-87.931895,-69.33178,-89.500626,-82.366104,-200,-200,-87.50012,-89.25005999999999,-86.33378,-84.385345,-56.998333,-74.00133,-80.66556,-71.92519,-200,-200,-200,-200,-200,-71.334274,-200,-83.9995,2
4,S03,-87.931895,-70.250435,-89.843,-82.366104,-200,-200,-89.66856,-89.25005999999999,-86.75106,-84.385345,-55.496128,-68.88151,-80.99975,-63.003,-200,-200,-200,-200,-200,-70.459404,-200,-200.0,2
5,S03,-87.931895,-72.68652,-89.843,-83.499,-200,-200,-89.66856,-89.25005999999999,-88.480255,-88.66189,-54.594208,-73.75056,-79.88687,-67.00924,-200,-200,-200,-200,-200,-70.459404,-200,-200.0,2
6,S03,-87.931895,-72.68652,-89.843,-82.395905,-200,-200,-89.66856,-89.25005999999999,-88.480255,-87.49438,-57.239563000000004,-71.9952,-79.88687,-71.42057,-200,-200,-200,-200,-200,-71.501,-200,-200.0,2
7,S03,-87.931895,-68.996605,-89.843,-82.366104,-200,-200,-89.66856,-89.25005999999999,-88.480255,-85.99101,-57.239563000000004,-71.15886,-82.80519,-71.92519,-200,-200,-200,-200,-200,-70.7987,-200,-85.33411,2
8,S03,-89.74657,-68.82974,-89.843,-82.366104,-200,-200,-89.66856,-89.25005999999999,-86.800995,-84.385345,-54.159863,-68.88151,-83.00523,-71.85244,-200,-200,-200,-200,-200,-70.33012,-200,-85.0,2
9,S03,-87.931895,-68.56666,-89.843,-81.32504,-200,-200,-89.66856,-89.25005999999999,-88.480255,-85.65766,-53.849308,-68.88151,-83.57962,-71.72987,-200,-200,-200,-200,-200,-70.459404,-200,-200.0,2
10,S03,-87.931895,-72.68652,-89.843,-81.42209,-200,-200,-89.66856,-89.25005999999999,-88.480255,-85.99445,-53.86831,-70.273315,-79.88687,-71.63784,-200,-200,-200,-200,-200,-69.56373,-200,-200.0,2
11,S03,-89.998,-68.49521,-89.843,-83.00805,-200,-200,-89.66856,-89.25005999999999,-88.508606,-85.869064,-57.239563000000004,-69.86058,-82.6239,-71.92519,-200,-200,-200,-200,-200,-69.99701,-200,-85.8024,3
12,S03,-87.931895,-68.55193,-89.843,-82.366104,-200,-200,-89.66856,-89.25005999999999,-88.480255,-84.385345,-54.220207,-69.53915,-81.99197,-71.22907,-200,-200,-200,-200,-200,-69.997345,-200,-86.67263,1
13,S03,-87.931895,-68.49596,-89.843,-83.119514,-200,-200,-89.66856,-89.25005999999999,-88.723045,-84.385345,-54.502132,-68.88151,-81.78994,-71.10442,-200,-200,-200,-200,-200,-70.459404,-200,-200.0,2
14,S03,-87.931895,-72.68652,-89.843,-82.80313,-200,-200,-89.66856,-89.25005999999999,-88.480255,-85.77141,-55.010647,-69.38305,-79.88687,-71.74222,-200,-200,-200,-200,-200,-70.459404,-200,-200.0,2
15,S03,-89.13501,-68.17261,-89.843,-82.91383,-200,-200,-89.998505,-89.25005999999999,-88.480255,-85.69317,-57.239563000000004,-68.977646,-81.62438,-71.92519,-200,-200,-200,-200,-200,-69.79478,-200,-86.57592,2
16,S03,-88.23535,-67.90268,-89.843,-82.366104,-200,-200,-89.62042,-89.25005999999999,-89.01015,-85.81404,-57.239563000000004,-68.724304,-81.91158,-71.92519,-200,-200,-200,-200,-200,-69.62878,-200,-86.629395,2
