,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,CompassString
0,A10,-81.115135,-83.89195000000001,-77.70229,-71.0,-74.0,-65.0,-63.0,-64.0,-83.0,-84.82728,-200,-200,-87.51471699999999,-89.00410500000001,-72.6772,-69.60709,-71.0,-85.0,-69.0,-89.25005999999999,-78.66389,-200.0,0
1,A10,-81.115135,-83.89195000000001,-82.0,-72.500374,-73.49988,-63.99975,-62.499874,-66.0005,-82.302155,-87.0,-200,-200,-87.51471699999999,-89.00410500000001,-71.0,-69.60709,-71.0,-83.560912,-66.499374,-89.25005999999999,-70.0,-81.0,0
2,A10,-81.115135,-87.0,-77.70229,-72.66705,-70.457513,-67.558287,-61.66589,-64.33228,-79.49912,-85.99975,-200,-200,-88.0,-89.00410500000001,-69.499626,-67.0,-81.590845,-83.560912,-66.66639,-89.25005999999999,-70.50012,-83.0005,0
3,A10,-81.115135,-85.99975,-77.70229,-75.54104,-71.33144,-65.00066,-64.760605,-61.1837,-81.00066,-86.66705,-200,-200,-87.51471699999999,-89.00410500000001,-69.66656,-67.0,-81.590845,-83.560912,-68.061226,-89.25005999999999,-70.333275,-200.0,0
4,A10,-83.498375,-84.66539,-77.70229,-75.54104,-69.74581,-68.506615,-64.760605,-61.1837,-82.50312,-84.82728,-200,-200,-85.499374,-89.9995,-72.6772,-68.00083,-72.00083,-85.50012,-69.003876,-89.25005999999999,-78.66389,-200.0,0
5,A10,-81.115135,-83.89195000000001,-77.70229,-74.25306,-69.19501,-68.80619,-62.25044,-63.74819,-82.302155,-84.82728,-200,-200,-87.51471699999999,-89.00410500000001,-72.6772,-69.60709,-73.25281,-85.333275,-68.0001,-89.0,-71.502,-200.0,0
6,A10,-81.115135,-85.25006,-77.70229,-74.40289,-70.457513,-67.558287,-61.799004,-63.798706,-82.302155,-85.49825,-200,-200,-85.33278,-89.00410500000001,-72.504875,-69.60709,-74.40569,-84.4985,-68.16751,-89.50012,-72.0031,-83.33395,0
7,A10,-81.997665,-84.9993,-77.70229,-74.670296,-70.457513,-67.558287,-62.000084,-63.83241,-83.00399,-84.82728,-200,-200,-84.748566,-89.00410500000001,-70.798805,-67.24931,-81.590845,-83.560912,-68.061226,-89.25005999999999,-72.50487,-200.0,0
8,A10,-81.115135,-85.16685,-77.70229,-75.54104,-68.8275,-68.001495,-64.760605,-61.1837,-83.67304,-84.79651,-200,-200,-84.598404,-89.00410500000001,-72.6772,-66.7981,-75.6772,-83.560912,-68.061226,-89.25005999999999,-72.57606,-200.0,0
9,A10,-81.115135,-83.89195000000001,-77.49888,-75.86797,-68.564735,-67.42615,-61.712505,-61.1837,-83.43249,-84.82728,-200,-200,-87.51471699999999,-89.3973,-72.6772,-66.83191,-76.873886,-83.3955,-67.13694,-89.25005999999999,-78.66389,-200.0,0
10,A10,-81.115135,-83.89195000000001,-75.66439,-77.01944,-68.49353,-66.86805,-61.622665,-65.58191,-82.302155,-84.16086,-200,-200,-87.51471699999999,-89.00410500000001,-69.660484,-69.60709,-77.26806,-82.32471,-66.36313,-89.25005999999999,-72.7556,-200.0,0
