,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,CompassString
0,S08,-200,-200,-200,-200,-87.778975,-87.826705,-81.286445,-88.94158999999999,-88.0,-200,-200,-200,-200,-200,-84.54354,-67.342603,-72.0,-81.36824,-78.42296999999999,-200,-87.796974,-200.0,0
1,S08,-200,-200,-200,-200,-87.778975,-88.0,-81.286445,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-84.54354,-82.996254,-65.998505,-73.0,-81.0,-200,-87.796974,-200.0,0
2,S08,-200,-200,-200,-200,-87.778975,-87.826705,-80.0,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-85.0,-67.342603,-63.663727,-74.500374,-77.49912,-200,-87.796974,-200.0,0
3,S08,-200,-200,-200,-200,-87.778975,-87.826705,-81.00025,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-86.00025,-67.342603,-63.247066,-72.999,-75.99817,-200,-87.796974,-200.0,0
4,S08,-200,-200,-200,-200,-87.778975,-89.500374,-81.286445,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-87.33461,-77.99334,-64.41765,-81.36824,-78.42296999999999,-200,-87.796974,-200.0,0
5,S08,-200,-200,-200,-200,-87.778975,-87.826705,-81.286445,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-84.54354,-75.99151,-62.796307,-74.50188,-78.42296999999999,-200,-87.796974,-200.0,0
6,S08,-200,-200,-200,-200,-87.778975,-87.826705,-81.33378,-89.24594,-89.56503,-200,-200,-200,-200,-200,-84.54354,-67.342603,-62.495552,-74.8024,-77.50125,-200,-89.99975,-200.0,0
7,S08,-200,-200,-200,-200,-87.778975,-87.826705,-80.74931,-89.3972,-89.56503,-200,-200,-200,-200,-200,-87.50125,-67.342603,-62.71187,-73.16119,-76.598305,-200,-87.796974,-89.499626,0
8,S08,-200,-200,-200,-200,-87.778975,-87.826705,-79.9972,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-86.999504,-73.78662,-64.41765,-81.36824,-78.42296999999999,-200,-87.796974,-200.0,0
9,S08,-200,-200,-200,-200,-87.778975,-88.99983,-81.286445,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-84.54354,-72.650345,-62.7482,-81.36824,-78.42296999999999,-200,-87.796974,-200.0,0
10,S08,-200,-200,-200,-200,-87.778975,-88.749435,-81.286445,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-84.54354,-71.9817,-62.88886,-72.70666,-77.83756,-200,-87.796974,-200.0,0
11,S08,-200,-200,-200,-200,-87.778975,-87.826705,-79.83024,-89.16327,-89.56503,-200,-200,-200,-200,-200,-86.66473,-67.342603,-63.30581,-73.12192,-78.29227,-200,-87.796974,-200.0,0
12,S08,-200,-200,-200,-200,-87.778975,-87.826705,-79.71086,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-86.28158,-71.85791,-64.41765,-73.557686,-78.5076,-200,-87.796974,-88.665726,0
13,S08,-200,-200,-200,-200,-87.778975,-89.6021,-81.286445,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-84.54354,-71.42441,-64.41765,-81.36824,-78.42296999999999,-200,-87.796974,-200.0,0
14,S08,-200,-200,-200,-200,-87.778975,-87.826705,-81.286445,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-84.54354,-70.975685,-63.092537,-73.19687,-77.88873,-200,-87.796974,-200.0,0
15,S08,-200,-200,-200,-200,-87.778975,-87.826705,-79.36905,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-84.54354,-67.342603,-62.9145,-72.993675,-77.39292,-200,-87.796974,-200.0,0
16,S08,-200,-200,-200,-200,-87.778975,-87.826705,-78.99048,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-86.24607,-67.342603,-62.763573,-72.82405,-76.98661,-200,-87.796974,-200.0,0
17,S08,-200,-200,-200,-200,-87.778975,-87.826705,-78.484344,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-87.22972,-71.71787,-64.41765,-81.36824,-78.42296999999999,-200,-89.86724,-89.500755,0
18,S08,-200,-200,-200,-200,-87.778975,-87.826705,-81.286445,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-84.54354,-72.16728,-62.927956,-81.36824,-78.42296999999999,-200,-87.796974,-200.0,0
19,S08,-200,-200,-200,-200,-87.778975,-87.826705,-81.286445,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-84.54354,-67.342603,-63.001823,-73.78393,-77.07283,-200,-87.796974,-200.0,0
20,S08,-200,-200,-200,-200,-87.778975,-87.826705,-78.80952,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-87.003586,-67.342603,-63.001705,-74.24083,-77.067085,-200,-87.796974,-88.99911,0
21,S08,-200,-200,-200,-200,-87.778975,-87.826705,-78.910805,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-87.37322,-71.99643,-64.41765,-81.36824,-77.06216,-200,-87.796974,-88.99926,0
22,S08,-200,-200,-200,-200,-87.778975,-87.826705,-78.681335,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-87.17131,-71.92319,-64.41765,-81.36824,-78.42296999999999,-200,-87.796974,-200.0,0
23,S08,-200,-200,-200,-200,-87.778975,-87.826705,-81.286445,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-84.54354,-71.65286,-63.24714,-74.086426,-77.12678,-200,-87.796974,-200.0,0
24,S08,-200,-200,-200,-200,-87.778975,-87.826705,-78.70476,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-84.54354,-67.342603,-63.640686,-74.40531,-77.05365,-200,-87.796974,-89.43072,0
25,S08,-200,-200,-200,-200,-87.778975,-87.826705,-78.931816,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-86.84247,-67.342603,-63.993725,-74.134895,-77.66421,-200,-87.796974,-89.5025,0
26,S08,-200,-200,-200,-200,-87.778975,-87.826705,-81.286445,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-86.486534,-72.32439,-64.41765,-81.36824,-78.42296999999999,-200,-87.796974,-200.0,0
27,S08,-200,-200,-200,-200,-87.778975,-87.826705,-81.286445,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-84.54354,-72.427246,-64.312325,-81.36824,-78.42296999999999,-200,-87.796974,-200.0,0
28,S08,-200,-200,-200,-200,-87.778975,-87.826705,-81.286445,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-84.54354,-67.342603,-64.29645,-74.24359,-77.45066,-200,-89.436775,-200.0,0
29,S08,-200,-200,-200,-200,-87.778975,-87.826705,-78.74154,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-86.93533,-67.342603,-63.98907,-74.06352,-77.370125,-200,-87.796974,-200.0,0
30,S08,-200,-200,-200,-200,-87.778975,-87.826705,-78.75741,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-87.13423,-71.93612,-64.41765,-81.36824,-77.2444,-200,-89.99518,-89.5584,0
31,S08,-200,-200,-200,-200,-87.778975,-87.826705,-81.286445,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-87.18738,-71.66209,-64.41765,-81.36824,-78.42296999999999,-200,-87.796974,-200.0,0
32,S08,-200,-200,-200,-200,-87.778975,-87.826705,-81.286445,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-84.54354,-71.202614,-63.75459,-74.219284,-77.07951,-200,-87.796974,-200.0,0
33,S08,-200,-200,-200,-200,-87.778975,-87.826705,-79.58744,-88.94158999999999,-89.56503,-200,-200,-200,-200,-200,-84.54354,-67.342603,-63.493645,-74.41143,-76.88036,-200,-89.99556,-89.70461,0
