,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,CompassString
25,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-70.99462,-82.55839,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-78.0607,-81.659065,-84.40345500000001,-67.29634,-200,-61.421215000000004,-200.0,3
26,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-78.491905,-82.217186,-87.29829,-89.184875,-200,-200,-200,-200,-87.158775,-74.29370499999999,-81.85377,-84.40345500000001,-66.9294,-200,-53.121468,-63.76479,3
27,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-79.198326,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-87.73231,-78.05716,-81.24575,-84.40345500000001,-66.60023,-200,-53.114388,-64.14754,3
28,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-79.82783,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-77.998474,-81.24575,-84.40345500000001,-65.845924,-200,-53.108036,-64.721725,3
29,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-70.99462,-82.02969,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-77.78638,-81.861885,-84.40345500000001,-66.72752,-200,-61.421215000000004,-200.0,3
30,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-79.504295,-81.861496,-87.29829,-89.184875,-200,-200,-200,-200,-87.58062,-74.29370499999999,-81.86921,-84.40345500000001,-66.84302,-200,-53.15535,-64.681656,3
31,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-79.15928,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-87.54982,-74.29370499999999,-81.92668,-84.40345500000001,-66.8995,-200,-53.147453,-64.43332,3
32,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-78.89707,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-87.82681,-77.59394,-81.24575,-84.40345500000001,-65.845924,-200,-53.18907,-64.20801,3
33,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-70.99462,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-77.95548,-82.418434,-84.40345500000001,-65.845924,-200,-61.421215000000004,-200.0,3
34,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-70.99462,-82.13406,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-78.19257,-82.86876,-84.40345500000001,-66.62222,-200,-53.227184,-200.0,3
35,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-78.60919,-82.38136,-87.29829,-89.184875,-200,-200,-200,-200,-87.78645,-74.29370499999999,-83.28282,-84.40345500000001,-66.41263,-200,-53.21688,-63.807316,3
36,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-89.6767,-78.43956,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-78.22919,-81.24575,-84.40345500000001,-66.30687,-200,-53.1197,-63.487377,3
37,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-89.112755,-70.99462,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-78.13147,-81.24575,-84.40345500000001,-65.845924,-200,-53.029713,-63.46528,3
38,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-88.71789,-70.99462,-82.21629,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-77.91362,-83.00741,-84.40345500000001,-66.16648,-200,-61.421215000000004,-200.0,3
39,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-78.737045,-82.11213,-87.29829,-89.184875,-200,-200,-200,-200,-87.514496,-74.29370499999999,-82.96464,-84.40345500000001,-66.077255,-200,-52.94612,-200.0,3
40,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-78.48556,-82.24308,-87.29829,-89.184875,-200,-200,-200,-200,-87.44582,-74.29370499999999,-82.88373,-84.40345500000001,-66.074165,-200,-52.948277,-63.79557,3
41,S06,-88.04828,-200,-88.48161,-85.61436,-84.0,-88.62676,-78.63476,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-87.11943,-77.95836,-81.24575,-84.40345500000001,-65.845924,-200,-52.98923,-63.93161,3
42,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-88.442444,-70.99462,-82.75845,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-77.96002,-82.968414,-84.40345500000001,-65.845924,-200,-61.421215000000004,-200.0,3
43,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-70.99462,-82.6838,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-77.8837,-83.086464,-89.978386,-65.9934,-200,-53.103466,-200.0,3
44,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-78.60861,-82.53208,-87.29829,-89.184875,-200,-200,-200,-200,-86.774734,-74.29370499999999,-82.89347,-89.8384,-66.107475,-200,-53.247715,-64.05798,3
45,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-78.74432,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-86.98994,-77.698395,-81.24575,-84.40345500000001,-65.99244,-200,-53.491894,-64.655914,3
46,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-88.469666,-70.99462,-79.808152,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-77.33936,-81.24575,-84.40345500000001,-65.845924,-200,-53.722057,-200.0,3
47,S06,-88.04828,-200,-88.48161,-85.61436,-80.47152,-83.87147,-70.99462,-82.35072,-87.29829,-89.184875,-200,-200,-200,-200,-82.159065,-77.36325,-82.8604,-89.755035,-66.02888,-200,-61.421215000000004,-200.0,3
