,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,CompassString
0,R01,-79.0,-84.0,-66.63484,-73.4813575,-74.88350249999999,-77.0,-80.1790325,-82.0,-51.0,-78.0,-89.21424999999999,-85.508283,-84.0,-77.0,-82.0,-79.0,-200,-87.79571,-84.788925,-88.0,-200,-200.0,1
1,R01,-72.32798,-84.985664,-70.0,-73.4813575,-74.0,-77.50012,-83.998505,-79.9995,-51.0,-78.50012,-83.0,-80.0,-85.00076,-82.50137,-71.80598,-83.45511,-200,-87.79571,-86.49912,-86.499626,-200,-85.0,1
2,R01,-72.32798,-84.985664,-68.99975,-68.0,-74.88350249999999,-75.20194,-80.1790325,-79.80098,-51.0,-78.798468,-86.50088,-80.0,-86.500626,-83.334946,-71.80598,-83.45511,-200,-89.9995,-84.788925,-87.86104,-200,-81.49912,3
3,R01,-80.00025,-86.500626,-73.33678,-69.00025,-74.88350249999999,-76.33244,-80.1790325,-79.80098,-54.555557,-78.798468,-89.21424999999999,-84.670555,-87.00083,-80.06728,-71.497375,-79.50012,-200,-87.79571,-84.788925,-87.86104,-200,-200.0,1
4,R01,-80.00017,-86.0,-66.63484,-70.33461,-74.88350249999999,-76.499626,-84.33261,-81.66772,-54.555557,-78.666885,-89.21424999999999,-85.508283,-86.24931,-80.06728,-68.32895,-79.666885,-200,-89.999664,-85.66539,-86.33295,-200,-200.0,1
5,R01,-81.00188,-86.50088,-72.50112,-73.4813575,-78.001,-75.9982,-83.748436,-80.49875,-51.500874,-77.999,-89.21424999999999,-85.508283,-85.00076,-83.000626,-66.74394,-83.45511,-200,-89.49887,-85.248314,-87.50175,-200,-200.0,3
6,R01,-72.32798,-84.985664,-70.9964,-70.25081,-74.88350249999999,-75.20194,-80.1790325,-80.1981,-52.804592,-77.598,-87.001,-85.508283,-85.00076,-83.802895,-71.80598,-83.45511,-200,-89.398796,-84.788925,-88.60469,-200,-80.33178,3
7,R01,-72.32798,-87.804596,-70.327286,-70.80229,-74.88350249999999,-75.998505,-80.1790325,-79.80098,-54.555557,-78.798468,-89.21424999999999,-83.250435,-86.3999,-80.06728,-66.79531,-80.75206,-200,-87.79571,-84.788925,-87.86104,-200,-82.00175,1
8,R01,-78.59431,-87.83731,-69.84888,-70.835396,-74.88350249999999,-77.580345,-83.3977,-79.160355,-54.555557,-78.798468,-89.21424999999999,-85.508283,-85.998085,-80.06728,-66.82958,-81.604195,-200,-87.65773,-83.39311,-89.508026,-200,-200.0,3
9,R01,-76.653076,-87.573135,-66.63484,-73.4813575,-77.66705,-77.1289,-82.1591,-80.43135,-52.83731,-78.167595,-88.75381,-85.508283,-86.28593,-82.99875,-66.85409,-83.45511,-200,-87.994514,-82.65758,-89.2912,-200,-200.0,1
