,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,CompassString
0,A02,-70.12176,-70.72425,-57.0,-58.0,-63.0,-77.56273,-75.15877,-80.0,-67.0,-74.0,-84.42459,-87.0,-75.289945,-74.0,-80.62022,-87.48437,-89.83116,-88.50012,-85.0,-82.0,-200,-200.0,1
1,A02,-70.12176,-76.0,-56.499874,-57.499874,-70.4812725,-79.0,-75.15877,-76.53655,-70.420597,-70.38838000000001,-84.42459,-83.99925,-77.0,-76.01559499999999,-79.0,-83.0,-89.83116,-88.50012,-83.18778,-78.692184,-200,-200.0,1
2,A02,-73.0,-76.0,-56.66672,-59.334778,-70.4812725,-75.99925,-67.0,-76.49912,-70.420597,-72.499626,-84.42459,-82.665054,-78.500374,-76.01559499999999,-80.500374,-79.99925,-89.83116,-88.0,-86.00025,-82.50012,-200,-200.0,1
3,A02,-73.0,-76.33361,-66.34165,-59.566995500000004,-63.500126,-75.33228,-68.500374,-77.33344,-65.99975,-72.33295,-86.99925,-82.72813,-78.66705,-73.49988,-81.00066,-79.66589,-89.83116,-88.50012,-85.66656,-80.66522,-200,-200.0,1
4,A02,-70.12176,-70.72425,-56.750187,-60.503124,-64.0005,-77.56273,-69.00066,-76.248184,-68.335106,-70.38838000000001,-87.333115,-81.99763,-75.289945,-77.33645,-80.62022,-87.48437,-89.83116,-88.50012,-85.24919,-79.49688,-200,-89.664894,1
5,A02,-70.12176,-70.72425,-57.201496,-60.4022,-64.25082,-77.56273,-75.15877,-76.53655,-69.50337,-70.38838000000001,-86.99925,-81.9981,-77.24781,-79.255684,-82.00224,-81.502625,-89.83116,-88.50012,-83.18778,-78.692184,-200,-88.24619,1
6,A02,-73.0,-77.25181,-58.172337,-61.506866,-70.4812725,-76.25082,-68.75006,-77.20139,-70.420597,-70.38838000000001,-84.42459,-83.170425,-75.289945,-76.01559499999999,-82.00179,-81.2012,-89.83116,-88.50012,-83.18778,-78.692184,-200,-86.99321,1
7,A02,-75.50437,-76.599495,-66.34165,-59.566995500000004,-63.598705,-75.5987,-69.0008,-77.50253,-68.6,-71.99913,-84.42459,-82.72813,-78.201096,-76.01559499999999,-80.99692,-81.16752,-89.83116,-88.50012,-83.594406,-81.6038,-200,-200.0,1
8,A02,-70.12176,-76.331696,-66.34165,-59.566995500000004,-63.163605,-74.82874,-75.15877,-76.85514,-67.66239,-71.798706,-86.798805,-82.72813,-75.289945,-77.8002,-80.62022,-87.48437,-89.83116,-88.666885,-84.49946,-81.670135,-200,-200.0,1
9,A02,-70.12176,-70.72425,-58.722694,-61.865337,-62.70873,-77.56273,-75.15877,-76.62122,-67.27958,-71.66498,-86.66506,-83.14592,-79.33943,-76.996506,-80.62022,-87.48437,-89.59611,-88.50012,-83.85251,-81.71757,-200,-200.0,1
10,A02,-75.002,-76.284004,-59.262024,-61.756226,-70.4812725,-74.565796,-75.15877,-76.53655,-70.420597,-70.38838000000001,-86.71322,-83.12752,-75.289945,-76.421875,-80.70979,-80.855865,-89.83116,-88.50012,-83.18778,-78.692184,-200,-87.16177,1
11,A02,-74.16452,-76.752556,-60.13151,-61.558884,-70.4812725,-76.007545,-69.837814,-75.87722,-70.420597,-70.38838000000001,-84.42459,-82.72813,-78.859276,-76.01559499999999,-79.737656,-82.00886,-89.83116,-88.50012,-83.240654,-78.692184,-200,-200.0,1
12,A02,-73.56573,-77.22983,-66.34165,-59.566995500000004,-63.37591,-76.343796,-70.43627,-75.382576,-67.496506,-71.85693,-87.127655,-82.72813,-75.289945,-77.5035,-78.98057,-83.35626,-89.83116,-88.49987,-82.764145,-82.38364,-200,-200.0,1
13,A02,-70.12176,-70.72425,-61.436626,-61.197945,-63.895504,-77.56273,-70.75954,-74.88473,-67.77782,-72.12715,-87.45041,-83.45029,-75.289945,-78.90769,-80.62022,-87.48437,-89.83116,-88.3996,-82.382385,-83.12709,-200,-87.56986,1
14,A02,-72.86394,-70.72425,-61.211258,-61.36462,-64.31178,-77.56273,-75.15877,-76.53655,-68.00319,-70.38838000000001,-87.60757,-83.810295,-78.37266,-80.03267,-78.98254,-87.48437,-89.83116,-88.50012,-83.18778,-78.692184,-200,-87.6241,1
15,A02,-72.54213,-77.30794,-61.108204,-61.41868,-70.4812725,-76.00467,-70.11236,-76.53655,-70.420597,-70.38838000000001,-84.42459,-83.55036,-78.10605,-76.01559499999999,-79.354126,-83.92865,-89.83116,-88.50012,-83.18778,-82.809944,-200,-87.666336,1
16,A02,-72.18289,-77.46444,-66.34165,-59.566995500000004,-64.652916,-75.72676,-69.593864,-75.234856,-68.55785,-72.33759,-84.42459,-82.72813,-77.68961,-80.39962,-79.7494,-84.39771,-89.83116,-88.50012,-82.532005,-82.36506,-200,-200.0,1
17,A02,-70.12176,-77.76525,-60.942005,-59.566995500000004,-64.93769,-77.56273,-69.35395,-75.68935,-68.68055,-72.810455,-87.73636,-82.72813,-75.289945,-80.28054,-80.62022,-87.48437,-89.83116,-88.50012,-82.74198,-82.07876,-200,-87.598755,1
18,A02,-70.12176,-70.72425,-61.46079,-61.14917,-65.41561,-77.56273,-75.15877,-76.53655,-68.78457,-70.38838000000001,-87.75879,-83.6737,-77.34835,-81.04677,-80.62022,-87.48437,-89.99922,-88.50012,-83.18778,-81.99371,-200,-87.635864,1
19,A02,-72.44345,-77.862595,-61.84246,-60.77069,-70.4812725,-76.34557,-75.15877,-76.53655,-70.420597,-70.38838000000001,-84.42459,-83.85709,-77.06347,-76.01559499999999,-79.29615,-87.48437,-89.83116,-88.50012,-83.18778,-78.692184,-200,-87.49668,1
20,A02,-72.660965,-77.799194,-66.34165,-60.717587,-65.53207,-77.56273,-69.40892,-75.271164,-70.420597,-73.10547,-84.42459,-82.72813,-75.289945,-76.01559499999999,-79.05387,-85.469925,-89.83116,-88.50012,-82.91999,-82.5822,-200,-200.0,1
21,A02,-73.55487,-78.088646,-66.34165,-59.566995500000004,-65.77102,-76.55483,-69.534355,-74.77016,-68.50639,-73.9473,-87.69897,-82.72813,-75.289945,-80.969826,-80.62022,-85.27521,-89.83116,-88.50012,-82.85237,-82.748795,-200,-88.00936,1
22,A02,-70.12176,-70.72425,-61.722885,-60.995514,-65.85078,-77.56273,-69.348076,-75.04467,-68.471504,-73.87263,-87.280075,-83.8676,-75.289945,-81.17862,-80.62022,-87.48437,-89.83116,-88.50012,-83.00035,-83.284294,-200,-200.0,1
23,A02,-70.12176,-78.14779,-61.617126,-61.11856,-70.4812725,-76.587555,-75.15877,-76.53655,-70.420597,-70.38838000000001,-87.39858,-83.876724,-77.058464,-81.231926,-78.77454,-85.03447,-89.83116,-88.50012,-83.18778,-78.692184,-200,-87.56766,1
