,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,CompassString
0,S07,-84.942005,-88.0,-88.01984,-75.0,-85.80559,-85.64860999999999,-64.0,-73.0,-86.40656,-88.0,-200,-200,-87.998175,-200,-73.0,-75.44328,-79.0,-87.0,-59.0,-200,-68.0,-73.0,1
1,S07,-84.942005,-87.49988,-88.0,-82.2486625,-77.0,-74.0,-64.0,-75.84419,-86.40656,-89.594826,-200,-200,-87.998175,-200,-73.50012,-68.0,-82.0050075,-86.25736,-57.499626,-200,-67.49988,-74.500374,0
2,S07,-79.0,-85.665054,-88.01984,-82.2486625,-85.80559,-73.49988,-64.33361,-75.84419,-86.40656,-89.594826,-200,-200,-89.66456,-200,-72.999664,-68.0,-82.0050075,-86.25736,-65.651083,-200,-65.99867,-200.0,1
3,S07,-84.942005,-87.58241000000001,-88.01984,-73.499626,-85.80559,-74.000336,-69.68004,-74.00025,-86.40656,-86.499626,-200,-200,-87.998175,-200,-80.02091300000001,-75.44328,-81.500626,-86.25736,-57.666557,-200,-70.421104,-200.0,0
4,S07,-84.942005,-87.58241000000001,-88.0,-72.665726,-85.80559,-85.64860999999999,-66.00312,-72.99934,-86.40656,-86.33295,-200,-200,-87.998175,-200,-73.75106,-75.44328,-81.33361,-85.499626,-61.506622,-200,-64.49638,-75.00066,0
5,S07,-79.0,-86.24981,-85.99834,-72.99988,-85.80559,-85.64860999999999,-66.203094,-72.49863,-86.40656,-89.594826,-200,-200,-87.74507,-200,-74.80399,-75.44328,-81.500496,-88.00183,-62.006794,-200,-64.19621,-76.252686,0
6,S07,-80.00083,-85.7985,-88.01984,-82.2486625,-85.80559,-77.0055,-66.16909,-75.84419,-86.40656,-89.594826,-200,-200,-87.998175,-200,-75.50653,-69.00083,-82.0050075,-86.25736,-65.651083,-200,-63.99593,-200.0,1
7,S07,-81.00237,-87.58241000000001,-88.01984,-75.6077,-80.00075,-80.21399,-69.68004,-73.401596,-89.33244,-89.594826,-200,-200,-87.39501,-200,-80.02091300000001,-69.501495,-81.60069,-85.24657,-62.340515,-200,-70.421104,-200.0,1
8,S07,-84.942005,-87.58241000000001,-84.997,-75.338524,-85.80559,-85.64860999999999,-66.00099,-72.9995,-86.40656,-89.594826,-200,-200,-87.998175,-200,-80.02091300000001,-70.80509,-81.16526,-83.39171,-62.435337,-200,-65.29057,-200.0,1
9,S07,-79.9989,-86.66939,-85.5994,-75.00228,-85.80559,-85.64860999999999,-66.50523,-73.57471,-87.496124,-89.594826,-200,-200,-87.998175,-200,-77.30289,-75.44328,-81.71664,-81.65183,-61.623898,-200,-66.13657,-77.204994,1
10,S07,-79.83166,-86.86071,-87.34077,-82.2486625,-85.80559,-85.64860999999999,-67.01029,-75.84419,-86.99541,-89.594826,-200,-200,-86.65916,-200,-77.390785,-71.34001,-82.0050075,-86.25736,-65.651083,-200,-67.806725,-78.342674,1
11,S07,-80.14343,-87.004364,-88.01984,-82.2486625,-83.67022,-80.17816,-69.68004,-74.25879,-87.33103,-89.594826,-200,-200,-87.998175,-200,-80.02091300000001,-72.01004,-82.0050075,-86.25736,-65.651083,-200,-70.421104,-200.0,1
12,S07,-84.942005,-87.58241000000001,-87.57934,-75.506355,-85.80559,-80.87147,-69.68004,-74.67918,-86.40656,-87.75219,-200,-200,-87.998175,-200,-80.02091300000001,-72.63923,-81.37409,-82.5646,-61.890892,-200,-70.421104,-200.0,1
13,S07,-84.942005,-87.58241000000001,-87.254105,-76.01129,-85.80559,-85.64860999999999,-67.719185,-75.21881,-86.40656,-89.594826,-200,-200,-87.998175,-200,-80.02091300000001,-75.44328,-82.11862,-82.6195,-62.104797,-200,-68.63768,-78.58097,1
14,S07,-81.00798,-87.34097,-86.43899,-76.31441,-85.80559,-85.64860999999999,-67.930145,-75.66103,-86.7083,-88.80489,-200,-200,-86.85195,-200,-77.234505,-72.9045,-82.00517,-82.99935,-62.37258,-200,-68.85618,-78.50771,1
15,S07,-81.11945,-87.61065,-88.01984,-82.2486625,-85.80559,-81.265945,-68.02117,-75.84419,-87.8799,-89.594826,-200,-200,-86.74453,-200,-77.210724,-72.81277,-82.0050075,-86.25736,-65.651083,-200,-70.421104,-79.23723,1
16,S07,-81.208755,-87.58241000000001,-88.01984,-76.562805,-85.80559,-85.64860999999999,-69.68004,-75.68987,-86.40656,-89.594826,-200,-200,-87.998175,-200,-80.02091300000001,-72.830086,-81.44974,-83.506516,-62.425964,-200,-70.421104,-200.0,1
17,S07,-84.942005,-87.58241000000001,-85.68453,-76.68508,-85.80559,-85.64860999999999,-68.17717,-75.714325,-86.40656,-89.594826,-200,-200,-87.998175,-200,-80.02091300000001,-75.44328,-80.98607,-84.38459,-62.550053,-200,-69.293816,-79.517426,1
18,S07,-81.55942,-87.55417,-86.45365,-76.39457,-85.80559,-85.64860999999999,-68.23765,-76.10284,-86.40656,-88.33527,-200,-200,-86.885605,-200,-77.653694,-75.44328,-81.066,-84.94743,-62.583126,-200,-69.42832,-80.02452,1
19,S07,-81.85214,-87.58241000000001,-87.18078,-82.2486625,-85.80559,-82.134995,-68.35908,-75.84419,-86.40656,-87.9995,-200,-200,-86.99863,-200,-77.85332,-72.92963,-82.0050075,-86.25736,-65.651083,-200,-69.32333,-80.362755,1
