,location,001,002,003,004,005,006,007,008,009,010,011,012,013,014,015,016,017,018,019,020,021,022,CompassString
0,E03,-84.807724,-83.0,-71.0,-77.387707,-76.93173,-79.51816,-71.0,-64.0,-76.0,-86.93039,-200,-200,-83.0,-89.51442,-79.0,-76.0,-87.70319,-89.337524,-71.9422575,-88.0,-76.0,-88.0,0
1,E03,-79.0,-79.49912,-76.30797749999999,-77.387707,-74.0,-74.0,-79.558815,-69.67719,-81.50137,-77.0,-200,-200,-81.99975,-86.0,-86.509355,-82.93757,-87.70319,-89.337524,-71.9422575,-88.0,-74.99975,-200.0,0
2,E03,-79.0,-83.30573,-71.50012,-75.0,-76.93173,-77.00075,-79.558815,-58.498627,-85.23549,-86.93039,-200,-200,-87.90846,-86.50012,-86.509355,-82.001495,-80.0,-89.337524,-61.0,-88.0,-84.704725,-200.0,0
3,E03,-84.807724,-83.30573,-72.33411,-71.49912,-71.9995,-77.000496,-72.00025,-61.66839,-85.23549,-86.93039,-200,-200,-87.90846,-89.51442,-81.0005,-82.93757,-86.001495,-89.337524,-61.0,-88.0,-73.66539,-86.499626,0
4,E03,-84.807724,-80.66705,-76.25743,-70.999,-76.93173,-79.51816,-72.33378,-60.248814,-82.001335,-86.93039,-200,-200,-82.66705,-89.51442,-83.66922,-82.93757,-83.33211,-89.49988,-65.003334,-88.0,-73.49875,-200.0,0
5,E03,-77.99917,-80.750435,-76.30797749999999,-77.387707,-70.66522,-77.50124,-75.505875,-69.67719,-82.001,-84.00175,-200,-200,-83.25131,-87.000496,-84.50337,-79.33211,-87.70319,-89.337524,-71.9422575,-88.0,-73.3987,-86.66656,0
6,E03,-79.75243,-81.4023,-76.30797749999999,-77.387707,-72.251686,-77.400696,-79.558815,-69.67719,-82.0008,-86.93039,-200,-200,-87.90846,-86.74993,-86.509355,-77.746315,-81.99675,-89.337524,-65.75381,-88.0,-84.704725,-200.0,0
7,E03,-84.807724,-83.30573,-76.60699,-70.74882,-76.93173,-76.49646,-75.604996,-60.3995,-85.23549,-86.93039,-200,-200,-87.90846,-89.51442,-86.509355,-77.396,-80.79381,-89.337524,-65.00079,-88.0,-84.704725,-200.0,0
8,E03,-84.807724,-80.66522,-76.30797749999999,-70.1974,-76.93173,-79.51816,-76.173416,-59.830326,-85.23549,-84.66839,-200,-200,-83.2009,-89.51442,-85.004196,-82.93757,-79.99118,-87.665054,-64.498375,-88.0,-73.499374,-85.99875,0
9,E03,-78.5985,-80.42579,-76.505356,-69.82949,-76.93173,-79.51816,-76.43605,-59.567154,-82.00066,-86.93039,-200,-200,-83.66955,-89.51442,-86.51036,-76.827415,-87.70319,-89.337524,-71.9422575,-88.0,-73.858925,-200.0,0
