"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020","accer_x","accer_y","accer_z","gyro_x","gyro_y","gyro_z","magn_x","magn_y","magn_z"
"2022-06-30T09:05:15.808","-67.0","-200","-200","-200","-200","-200","-70.0","-200","-200","-74.0","-71.0","-90.0","-74.0","-200","-200","-200","-200","-200","-80.0","-68.0","0.06703765","1.0965444","9.685743","-0.0027896147","0.081204355","-0.0068416903","-25.5","0.70000076","-52.1"
"2022-06-30T09:05:16.932","-66.49988","-67.0","-200","-64.0","-67.0","-73.0","-70.0","-200","-72.0","-81.00175","-70.49988","-81.49788","-75.00025","-58.0","-200","-200","-200","-200","-200","-69.00025","-0.30645782","1.0378864","9.703699","-0.032111146","0.07631744","0.01759292","-23.5","0.70000076","-52.8"
"2022-06-30T09:05:18.064","-200","-65.499626","-65.0","-64.50012","-65.499626","-73.0","-200","-78.0","-72.50012","-200","-200","-200","-74.33295","-58.0","-79.0","-91.0","-200","-200","-77.9995","-70.001","-0.20590134","0.6775591","9.862914","0.022866726","0.021950426","0.016371189","-23.200005","1.2999992","-53.1"
"2022-06-30T09:05:19.190","-200","-66.00017","-64.49988","-64.333275","-200","-72.33278","-70.0","-76.499626","-200","-200","-200","-79.99734","-200","-58.0","-83.50112","-87.99925","-200","-200","-80.33494","-200","0.6739678","1.3084313","8.562862","0.020423265","-0.31097114","0.067073","-24.900002","1.7000008","-52.4"
"2022-06-30T09:05:20.314","-66.666725","-200","-65.33395","-200","-200","-200","-70.0","-200","-200","-75.66339","-71.33395","-80.49888","-200","-200","-200","-87.999504","-200","-200","-82.254555","-68.24769","0.092176765","0.6332663","10.722432","0.017368939","0.031113405","0.02919936","-24.799995","2.3999977","-52.0"
"2022-06-30T09:05:21.447","-65.99888","-67.25231","-200","-200","-66.00017","-73.75206","-69.5988","-200","-73.66772","-74.74594","-72.5025","-79.797005","-74.75044","-200","-200","-200","-200","-200","-83.40709","-67.59621","0.49081135","0.8870517","9.853337","-0.033332877","0.025004752","0.012095132","-25.900002","1.6000023","-52.0"
"2022-06-30T09:05:22.570","-66.1997","-66.8005","-65.75119","-65.00112","-66.250565","-74.804794","-200","-77.66739","-74.50224","-73.79391","-73.40469","-200","-75.00111","-59.502625","-200","-87.74919","-200","-200","-200","-66.994095","0.5327099","0.7410054","9.840169","0.033251435","-0.07578801","-0.044715334","-24.400002","2.3999977","-52.4"
"2022-06-30T09:05:23.702","-200","-66.8339","-66.6035","-64.8003","-66.6015","-74.16776","-200","-76.24806","-75.40449","-200","-200","-200","-75.33578","-59.602398","-81.9995","-87.79951","-200","-200","-81.83207","-200","0.7254431","1.4760253","9.339781","-0.0070656706","0.047606766","0.32607988","-24.5","2.7999992","-52.1"
"2022-06-30T09:05:24.814","-67.84056","-200","-66.66988","-200","-200","-200","-68.82883","-74.994705","-200","-72.82384","-73.839226","-78.65899","-200","-59.66897","-81.49875","-88.0005","-200","-200","-80.993515","-200","1.2497733","0.2621651","9.378088","-0.27645725","-0.23155865","0.5313306","-21.0","4.3999977","-50.6"
"2022-06-30T09:05:25.939","-68.151054","-200","-200","-200","-67.840225","-76.01283","-67.70317","-200","-75.83905","-71.41133","-73.86234","-78.56424","-74.28101","-200","-200","-200","-200","-200","-80.48997","-66.41981","0.58657944","0.19273324","10.080787","0.069292486","0.0628784","0.004153884","-18.700005","6.700001","-50.2"
"2022-06-30T09:05:27.069","-68.76246","-67.14535","-200","-65.168594","-69.013466","-75.63294","-66.984055","-200","-76.72489","-70.22465","-74.00579","-78.61919","-72.98467","-59.57278","-200","-200","-92.0","-200","-200","-65.73642","0.059855044","0.8798691","9.672575","-0.0034004804","-0.047688216","0.053023104","-16.099998","4.3999977","-50.9"
"2022-06-30T09:05:28.188","-200","-67.75748","-67.580055","-64.713005","-200","-75.11236","-200","-73.65616","-77.011765","-200","-200","-200","-200","-60.257103","-79.99451","-88.431786","-91.49988","-200","-80.09781","-65.99077","0.6775591","0.6500258","9.951499","-0.016839514","0.023172155","0.081122905","-16.5","4.700001","-51.1"
"2022-06-30T09:05:29.314","-200","-67.78473","-67.885185","-64.49701","-200","-74.593864","-66.311646","-72.842896","-200","-200","-200","-77.76305","-200","-62.138443","-78.99085","-87.99907","-200","-200","-80.08789","-200","0.46327803","0.81043726","9.81503","-0.024780763","0.003624468","-0.011728613","-16.599998","4.799999","-51.2"
"2022-06-30T09:05:30.438","-69.68808","-200","-68.34755","-200","-68.38131","-200","-65.87436","-71.98007","-200","-69.07574","-74.7917","-76.97572","-200","-200","-78.27325","-87.66207","-92.33395","-200","-79.5248","-67.31016","0.6392518","0.50517654","9.554062","0.044857875","-0.050742537","0.05057964","-16.5","5.200001","-51.2"
"2022-06-30T09:05:31.566","-69.71971","-68.820755","-200","-200","-68.90029","-73.89149","-65.701","-200","-76.560974","-68.2567","-74.914246","-76.607994","-72.64929","-200","-200","-200","-92.75119","-200","-200","-68.39138","0.49919105","0.60453594","9.799467","0.044857875","-0.051353402","0.020647246","-16.799995","5.3999977","-50.8"
"2022-06-30T09:05:32.692","-69.745636","-69.76226","-200","-64.44116","-69.011826","-73.30515","-200","-71.757576","-75.99699","-67.58551","-75.38464","-200","-72.27918","-62.022984","-200","-200","-200","-200","-200","-68.273","0.439336","1.0175357","9.514558","0.065016426","-0.023253603","0.023701573","-16.900002","5.1000023","-50.7"
"2022-06-30T09:05:33.815","-200","-70.03773","-68.210884","-64.700676","-200","-73.12343","-200","-71.37649","-200","-200","-200","-200","-71.60591","-61.743378","-77.60834","-87.594925","-200","-200","-79.7354","-200","0.5590461","0.7493851","10.084377","-0.01745038","0.02011783","0.025534168","-16.5","4.8999977","-51.0"
"2022-06-30T09:05:34.939","-69.852356","-200","-67.82141","-200","-200","-200","-65.64136","-71.34167","-200","-67.28045","-75.77732","-75.87562","-200","-61.509968","-77.31525","-87.07744","-200","-200","-79.28325","-200","0.4381389","-0.16160862","11.8896055","0.28065187","-0.24683027","0.41648793","-2.413002","-3.644001","-53.117"
"2022-06-30T09:05:36.053","-70.100494","-200","-200","-200","-68.825745","-73.77588","-66.45797","-200","-74.88735","-67.49484","-75.794876","-75.17592","-71.04388","-200","-200","-200","-200","-200","-79.55644","-68.88216","0.6368576","1.079785","9.291897","0.018590668","-0.016534084","-0.048380528","0.5","-7.299999","-53.8"
"2022-06-30T09:05:37.175","-200","-69.79825","-200","-64.2659","-68.92565","-73.99803","-200","-200","-74.471535","-67.67898","-75.95696","-200","-70.961586","-61.469765","-200","-200","-200","-94.0","-200","-68.817314","0.48961425","1.1959038","9.715671","-0.012563458","-0.00065158866","0.013316863","0.0","-9.0","-53.6"
"2022-06-30T09:05:38.303","-200","-69.88658","-68.00677","-63.647713","-68.85268","-74.51736","-200","-71.227516","-73.88252","-200","-200","-200","-70.89091","-61.361732","-77.28327","-87.92166","-200","-92.99975","-80.34495","-68.8299","0.5805939","1.4640543","9.877279","-0.08525643","0.0469959","0.040194932","-0.5999985","-8.700001","-53.5"
"2022-06-30T09:05:39.419","-200","-69.894394","-67.9274","-63.20248","-200","-200","-66.277306","-71.36725","-200","-200","-200","-75.89802","-200","-61.405712","-77.719536","-87.69134","-200","-94.00066","-80.84176","-200","0.9576807","1.3515269","9.466674","-0.018061245","-0.022031872","0.06218608","-1.5999985","-9.700001","-54.2"
"2022-06-30T09:05:40.547","-70.313614","-200","-69.18228","-200","-200","-200","-66.12039","-71.48726","-73.597145","-67.149864","-75.4776","-76.111755","-200","-200","-78.083725","-87.640526","-200","-200","-81.34255","-68.97074","0.91578215","1.0055647","10.134656","-0.0070656706","-0.058072917","-0.0062308246","-1.0","-10.899998","-54.2"
"2022-06-30T09:05:41.674","-70.0853","-69.12245","-200","-62.96709","-69.15752","-74.42422","-65.98278","-200","-73.34929","-66.94544","-76.0956","-76.4939","-70.62281","-61.57408","-200","-200","-200","-200","-200","-69.21808","0.5638345","1.8363527","9.639056","-0.020504707","-0.009203702","0.0010995578","-0.69999695","-12.100002","-54.4"
"2022-06-30T09:05:42.796","-69.755264","-68.4397","-68.68739","-62.555935","-69.28447","-74.22466","-200","-71.7982","-73.19682","-200","-200","-200","-70.19299","-61.53884","-77.99829","-87.38968","-200","-200","-200","-70.079544","0.5518635","1.7812861","9.478644","-0.00034615397","-0.015312355","0.0010995578","-0.099998474","-11.5","-53.7"
"2022-06-30T09:05:43.912","-200","-68.0644","-68.57788","-62.260258","-200","-74.15668","-200","-71.8762","-73.06197","-200","-200","-200","-200","-61.682274","-77.99841","-87.36439","-200","-92.748314","-81.322586","-200","-0.008379706","1.1300632","9.466674","-0.011341728","0.054937147","-0.059376102","0.7999954","-10.799999","-53.5"
"2022-06-30T09:05:45.034","-70.322754","-200","-68.29687","-61.99874","-200","-200","-66.84322","-72.00657","-200","-67.3171","-76.335266","-76.340805","-200","-61.86646","-78.54975","-87.34202","-200","-200","-81.80431","-200","-0.25378537","1.5562311","9.554062","0.056464314","-0.061127245","-0.038606685","7.0550003","-7.9539986","-56.501"
"2022-06-30T09:05:46.154","-71.00329","-68.56046","-200","-200","-200","-74.572716","-67.66826","-200","-73.058365","-66.94895","-76.37401","-76.08783","-69.996994","-200","-200","-200","-200","-200","-200","-70.57477","1.1815386","2.1511903","9.910798","-0.2734029","-0.78866774","-0.22919664","5.4000015","-8.5","-54.5"
"2022-06-30T09:05:47.280","-70.72553","-68.31856","-68.046455","-61.707424","-200","-74.89937","-200","-71.94791","-72.77755","-66.67421","-76.96391","-200","-69.29783","-61.8205","-200","-200","-200","-91.59521","-200","-70.54428","-0.053869538","1.5071499","9.803059","-0.043717586","0.07326311","1.0670594","-2.800003","-10.299999","-53.6"
"2022-06-30T09:05:48.411","-200","-67.94661","-69.04315","-61.501606","-69.7852","-75.14837","-200","-72.39492","-72.68326","-200","-200","-200","-69.003716","-62.795254","-78.70877","-87.438644","-92.6005","-91.99784","-81.920784","-70.41497","1.3371617","-0.05267244","10.158598","-0.30944395","-0.14237233","0.15870279","-3.0","-21.7","-52.9"
"2022-06-30T09:05:49.525","-200","-67.6075","-69.41217","-61.36891","-200","-200","-67.79771","-72.42702","-200","-66.53236","-76.91278","-76.082954","-200","-63.19579","-78.910805","-87.63635","-200","-200","-81.823166","-200","0.973243","0.7733272","9.719262","-0.13229305","0.016452638","0.07623598","-4.9000015","-24.399998","-53.5"
"2022-06-30T09:05:50.655","-71.00531","-200","-200","-200","-200","-200","-67.80843","-72.45614","-72.90265","-66.55612","-77.01886","-75.654205","-69.056564","-200","-79.090836","-200","-200","-200","-81.831795","-70.58998","0.31603462","0.7733272","8.991425","-0.13779083","0.0188961","0.35417968","-4.0","-23.2","-53.5"
"2022-06-30T09:05:51.785","-71.10669","-67.43795","-200","-61.70592","-200","-74.9534","-67.6657","-200","-73.2003","-66.431335","-77.7502","-75.366844","-68.799576","-63.233585","-200","-200","-92.49996","-200","-200","-70.23325","0.320823","0.7649474","10.949882","-0.14634295","0.23025547","0.051190507","-4.0","-27.600002","-53.5"
"2022-06-30T09:05:52.903","-71.1503","-67.28205","-69.28957","-62.062","-200","-74.910164","-200","-72.53151","-73.472885","-200","-200","-200","-68.51646","-63.404377","-79.585434","-200","-92.57186","-91.85437","-200","-69.90526","-0.015562311","1.4760253","9.502586","0.09250536","-0.009814568","-0.09236282","-2.699997","-26.899998","-53.5"
"2022-06-30T09:05:54.017","-200","-67.182014","-69.22662","-62.57608","-200","-74.95794","-67.437935","-72.55353","-200","-200","-200","-200","-200","-63.474323","-79.8196","-200","-200","-91.74664","-82.2157","-200","-0.17717093","0.90979666","9.91798","0.08150979","-0.015312355","0.008429941","-1.9000015","-27.0","-53.1"
"2022-06-30T09:05:55.134","-71.237236","-200","-69.168976","-200","-200","-200","-67.27635","-72.66447","-200","-66.31706","-77.71494","-75.00722","-200","-200","-80.28618","-87.76173","-200","-91.66274","-82.20592","-200","0.2657564","1.5658079","9.950302","0.00026471168","0.063489266","0.039584067","-3.300003","-28.2","-53.1"
"2022-06-30T09:05:56.255","-71.58924","-66.74975","-200","-200","-200","-74.959724","-67.17313","-200","-74.26766","-66.21199","-77.86391","-74.77188","-68.44518","-200","-200","-200","-92.87803","-200","-82.19689","-69.95325","0.6775591","1.4820108","9.870096","-0.066930465","-0.0030950494","-0.03799582","-4.199997","-29.7","-52.4"
"2022-06-30T09:05:57.379","-72.04561","-66.348206","-200","-62.685993","-200","-74.9202","-200","-73.02986","-74.60661","-66.07119","-78.17673","-200","-68.379654","-63.49664","-80.61393","-87.723015","-93.11647","-200","-200","-69.99769","0.7194576","1.650802","9.664195","0.00820596","-0.06295984","-0.025778513","-4.5","-29.5","-52.9"
"2022-06-30T09:05:58.504","-200","-65.934105","-69.25201","-63.138115","-200","-74.92339","-200","-73.45313","-200","-200","-200","-200","-68.363014","-63.51737","-80.86707","-87.68772","-200","-200","-82.52816","-70.12134","0.33518824","1.7274165","9.362526","0.07295767","0.17588846","0.7591833","-6.5999985","-29.399998","-53.7"
"2022-06-30T09:05:59.614","-72.25594","-200","-69.54781","-63.047344","-200","-200","-67.42855","-73.59921","-200","-66.11062","-77.8296","-74.5555","-200","-63.65673","-81.19052","-87.7494","-200","-200","-82.835884","-200","0.6560113","1.7345991","10.128671","0.011260286","0.025004752","-0.073426","-16.200005","-34.9","-50.1"
"2022-06-30T09:06:00.734","-72.204216","-200","-200","-200","-70.04393","-200","-67.53772","-73.69528","-75.005394","-66.0237","-78.00135","-74.2243","-68.17779","-200","-200","-200","-200","-200","-82.9625","-69.87638","0.19871874","1.9117701","9.733627","-0.11091276","0.04577417","-0.13206905","-12.900002","-35.1","-50.3"
"2022-06-30T09:06:01.853","-72.076","-65.70304","-200","-63.08658","-200","-74.848495","-67.80386","-200","-75.62294","-65.9027","-78.40146","-73.9176","-68.12928","-63.709038","-200","-200","-93.20608","-200","-200","-69.842255","0.9792285","1.1731589","9.738416","-0.027224226","-0.0812858","-0.0043982295","-9.300003","-32.6","-51.7"
"2022-06-30T09:06:02.979","-71.91728","-65.67637","-69.86419","-63.443264","-200","-74.70248","-200","-74.096535","-75.71806","-200","-200","-200","-68.16412","-63.75802","-81.62053","-87.851456","-93.18702","-200","-83.0029","-69.886185","0.7649474","1.22224","10.079589","0.02225586","0.025004752","-0.023945916","-8.5","-30.600002","-52.7"
"2022-06-30T09:06:04.096","-200","-65.57729","-70.24044","-63.81539","-200","-74.63945","-200","-74.168755","-200","-200","-200","-200","-200","-63.878033","-81.89136","-87.85796","-200","-91.79837","-83.192505","-200","0.7577648","1.6160861","9.714474","-0.019282976","-0.043412156","-0.0911411","-7.5","-30.3","-52.7"
"2022-06-30T09:06:05.218","-72.03425","-200","-70.4309","-200","-200","-200","-67.85173","-74.162506","-200","-66.45164","-78.23007","-73.756256","-200","-200","-82.01939","-87.82154","-200","-200","-83.40749","-200","0.49799395","1.3371617","9.6845455","0.3765577","0.23269893","1.6156164","-15.365997","-33.577","-50.68"
"2022-06-30T09:06:06.330","-72.292114","-200","-200","-200","-200","-200","-67.97432","-200","-76.15737","-66.51038","-78.259285","-73.76601","-68.19667","-200","-200","-200","-200","-200","-200","-70.11251","0.5602432","1.0127473","10.251971","0.07173595","-0.11977031","-0.012950342","-30.400002","-26.8","-49.9"
"2022-06-30T09:06:07.454","-72.78783","-65.48409","-200","-64.08799","-200","-74.79714","-200","-200","-76.37906","-66.45447","-78.21267","-200","-68.37892","-63.882442","-200","-200","-93.51143","-200","-200","-69.999954","0.3878607","1.99437","9.654618","0.06684902","0.08731301","-0.039217547","-30.799995","-28.899998","-49.5"
"2022-06-30T09:06:08.575","-200","-65.290146","-70.453064","-64.30685","-70.44932","-75.08724","-200","-74.22896","-200","-200","-200","-200","-68.438934","-63.921967","-82.29873","-200","-200","-200","-83.42892","-69.89386","0.40342298","1.9393034","9.387665","0.04058182","-0.015312355","-0.100304075","-30.400002","-29.100002","-49.6"
"2022-06-30T09:06:09.688","-73.00752","-200","-70.473816","-64.47656","-200","-200","-68.24089","-74.291595","-200","-66.36571","-77.98801","-73.96981","-200","-63.959293","-82.52073","-200","-200","-200","-83.41375","-200","0.17717093","2.0733786","9.518148","0.014925478","-0.007371106","-0.033108898","-29.700005","-29.7","-49.6"
"2022-06-30T09:06:10.809","-73.215004","-200","-200","-200","-200","-200","-68.49111","-200","-76.36503","-66.28204","-77.8116","-74.046844","-68.56771","-200","-200","-200","-200","-200","-200","-69.89754","0.25258827","1.7441759","9.726444","0.011871152","0.007289659","-0.011728613","-28.799995","-29.8","-49.7"
"2022-06-30T09:06:11.932","-73.4113","-65.07236","-200","-64.60117","-200","-75.53433","-68.76265","-200","-76.24334","-66.1684","-77.645004","-200","-68.724464","-63.926743","-200","-200","-200","-200","-200","-69.90102","-0.19153613","1.9393034","9.02614","-0.026002495","-0.043412156","0.3645644","-29.299995","-28.8","-49.7"
"2022-06-30T09:06:13.055","-200","-65.2735","-70.38224","-64.47649","-71.2571","-75.618","-200","-74.45462","-76.12864","-200","-200","-200","-68.595505","-63.76275","-82.76657","-87.952446","-93.54994","-91.81702","-200","-69.9376","0.6727707","1.2605472","10.055647","-0.08708902","0.024393886","0.18802431","-32.700005","-25.0","-48.5"
"2022-06-30T09:06:14.182","-200","-65.09796","-70.25993","-64.59605","-200","-75.83043","-68.558846","-74.40526","-200","-200","-200","-200","-200","-63.73782","-82.96031","-88.0744","-200","-200","-83.676414","-200","0.748188","0.039504327","10.494983","-0.1329039","-0.3573969","0.7078706","-34.700005","-14.200001","-48.4"
"2022-06-30T09:06:15.313","-73.43089","-200","-70.25074","-200","-200","-200","-68.401","-74.25862","-200","-66.23055","-77.58919","-73.78597","-200","-200","-82.88942","-88.11044","-200","-200","-83.585594","-200","0.82001406","0.89064306","10.309433","0.14320718","0.08425868","-0.012950342","-35.5","-8.799999","-47.7"
"2022-06-30T09:06:16.426","-73.645584","-65.029396","-200","-200","-70.9252","-75.99938","-68.523125","-200","-76.7128","-66.28945","-77.46972","-73.54057","-69.22001","-200","-200","-200","-200","-200","-200","-69.874275","0.36272156","1.1815386","9.624691","-0.061432682","0.050661094","0.010873402","-33.9","-10.5","-49.7"
"2022-06-30T09:06:17.547","-73.81755","-64.99634","-200","-64.775925","-70.62407","-76.22421","-200","-74.21748","-76.75648","-200","-77.879234","-200","-200","-63.74624","-82.928696","-88.06831","-200","-200","-200","-69.81408","0.49200845","0.94570965","9.562442","-0.024780763","0.03416773","-0.028832838","-33.200005","-10.200001","-49.5"
