"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020","accer_x","accer_y","accer_z","gyro_x","gyro_y","gyro_z","magn_x","magn_y","magn_z"
"2022-06-30T05:16:51.244","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-59.0","-200","-200","-200","-200","-200","-65.0","-1.067814","1.6484078","9.700109","0.0012217322","0.26434177","0.067520976","-8.099998","12.800003","-30.8"
"2022-06-30T05:16:52.358","-200","-73.0","-83.0","-77.0","-200","-200","-200","-200","-88.0","-77.0","-200","-200","-76.0","-54.999","-200","-200","-200","-200","-200","-200","-0.90381116","1.4760253","9.556456","-0.06291912","-0.07713191","-0.1982054","-9.099998","14.599998","-30.1"
"2022-06-30T05:16:53.482","-73.0","-200","-80.9995","-76.49988","-200","-89.0","-85.0","-82.0","-200","-200","-200","-200","-200","-54.33211","-200","-200","-200","-200","-97.0","-200","-1.1097125","1.0594343","9.48463","0.001832597","-0.024597507","-0.08153015","-9.199997","15.0","-30.4"
"2022-06-30T05:16:54.606","-73.0","-200","-80.66605","-200","-200","-200","-86.500374","-83.500374","-200","-79.500626","-68.0","-76.0","-73.9995","-200","-87.0","-200","-200","-200","-200","-61.499126","-1.3299791","1.0378864","9.692925","-0.01527163","-0.044756062","-0.0577064","-8.900002","14.900002","-30.3"
"2022-06-30T05:16:55.742","-200","-70.9995","-200","-200","-200","-88.49988","-200","-200","-200","-80.33444","-68.0","-200","-73.66605","-200","-200","-200","-200","-200","-200","-200","-1.4867992","0.9672575","10.013748","0.014660767","0.0719192","-0.044267364","-8.800003","15.199997","-30.1"
"2022-06-30T05:16:56.871","-200","-200","-200","-200","-200","-200","-200","-200","-83.999","-81.25243","-67.66639","-200","-73.49925","-53.748062","-200","-200","-200","-200","-200","-60.33178","-1.4568717","1.163582","9.665392","0.023823746","0.015719598","-0.06320419","-7.699997","15.5","-30.4"
"2022-06-30T05:16:57.992","-200","-71.666885","-82.75318","-76.666725","-200","-88.666725","-86.66705","-200","-81.997665","-200","-200","-76.0","-200","-53.598","-200","-200","-200","-200","-200","-200","-1.6915035","1.2785037","9.618706","-0.0280998","-0.045366924","0.002158394","-7.300003","15.099998","-30.4"
"2022-06-30T05:16:59.107","-75.668884","-200","-82.8027","-200","-200","-200","-200","-200","-200","-200","-67.499504","-77.66805","-200","-53.665306","-200","-200","-200","-200","-200","-200","-1.6484078","2.291251","9.604341","0.23396139","0.15194255","-0.47492737","-6.5","12.599998","-30.6"
"2022-06-30T05:17:00.226","-200","-73.002495","-200","-200","-200","-200","-200","-200","-200","-80.8006","-67.59991","-78.001625","-200","-200","-90.50088","-200","-200","-200","-200","-61.500877","-2.3582888","2.136825","9.466674","0.1685988","-0.26344582","-0.45721227","-9.300003","3.300003","-32.7"
"2022-06-30T05:17:01.357","-200","-72.60079","-200","-200","-200","-90.753685","-200","-200","-84.00175","-79.99683","-70.51319","-200","-75.8063","-54.000996","-200","-200","-200","-200","-200","-62.0022","-1.6472107","1.3108255","9.487024","-0.020769417","-0.034982216","-0.050986882","-10.800003","0.19999695","-32.4"
"2022-06-30T05:17:02.474","-200","-72.33277","-83.17059","-78.00237","-200","-200","-200","-200","-200","-79.13458","-200","-200","-200","-54.25305","-200","-200","-200","-200","-200","-200","-1.7286136","1.4293385","9.440337","-0.0036651902","-0.010547606","-0.051597748","-11.400002","-0.9000015","-32.1"
"2022-06-30T05:17:03.589","-200","-200","-200","-200","-200","-90.0007","-200","-200","-200","-200","-200","-77.6001","-200","-200","-200","-200","-200","-200","-200","-200","-1.7621324","1.6304513","9.78989","0.024434611","-0.03070616","0.035755977","-12.099998","-1.199997","-31.9"
"2022-06-30T05:17:04.709","-78.506615","-71.85357","-200","-200","-200","-200","-200","-200","-200","-79.117615","-70.87075","-77.499626","-76.508446","-200","-200","-200","-200","-200","-200","-61.164684","-1.8004397","1.5646108","9.61272","-0.015882496","-0.01787799","-0.035104387","-12.0","-1.5999985","-32.1"
"2022-06-30T05:17:05.842","-200","-71.36767","-200","-200","-200","-89.83315","-200","-200","-84.402596","-79.32913","-71.13923","-200","-77.441826","-200","-200","-200","-200","-200","-200","-60.56587","-1.7166426","1.4556746","9.668983","-0.02565634","-0.03314962","-0.030217465","-11.699997","-1.300003","-32.4"
"2022-06-30T05:17:06.957","-200","-71.326355","-200","-78.0019","-200","-89.42579","-200","-200","-200","-78.99149","-200","-200","-200","-54.224617","-200","-200","-200","-200","-200","-60.116245","-1.6184803","1.4856021","9.5971575","0.0061086537","-0.0038280888","-0.03327179","-11.5","-1.0999985","-32.2"
"2022-06-30T05:17:08.069","-80.41098","-200","-200","-78.169014","-200","-200","-200","-200","-200","-200","-200","-77.85914","-200","-54.303257","-200","-200","-200","-200","-200","-200","-1.6376339","1.2557588","9.645041","-0.0720821","-0.011158472","0.025982136","-11.400002","-0.69999695","-32.7"
"2022-06-30T05:17:09.194","-81.01189","-200","-84.29633","-78.576065","-200","-200","-200","-84.00066","-200","-200","-71.68542","-77.8769","-200","-54.182716","-200","-200","-200","-200","-200","-59.653717","-0.9923966","1.1240777","9.66659","0.020158555","0.019995656","-0.14261667","-12.0","0.5999985","-32.2"
"2022-06-30T05:17:10.305","-200","-70.58332","-200","-200","-200","-200","-200","-200","-83.8329","-80.19469","-71.1088","-77.666","-77.386116","-200","-200","-200","-200","-200","-200","-59.790257","-2.9161377","1.5155296","9.181764","-0.012828169","-0.20235929","-0.15300137","-10.609001","-12.844002","-33.474"
"2022-06-30T05:17:11.429","-200","-70.529366","-200","-78.25124","-200","-200","-200","-200","-200","-80.34828","-72.02367","-200","-77.56746","-54.422413","-90.66739","-200","-200","-200","-200","-59.624672","-1.3180081","1.5634137","9.548077","0.053145275","-0.04353433","-0.10596476","-12.199997","-19.0","-30.5"
"2022-06-30T05:17:12.554","-200","-70.569405","-84.385056","-78.33538","-200","-89.49819","-200","-200","-200","-81.188","-200","-200","-200","-54.862118","-200","-200","-200","-200","-97.0","-200","-1.1971009","1.5873557","9.76954","0.025045477","-0.060027692","0.014986562","-11.199997","-20.800003","-29.6"
"2022-06-30T05:17:13.672","-83.16694","-200","-200","-78.40279","-200","-200","-200","-200","-200","-200","-200","-78.10555","-200","-55.239765","-200","-200","-200","-200","-200","-200","-1.316811","1.780089","9.65821","-0.0006108638","-0.0062715495","-0.032050062","-11.900002","-20.900002","-29.0"
"2022-06-30T05:17:14.788","-200","-200","-200","-200","-200","-200","-200","-82.748314","-200","-200","-73.29787","-78.46576","-200","-200","-200","-200","-200","-200","-200","-59.486443","-1.2413936","1.8602947","9.67856","-0.010384709","-0.0038280888","-0.047321692","-11.800003","-20.5","-29.0"
"2022-06-30T05:17:15.905","-200","-70.60335","-200","-200","-200","-200","-200","-200","-84.00071","-80.953674","-73.27438","-200","-77.408485","-55.29215","-200","-200","-200","-200","-200","-60.078766","-1.1707647","1.8818425","9.679757","-0.007941246","-0.013601933","-0.039380442","-11.900002","-20.800003","-28.8"
