timeStamp,uuid,minor,rssi
2022-05-10 20:22:18 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73
2022-05-10 20:22:19 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76
2022-05-10 20:22:20 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68
2022-05-10 20:22:21 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 20:22:23 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70
2022-05-10 20:22:24 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69
2022-05-10 20:22:25 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68
2022-05-10 20:22:26 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68
2022-05-10 20:22:27 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68
2022-05-10 20:22:28 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71
2022-05-10 20:22:30 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75
2022-05-10 20:22:31 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79
2022-05-10 20:22:32 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71
2022-05-10 20:22:33 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71
2022-05-10 20:22:35 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79
2022-05-10 20:22:36 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79
2022-05-10 20:22:39 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72
2022-05-10 20:22:40 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70
2022-05-10 20:22:42 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79
2022-05-10 20:22:43 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-74
2022-05-10 20:22:44 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76
2022-05-10 20:22:45 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79
2022-05-10 20:22:47 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68
2022-05-10 20:22:48 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68
2022-05-10 20:22:52 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-73
2022-05-10 20:22:53 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75
2022-05-10 20:22:54 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70
2022-05-10 20:22:55 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72
2022-05-10 20:22:56 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70
2022-05-10 20:22:57 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75
2022-05-10 20:22:58 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-80
2022-05-10 20:23:00 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-80
2022-05-10 20:23:03 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76
2022-05-10 20:23:04 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-74
2022-05-10 20:23:05 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75
2022-05-10 20:23:06 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78
2022-05-10 20:23:07 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79
2022-05-10 20:23:14 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72
2022-05-10 20:23:15 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72
2022-05-10 20:23:18 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78
2022-05-10 20:23:19 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-78
2022-05-10 20:23:21 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-74
2022-05-10 20:23:23 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-82
2022-05-10 20:23:24 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-79
2022-05-10 20:23:26 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72
2022-05-10 20:23:27 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72
2022-05-10 20:23:30 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-80
2022-05-10 20:23:34 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-80
2022-05-10 20:23:35 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-81
2022-05-10 20:23:37 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-83
2022-05-10 20:23:38 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-83
2022-05-10 20:23:41 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69
2022-05-10 20:23:42 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72
2022-05-10 20:23:43 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71
2022-05-10 20:23:46 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-86
