timeStamp,uuid,minor,rssi
2022-05-10 20:08:46 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-60
2022-05-10 20:08:50 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-66
2022-05-10 20:08:51 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-65
2022-05-10 20:08:52 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-65
2022-05-10 20:08:53 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-67
2022-05-10 20:08:54 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-67
2022-05-10 20:08:55 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-61
2022-05-10 20:08:56 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-77
2022-05-10 20:08:57 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-62
2022-05-10 20:08:58 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70
2022-05-10 20:08:59 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-66
2022-05-10 20:09:00 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69
2022-05-10 20:09:01 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69
2022-05-10 20:09:02 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-67
2022-05-10 20:09:03 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69
2022-05-10 20:09:06 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-65
2022-05-10 20:09:07 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71
2022-05-10 20:09:08 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69
2022-05-10 20:09:09 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-66
2022-05-10 20:09:10 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-60
2022-05-10 20:09:11 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-60
2022-05-10 20:09:12 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-62
2022-05-10 20:09:13 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-62
2022-05-10 20:09:14 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-62
2022-05-10 20:09:15 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 20:09:16 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-65
2022-05-10 20:09:17 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-67
2022-05-10 20:09:18 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 20:09:22 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 20:09:23 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-66
2022-05-10 20:09:24 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70
2022-05-10 20:09:25 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 20:09:26 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-65
2022-05-10 20:09:27 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-65
2022-05-10 20:09:28 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-62
2022-05-10 20:09:29 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 20:09:30 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-65
2022-05-10 20:09:31 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-62
2022-05-10 20:09:32 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-62
2022-05-10 20:09:33 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-65
2022-05-10 20:09:34 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-65
2022-05-10 20:09:35 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-66
2022-05-10 20:09:36 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-67
2022-05-10 20:09:37 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70
2022-05-10 20:09:38 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 20:09:39 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70
2022-05-10 20:09:40 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-66
2022-05-10 20:09:41 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 20:09:42 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68
2022-05-10 20:09:44 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68
2022-05-10 20:09:45 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68
2022-05-10 20:09:46 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 20:09:49 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 20:09:50 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-67
2022-05-10 20:09:51 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68
2022-05-10 20:09:52 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 20:09:53 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-67
2022-05-10 20:09:54 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 20:09:55 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 20:09:56 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 20:09:58 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-67
2022-05-10 20:09:59 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71
2022-05-10 20:10:00 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71
2022-05-10 20:10:01 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69
2022-05-10 20:10:02 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-66
2022-05-10 20:10:03 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 20:10:04 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 20:10:05 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 20:10:07 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-66
2022-05-10 20:10:11 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 20:10:12 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 20:10:13 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 20:10:14 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 20:10:16 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 20:10:17 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 20:10:18 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 20:10:19 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 20:10:20 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 20:10:21 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-67
2022-05-10 20:10:22 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-67
2022-05-10 20:10:23 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-67
2022-05-10 20:10:24 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-69
2022-05-10 20:10:25 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68
2022-05-10 20:10:26 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68
2022-05-10 20:10:27 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70
2022-05-10 20:10:28 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 20:10:29 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 20:10:30 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-70
2022-05-10 20:10:31 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-66
2022-05-10 20:10:32 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 20:10:33 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-66
2022-05-10 20:10:34 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68
2022-05-10 20:10:35 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71
2022-05-10 20:10:36 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 20:10:38 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-75
2022-05-10 20:10:39 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71
2022-05-10 20:10:40 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71
2022-05-10 20:10:41 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-71
2022-05-10 20:10:42 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-67
2022-05-10 20:10:43 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68
2022-05-10 20:10:44 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-67
2022-05-10 20:10:45 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 20:10:46 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 20:10:47 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 20:10:48 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68
2022-05-10 20:10:49 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-76
2022-05-10 20:10:50 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-72
2022-05-10 20:10:51 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-68
2022-05-10 20:10:52 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-65
2022-05-10 20:10:53 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 20:10:56 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 20:10:57 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-64
2022-05-10 20:10:59 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 20:11:00 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
2022-05-10 20:11:01 +0000 ,020012AC-4202-649D-EC11-B6CBC8814AD7,420,-63
