"Date","UUID","Major","Minor","RSSI"
"2022-05-10T23:57:23.883","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-10T23:57:24.935","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-10T23:57:26.047","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-52"
"2022-05-10T23:57:28.262","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:57:30.483","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-10T23:57:31.590","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:57:32.705","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:57:33.818","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:57:34.933","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:57:36.035","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:57:37.143","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:57:38.255","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:57:39.367","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-10T23:57:40.481","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:57:41.590","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:57:42.697","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:57:43.806","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-10T23:57:44.913","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-10T23:57:46.022","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:57:47.131","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:57:48.241","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:57:49.349","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:57:50.460","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:57:51.568","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:57:52.679","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-10T23:57:54.889","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-10T23:57:55.997","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:57:57.114","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:57:58.217","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:57:59.331","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:00.435","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:01.547","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:02.659","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:03.774","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:04.874","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:58:05.982","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:07.094","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-10T23:58:08.201","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:09.306","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:10.418","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:11.525","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:12.629","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-10T23:58:14.842","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:58:15.950","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:58:17.062","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-10T23:58:18.168","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-10T23:58:19.280","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-10T23:58:20.382","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-55"
"2022-05-10T23:58:21.497","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:22.607","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-55"
"2022-05-10T23:58:23.711","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:58:24.826","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-10T23:58:25.934","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:27.040","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-10T23:58:28.157","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:29.269","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:30.375","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-55"
"2022-05-10T23:58:31.483","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:32.588","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-10T23:58:33.695","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:58:34.806","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:58:35.911","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:58:37.023","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-10T23:58:38.127","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-10T23:58:39.235","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-10T23:58:40.341","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-10T23:58:41.454","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:58:42.561","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-10T23:58:43.667","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-10T23:58:44.774","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:45.889","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:46.990","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-10T23:58:48.094","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:49.207","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:50.314","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:51.423","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:52.529","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:58:53.637","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-55"
"2022-05-10T23:58:54.743","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-10T23:58:56.956","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:58:58.062","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-55"
"2022-05-10T23:58:59.171","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-10T23:59:00.274","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-10T23:59:01.383","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-10T23:59:03.606","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:59:04.710","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:59:05.818","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:59:06.924","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-55"
"2022-05-10T23:59:08.030","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:59:09.137","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:59:10.242","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:59:11.354","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:59:12.465","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-55"
"2022-05-10T23:59:13.566","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-10T23:59:14.681","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-10T23:59:16.890","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-10T23:59:17.995","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-10T23:59:19.106","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:59:21.323","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-10T23:59:22.431","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-10T23:59:23.536","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:59:24.643","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:59:26.857","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:59:27.966","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:59:29.070","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-10T23:59:30.177","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:59:31.285","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:59:32.394","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-55"
"2022-05-10T23:59:33.498","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-55"
"2022-05-10T23:59:34.606","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:59:35.711","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-10T23:59:36.818","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:59:39.030","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-55"
"2022-05-10T23:59:40.141","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:59:41.248","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-55"
"2022-05-10T23:59:42.361","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-10T23:59:43.471","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-10T23:59:44.580","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-10T23:59:45.691","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:59:46.801","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-10T23:59:47.905","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:59:49.014","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
"2022-05-10T23:59:50.118","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-10T23:59:51.230","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-59"
"2022-05-10T23:59:52.342","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:59:54.553","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-10T23:59:55.662","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-10T23:59:56.775","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:59:57.883","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-10T23:59:58.989","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-11T00:00:00.094","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-11T00:00:01.198","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-55"
"2022-05-11T00:00:02.305","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-11T00:00:03.411","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-11T00:00:04.524","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-11T00:00:05.630","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-11T00:00:06.737","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-11T00:00:07.842","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-11T00:00:08.952","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-11T00:00:10.059","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-11T00:00:11.169","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-11T00:00:12.276","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-11T00:00:13.389","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-11T00:00:14.498","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-55"
"2022-05-11T00:00:15.604","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-11T00:00:16.719","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-11T00:00:17.821","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-11T00:00:20.033","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-55"
"2022-05-11T00:00:21.143","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-55"
"2022-05-11T00:00:22.253","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-55"
"2022-05-11T00:00:23.358","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-11T00:00:24.468","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-55"
"2022-05-11T00:00:25.576","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-11T00:00:26.688","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-11T00:00:27.794","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-53"
"2022-05-11T00:00:28.900","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-55"
"2022-05-11T00:00:30.010","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-55"
"2022-05-11T00:00:31.115","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-11T00:00:32.221","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-11T00:00:33.329","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-11T00:00:34.435","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-11T00:00:35.543","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-11T00:00:36.650","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-11T00:00:37.755","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-11T00:00:38.865","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-11T00:00:39.973","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-11T00:00:41.086","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-11T00:00:42.195","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-11T00:00:43.308","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-11T00:00:44.413","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-11T00:00:45.519","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-55"
"2022-05-11T00:00:46.635","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-11T00:00:47.736","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-54"
"2022-05-11T00:00:48.844","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-57"
"2022-05-11T00:00:49.950","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-56"
"2022-05-11T00:00:51.055","020012ac-4202-649d-ec11-b6cbc8814ad7","420","420","-58"
