"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020"
"2022-06-28T03:34:47.273","-92.0","-200","-200","-200","-200","-200","-81.0","-87.0","-200","-200","-200","-200","-200","-200","-200","-60.0","-200","-68.0","-200","-200"
"2022-06-28T03:34:48.381","-89.9995","-200","-200","-91.0","-200","-85.0","-77.49912","-84.499374","-200","-200","-200","-200","-200","-200","-200","-200","-200","-71.00075","-73.0","-200"
"2022-06-28T03:34:49.499","-89.33244","-200","-200","-90.49988","-200","-85.0","-200","-200","-92.0","-200","-200","-200","-200","-200","-200","-200","-58.0","-200","-200","-200"
"2022-06-28T03:34:50.620","-200","-200","-92.0","-91.33395","-200","-85.0","-200","-200","-200","-200","-200","-200","-200","-200","-200","-57.9995","-62.501125","-72.00133","-200","-200"
"2022-06-28T03:34:51.745","-200","-200","-200","-200","-200","-200","-77.99983","-86.66805","-200","-200","-200","-200","-200","-200","-94.0","-58.33328","-60.33228","-72.251434","-200","-200"
"2022-06-28T03:34:52.871","-89.499626","-200","-200","-91.25031","-200","-87.003494","-78.50075","-87.502495","-200","-200","-200","-200","-200","-200","-92.99975","-59.502","-200","-73.003395","-200","-200"
"2022-06-28T03:34:53.981","-200","-200","-200","-200","-200","-87.00279","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-74.00025","-200"
"2022-06-28T03:34:55.098","-200","-200","-200","-200","-200","-85.66289","-200","-200","-86.99875","-200","-200","-200","-200","-200","-200","-200","-59.497753","-200","-74.66739","-200"
"2022-06-28T03:34:56.227","-200","-200","-200","-200","-200","-200","-77.9991","-200","-200","-200","-200","-200","-200","-200","-87.662056","-58.7995","-59.799103","-72.33311","-75.00112","-200"
"2022-06-28T03:34:57.334","-200","-200","-200","-200","-200","-200","-78.50154","-200","-200","-200","-200","-200","-200","-200","-200","-58.665638","-200","-73.57927","-200","-200"
"2022-06-28T03:34:58.454","-200","-200","-200","-200","-200","-84.70487","-78.14186","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-73.75841","-74.5997","-200"
"2022-06-28T03:34:59.574","-88.39641","-200","-94.0005","-200","-200","-84.48991","-200","-200","-85.33111","-200","-200","-200","-200","-200","-200","-200","-60.502457","-200","-74.33186","-200"
"2022-06-28T03:35:00.690","-200","-200","-200","-92.002495","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-59.863983","-200","-74.68449","-74.140366","-200"
"2022-06-28T03:35:01.803","-200","-200","-200","-200","-200","-200","-200","-88.204094","-84.747314","-200","-200","-200","-200","-200","-85.743195","-200","-200","-75.020744","-200","-200"
"2022-06-28T03:35:02.916","-200","-200","-200","-200","-200","-83.873024","-78.25006","-88.33735","-200","-200","-200","-200","-200","-200","-200","-60.385498","-200","-200","-200","-200"
"2022-06-28T03:35:04.044","-88.83233","-200","-200","-91.83465","-91.0","-84.08874","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-60.71778","-200","-73.87048","-200"
"2022-06-28T03:35:05.151","-200","-200","-200","-200","-200","-83.710556","-200","-200","-86.2022","-200","-200","-200","-200","-200","-200","-59.44325","-61.636","-200","-74.10977","-200"
"2022-06-28T03:35:06.264","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-85.79471","-58.586937","-62.3511","-74.64886","-74.301476","-200"
"2022-06-28T03:35:07.377","-89.71914","-200","-200","-200","-200","-200","-200","-88.863976","-200","-200","-200","-200","-200","-200","-85.15936","-58.162678","-200","-74.25333","-200","-200"
"2022-06-28T03:35:08.494","-90.63719","-200","-200","-91.570854","-200","-84.41583","-77.32303","-89.13331","-200","-200","-200","-200","-200","-200","-200","-200","-200","-73.99686","-74.1811","-200"
"2022-06-28T03:35:09.606","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-62.31549","-200","-73.82537","-200"
"2022-06-28T03:35:10.723","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-84.27374","-57.723434","-62.193817","-73.85008","-200","-200"
"2022-06-28T03:35:11.853","-90.34086","-200","-200","-200","-200","-200","-78.20304","-89.34306","-87.00549","-200","-200","-200","-200","-200","-84.74359","-58.37591","-62.26241","-73.44699","-200","-200"
