"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020"
"2022-06-28T08:30:18.629","-57.0","-66.0","-56.0","-64.0","-200","-68.0","-65.0","-200","-200","-200","-88.0","-200","-67.0","-200","-76.0","-79.0","-87.0","-90.0","-85.0","-94.0"
"2022-06-28T08:30:19.760","-57.0","-64.99975","-54.99975","-64.0","-200","-68.0","-63.499626","-200","-63.0","-63.0","-88.50012","-81.0","-65.499626","-81.0","-77.00025","-200","-87.50012","-200","-86.00025","-200"
"2022-06-28T08:30:20.892","-55.665558","-200","-54.66622","-64.0","-69.0","-200","-200","-64.0","-63.500126","-62.499874","-200","-78.9995","-66.00017","-78.499374","-74.998505","-200","-86.66605","-200","-84.665726","-200"
"2022-06-28T08:30:22.019","-55.24844","-67.335106","-200","-200","-70.500374","-200","-65.001","-68.50112","-63.33328","-61.66589","-200","-79.333275","-200","-78.66639","-200","-83.001","-200","-200","-200","-200"
"2022-06-28T08:30:23.147","-200","-68.75381","-55.75156","-62.497375","-200","-68.0","-65.501625","-69.33478","-200","-200","-85.998","-200","-66.250565","-200","-200","-83.334274","-200","-87.499374","-200","-88.49863"
"2022-06-28T08:30:24.279","-55.5998","-69.80619","-56.603794","-61.795803","-200","-70.25394","-66.404","-200","-63.50025","-62.500874","-84.746315","-200","-66.6015","-200","-76.75194","-84.00187","-87.00012","-200","-82.49551","-87.998665"
"2022-06-28T08:30:25.408","-55.331947","-200","-57.00499","-60.992844","-68.33178","-200","-66.503784","-200","-62.998703","-63.202797","-200","-79.500244","-66.50079","-77.99863","-76.6011","-200","-87.2007","-200","-80.79131","-200"
"2022-06-28T08:30:26.533","-200","-69.67121","-200","-200","-68.24869","-200","-200","-67.99875","-65.34293","-64.173416","-200","-80.40289","-200","-76.9959","-75.99817","-82.9985","-87.334526","-200","-79.989105","-200"
"2022-06-28T08:30:27.675","-200","-69.71848","-57.004272","-60.706306","-68.3994","-69.2","-66.8627","-66.996","-200","-200","-200","-81.172585","-66.285","-76.4943","-200","-82.66389","-200","-88.0","-200","-84.99375"
"2022-06-28T08:30:28.792","-55.71557","-70.132256","-57.5081","-60.365067","-200","-68.999084","-67.38438","-200","-200","-200","-200","-200","-66.37516","-200","-75.998436","-82.13708","-200","-88.0","-79.12797","-83.18961"
"2022-06-28T08:30:29.921","-55.877525","-200","-57.451004","-60.436413","-69.16968","-68.42408","-67.79065","-200","-65.00606","-65.29875","-200","-81.43534","-66.55774","-76.99837","-75.998634","-200","-87.71778","-200","-79.11183","-200"
"2022-06-28T08:30:31.042","-56.11602","-200","-200","-200","-68.42636","-200","-200","-67.66639","-64.62702","-65.38718","-200","-81.50654","-200","-77.62903","-76.22352","-200","-87.37509","-200","-78.6498","-200"
"2022-06-28T08:30:32.160","-200","-70.56686","-200","-200","-67.99433","-68.62279","-200","-68.00192","-64.556564","-65.34367","-84.396","-81.56199","-200","-77.78308","-200","-82.750244","-200","-88.0","-200","-200"
"2022-06-28T08:30:33.284","-200","-70.61079","-57.709522","-60.087894","-200","-68.55281","-67.81188","-68.00168","-200","-200","-83.827415","-200","-66.39976","-200","-200","-82.89068","-200","-87.83257","-200","-83.49272"
"2022-06-28T08:30:34.414","-56.30709","-70.83177","-58.013866","-59.98727","-67.65787","-68.19249","-67.5518","-200","-65.91999","-65.81592","-83.420876","-200","-66.45528","-200","-75.99801","-83.10461","-87.33295","-200","-78.076805","-82.41539"
"2022-06-28T08:30:35.532","-56.278687","-200","-58.012688","-59.81819","-67.084045","-200","-200","-68.00149","-66.85232","-65.92544","-200","-81.70783","-66.246376","-77.29798","-75.81321","-200","-200","-200","-77.79222","-200"
"2022-06-28T08:30:36.657","-56.340057","-70.846085","-200","-200","-66.7063","-200","-200","-67.697075","-67.80077","-66.18703","-200","-81.91984","-200","-76.90045","-200","-82.81745","-200","-88.00043","-200","-200"
