"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020"
"2022-06-28T07:15:38.063","-200","-69.0","-200","-200","-200","-200","-200","-81.0","-91.0","-70.0","-200","-76.0","-200","-72.0","-200","-94.0","-200","-200","-200","-200"
"2022-06-28T07:15:39.168","-200","-72.00075","-200","-69.0","-200","-84.0","-81.0","-79.499626","-200","-200","-68.0","-200","-53.0","-200","-91.0","-94.50012","-200","-200","-200","-67.0"
"2022-06-28T07:15:40.296","-80.0","-69.33161","-88.0","-67.99975","-200","-81.499374","-76.999","-200","-200","-200","-79.50288","-200","-51.499626","-200","-200","-200","-200","-200","-94.0","-69.0005"
"2022-06-28T07:15:41.424","-81.00025","-200","-200","-66.999","-200","-80.66556","-200","-200","-84.498375","-70.50012","-83.33844","-76.0","-51.332947","-70.99975","-88.499374","-200","-200","-200","-95.00025","-200"
"2022-06-28T07:15:42.540","-200","-67.74594","-200","-200","-200","-200","-200","-78.99934","-82.664055","-72.334946","-200","-77.00083","-200","-71.33344","-200","-93.33244","-200","-200","-200","-200"
"2022-06-28T07:15:43.668","-200","-66.79391","-200","-200","-200","-83.253685","-81.00266","-80.50213","-81.74644","-75.506744","-200","-200","-51.249565","-70.248184","-200","-92.748314","-200","-200","-200","-67.33228"
"2022-06-28T07:15:44.809","-83.33544","-66.1587","-86.499626","-66.99925","-200","-200","-83.756805","-80.602005","-200","-200","-81.75106","-200","-51.1995","-200","-200","-92.19701","-200","-200","-200","-66.74819"
"2022-06-28T07:15:45.946","-84.75406","-200","-85.332115","-68.403595","-200","-82.4004","-84.60799","-200","-82.3991","-73.1985","-81.199196","-78.753685","-51.1661","-69.5966","-89.33361","-200","-200","-200","-96.001","-67.400505"
"2022-06-28T07:15:47.053","-200","-200","-200","-69.17317","-200","-200","-200","-81.338356","-82.66714","-71.6584","-200","-80.60849","-200","-69.16186","-200","-200","-200","-200","-200","-200"
"2022-06-28T07:15:48.181","-200","-66.42345","-200","-200","-200","-200","-82.66447","-81.86484","-83.5777","-70.701035","-200","-82.18091","-200","-68.85102","-200","-92.49888","-200","-200","-200","-67.83574"
"2022-06-28T07:15:49.305","-200","-66.62224","-82.995","-69.867195","-200","-81.998505","-81.27487","-82.51234","-200","-200","-81.16585","-200","-50.998432","-200","-89.25006","-92.714714","-200","-200","-200","-68.57828"
"2022-06-28T07:15:50.428","-84.2016","-66.66469","-81.39121","-69.50567","-200","-81.99872","-82.37503","-200","-83.00049","-200","-80.42308","-200","-50.620358","-200","-89.4005","-200","-99.0","-200","-94.49812","-69.388"
