"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020"
"2022-06-28T03:17:37.993","-200","-200","-200","-200","-200","-200","-82.0","-95.0","-200","-200","-200","-200","-200","-200","-200","-78.0","-200","-69.0","-200","-200"
"2022-06-28T03:17:39.086","-200","-200","-200","-96.0","-200","-87.0","-200","-95.50012","-200","-200","-200","-200","-200","-200","-200","-200","-200","-68.49988","-73.0","-200"
"2022-06-28T03:17:40.206","-200","-200","-200","-95.49988","-200","-89.0005","-200","-200","-200","-200","-200","-200","-200","-200","-88.0","-200","-59.0","-200","-76.00075","-200"
"2022-06-28T03:17:41.328","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-86.499626","-82.001","-57.99975","-74.0045","-78.66939","-200"
"2022-06-28T03:17:42.448","-200","-200","-200","-200","-200","-200","-80.499626","-93.66522","-200","-200","-200","-200","-200","-200","-200","-79.999","-200","-75.506","-200","-200"
"2022-06-28T03:17:43.574","-200","-200","-200","-200","-200","-88.333115","-79.99934","-200","-200","-200","-200","-200","-200","-200","-85.99934","-77.745316","-200","-75.203896","-200","-200"
"2022-06-28T03:17:44.698","-200","-200","-200","-93.665054","-200","-87.99925","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-58.667053","-200","-78.50175","-200"
"2022-06-28T03:17:45.811","-200","-200","-200","-92.747185","-200","-88.801796","-200","-200","-90.0","-200","-200","-200","-200","-200","-84.99776","-76.39221","-58.750435","-200","-200","-200"
"2022-06-28T03:17:46.927","-200","-200","-200","-200","-200","-200","-78.99776","-90.74382","-200","-200","-200","-200","-200","-200","-84.39641","-75.32197","-59.0011","-73.99775","-200","-200"
"2022-06-28T03:17:48.067","-91.0","-200","-200","-200","-200","-200","-78.59701","-90.79521","-200","-200","-200","-200","-200","-200","-84.33004","-74.41297","-200","-73.56672","-200","-200"
"2022-06-28T03:17:49.181","-92.500374","-200","-200","-92.9985","-200","-89.5047","-200","-89.82492","-200","-200","-200","-200","-200","-200","-200","-200","-58.666058","-200","-77.9999","-200"
"2022-06-28T03:17:50.297","-200","-200","-200","-93.50104","-200","-89.86349","-200","-200","-200","-200","-200","-200","-200","-200","-84.85772","-73.604355","-59.289207","-200","-78.16734","-200"
"2022-06-28T03:17:51.426","-200","-200","-200","-200","-200","-200","-78.16219","-90.137665","-200","-200","-200","-200","-200","-200","-85.25393","-72.97462","-59.757103","-72.86481","-78.28706","-200"
"2022-06-28T03:17:52.532","-200","-200","-200","-200","-200","-200","-78.28265","-90.12031","-200","-200","-200","-200","-200","-200","-85.11303","-72.672935","-200","-73.32946","-200","-200"
"2022-06-28T03:17:53.655","-200","-200","-200","-200","-200","-200","-78.120926","-89.88206","-200","-200","-200","-200","-200","-200","-200","-72.425705","-200","-73.904564","-78.50305","-200"
"2022-06-28T03:17:54.773","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-60.233864","-200","-78.446526","-200"
"2022-06-28T03:17:55.911","-200","-200","-200","-200","-200","-89.250244","-200","-200","-200","-200","-200","-200","-200","-200","-85.50725","-72.049164","-60.61582","-200","-78.1984","-200"
"2022-06-28T03:17:57.032","-200","-200","-200","-200","-200","-200","-78.78154","-200","-200","-200","-200","-200","-200","-200","-85.64532","-71.88762","-60.651356","-73.91339","-200","-200"
"2022-06-28T03:17:58.156","-93.00066","-200","-200","-93.42899","-200","-200","-78.39802","-90.2997","-200","-200","-200","-200","-200","-200","-85.760574","-72.704414","-200","-73.325195","-200","-200"
"2022-06-28T03:17:59.270","-94.00224","-200","-200","-93.3749","-200","-89.67159","-77.991234","-90.54945","-200","-200","-200","-200","-200","-200","-200","-200","-61.276585","-200","-77.71759","-200"
"2022-06-28T03:18:00.375","-200","-200","-200","-92.88331","-200","-89.80632","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-77.91178","-200"
"2022-06-28T03:18:01.498","-200","-200","-200","-200","-200","-200","-77.821815","-200","-200","-200","-200","-200","-200","-200","-85.700615","-72.51807","-61.41245","-72.59005","-78.0764","-200"
"2022-06-28T03:18:02.613","-200","-200","-200","-200","-200","-200","-78.1512","-200","-200","-200","-200","-200","-200","-200","-85.72262","-72.41955","-200","-72.25267","-200","-200"
"2022-06-28T03:18:03.741","-93.399994","-200","-200","-92.793724","-200","-200","-78.360596","-90.33254","-200","-200","-200","-200","-200","-200","-200","-72.27103","-200","-72.09745","-77.92378","-200"
"2022-06-28T03:18:04.847","-200","-200","-200","-200","-200","-89.824234","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-78.61807","-200"
"2022-06-28T03:18:05.965","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-200","-85.81063","-71.67245","-62.04366","-71.76663","-78.837555","-200"
"2022-06-28T03:18:07.088","-200","-200","-200","-200","-200","-200","-78.197945","-200","-90.50012","-200","-200","-200","-200","-200","-85.62822","-71.246506","-62.247364","-71.65819","-200","-200"
