"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020"
"2022-06-28T07:21:45.116","-77.0","-71.0","-94.0","-67.0","-200","-91.0","-87.0","-200","-200","-200","-67.0","-200","-200","-200","-200","-200","-200","-200","-200","-65.0"
"2022-06-28T07:21:46.236","-79.500626","-200","-90.99925","-67.0","-200","-200","-200","-200","-83.0","-68.0","-67.0","-81.0","-77.0","-52.0","-91.0","-200","-200","-200","-92.0","-200"
"2022-06-28T07:21:47.341","-200","-200","-200","-200","-200","-200","-200","-88.0","-81.99975","-68.0","-200","-79.99975","-200","-51.499874","-200","-200","-200","-200","-200","-200"
"2022-06-28T07:21:48.475","-200","-75.001","-200","-200","-200","-200","-90.50088","-86.499626","-81.66622","-68.0","-68.33444","-79.99983","-200","-51.33311","-200","-97.0","-200","-200","-200","-65.0"
"2022-06-28T07:21:49.623","-78.33278","-74.33344","-87.997","-75.00667","-200","-91.50012","-90.33378","-85.99934","-200","-200","-69.002","-200","-84.00175","-200","-91.50012","-97.0","-200","-200","-200","-64.66639"
"2022-06-28T07:21:50.745","-77.748566","-74.500374","-86.24469","-76.006744","-200","-200","-90.25019","-200","-81.24894","-68.50088","-69.402794","-79.248566","-83.00033","-52.001","-91.333275","-200","-200","-200","-200","-65.25081"
"2022-06-28T07:21:51.863","-77.598404","-200","-85.19261","-76.005394","-200","-200","-200","-83.74557","-80.998405","-68.4004","-200","-79.8005","-200","-52.201397","-200","-200","-200","-200","-200","-200"
"2022-06-28T07:21:52.982","-200","-73.1964","-200","-200","-200","-200","-89.798805","-84.59901","-81.50096","-68.16593","-200","-80.16876","-200","-51.49796","-200","-200","-200","-200","-200","-65.80229"
"2022-06-28T07:21:54.109","-200","-72.66123","-84.32322","-75.16734","-200","-90.33244","-88.82791","-85.168434","-200","-200","-69.67021","-200","-80.74631","-200","-200","-200","-200","-200","-200","-66.00282"
"2022-06-28T07:21:55.225","-77.498215","-72.42237","-83.70161","-74.85571","-200","-89.49788","-88.27752","-200","-200","-200","-69.86141","-200","-79.393005","-200","-200","-200","-200","-200","-200","-66.1462"
"2022-06-28T07:21:56.353","-77.71415","-200","-83.48705","-74.495636","-200","-88.9968","-200","-200","-81.42893","-68.142075","-70.004974","-81.0072","-78.657486","-50.99501","-200","-200","-200","-200","-200","-66.25386"
"2022-06-28T07:21:57.468","-77.49801","-72.24302","-200","-200","-200","-200","-200","-84.71287","-81.37485","-68.37634","-200","-80.37584","-200","-51.24782","-200","-97.0","-200","-200","-200","-200"
"2022-06-28T07:21:58.598","-200","-72.10335","-200","-200","-200","-200","-88.6208","-84.244705","-200","-68.44642","-70.00442","-79.88414","-200","-51.444706","-200","-97.50088","-200","-200","-200","-66.11297"
"2022-06-28T07:21:59.715","-77.32968","-71.99145","-83.43233","-76.46254","-200","-90.16934","-88.88814","-83.99248","-200","-200","-70.00397","-200","-78.85052","-200","-92.75243","-200","-200","-200","-200","-66.00009"
"2022-06-28T07:22:00.858","-77.194824","-71.89974","-82.9828","-75.90853","-200","-90.72013","-89.30516","-200","-81.782196","-68.401146","-70.0036","-80.50441","-78.238914","-51.095345","-93.00269","-200","-200","-200","-200","-65.90759"
"2022-06-28T07:22:01.978","-77.1768","-200","-82.614426","-75.45453","-80.0","-200","-200","-84.2975","-82.10854","-68.364044","-200","-81.01271","-200","-50.809048","-200","-200","-200","-200","-200","-200"
"2022-06-28T07:22:03.091","-200","-71.73811","-200","-200","-200","-200","-88.81447","-84.63995","-82.375984","-68.33307","-200","-81.437035","-200","-50.570053","-200","-200","-200","-200","-200","-66.000534"
"2022-06-28T07:22:04.217","-200","-71.60109","-82.30691","-75.07553","-200","-90.377144","-88.31977","-84.92583","-200","-200","-70.08838","-200","-77.7626","-200","-200","-200","-200","-200","-200","-66.07932"
"2022-06-28T07:22:05.347","-77.587166","-71.04239","-82.67688","-74.4389","-200","-89.997665","-88.05806","-200","-200","-200","-70.475586","-200","-77.685265","-200","-91.997665","-200","-200","-200","-94.0005","-66.88203"
"2022-06-28T07:22:06.465","-78.09271","-200","-83.14165","-73.89212","-200","-89.79507","-200","-85.168175","-82.343994","-68.30681","-200","-81.79675","-77.62188","-50.99812","-91.1353","-200","-200","-200","-94.66756","-200"
"2022-06-28T07:22:07.588","-200","-70.557144","-200","-200","-200","-200","-200","-85.37632","-82.31688","-68.43126","-200","-82.0322","-200","-51.365772","-200","-200","-200","-200","-94.75082","-200"
"2022-06-28T07:22:08.718","-200","-70.13159","-200","-200","-200","-200","-87.83328","-85.62601","-200","-68.53935","-70.73464","-82.374504","-77.82421","-51.68509","-200","-97.4004","-200","-200","-200","-67.648094"
"2022-06-28T07:22:09.844","-77.93889","-70.1849","-83.06298","-75.139824","-200","-90.18399","-87.84477","-85.26088","-200","-200","-70.68402","-200","-78.07457","-200","-91.49651","-200","-200","-200","-200","-200"
