"Date","001","002","003","004","005","006","007","008","009","010","011","012","013","014","015","016","017","018","019","020"
"2022-06-28T08:06:16.001","-73.0","-200","-64.0","-72.0","-61.0","-200","-200","-200","-64.0","-69.0","-200","-88.0","-70.0","-86.0","-70.0","-200","-88.0","-200","-82.0","-200"
"2022-06-28T08:06:17.113","-81.50212","-78.0","-200","-200","-58.499374","-200","-200","-60.0","-64.50012","-68.49988","-200","-90.0005","-200","-86.0","-200","-81.0","-86.499626","-74.0","-200","-200"
"2022-06-28T08:06:18.240","-200","-78.50012","-63.499874","-200","-200","-54.0","-71.0","-61.500374","-200","-200","-87.0","-90.33395","-70.0","-200","-200","-76.999","-200","-74.50012","-200","-77.0"
"2022-06-28T08:06:19.373","-76.330444","-79.66772","-62.66589","-67.999","-200","-54.500126","-70.49988","-200","-200","-200","-87.50012","-200","-72.33527","-200","-66.99925","-75.998505","-88.001","-74.666885","-80.499626","-78.00025"
"2022-06-28T08:06:20.505","-74.49463","-200","-64.502625","-70.33461","-61.668888","-53.99967","-65.32895","-200","-65.33411","-71.66922","-88.000496","-200","-72.50175","-85.33278","-64.99783","-200","-88.00075","-200","-75.996","-82.33711"
"2022-06-28T08:06:21.622","-73.39241","-200","-200","-200","-63.75531","-200","-200","-62.66789","-66.50262","-73.254684","-200","-200","-200","-84.999","-64.24706","-77.25107","-88.000595","-77.254684","-74.49438","-200"
"2022-06-28T08:06:22.749","-200","-80.752686","-200","-200","-65.20859","-53.749313","-63.24307","-63.75281","-66.80299","-74.20659","-89.252556","-200","-72.6017","-85.1998","-200","-78.2037","-200","-78.80839","-200","-200"
"2022-06-28T08:06:23.870","-200","-79.1975","-65.60539","-68.99863","-200","-54.0002","-62.59251","-200","-200","-200","-88.8007","-200","-73.17068","-200","-64.3981","-78.50445","-88.000496","-79.17533","-72.99101","-83.004"
"2022-06-28T08:06:24.998","-71.65241","-78.327286","-65.50403","-68.5977","-64.503944","-54.167595","-62.158447","-200","-200","-73.334854","-88.16435","-200","-73.57749","-200","-64.49888","-200","-88.287994","-200","-71.65308","-83.2038"
"2022-06-28T08:06:26.117","-70.6959","-200","-65.719124","-68.49763","-64.14392","-200","-200","-65.60779","-69.17999","-72.99914","-200","-88.99813","-200","-85.501205","-64.57093","-200","-88.50386","-200","-70.98405","-200"
"2022-06-28T08:06:27.236","-200","-79.14293","-200","-200","-63.999683","-200","-200","-66.67803","-70.73573","-72.74706","-200","-88.196106","-200","-85.86049","-200","-78.5757","-200","-79.29391","-200","-200"
"2022-06-28T08:06:28.360","-200","-79.881454","-66.384995","-70.43905","-200","-53.999714","-61.27296","-66.43676","-200","-200","-88.71586","-200","-73.50468","-200","-64.37285","-78.75529","-200","-79.635124","-200","-83.50453"
"2022-06-28T08:06:29.483","-70.35597","-80.34424","-67.128296","-72.65333","-200","-53.873657","-60.73418","-200","-200","-200","-89.12996","-200","-73.44797","-200","-64.10622","-78.89515","-88.33488","-79.900856","-70.4817","-83.86334"
"2022-06-28T08:06:30.612","-70.31597","-200","-67.82522","-74.82724","-64.67392","-53.66312","-60.314583","-200","-70.390785","-73.33732","-200","-200","-73.706795","-86.00417","-63.994026","-200","-88.50375","-200","-70.427574","-84.00667"
"2022-06-28T08:06:31.726","-70.081085","-200","-200","-200","-64.50415","-200","-200","-67.26433","-71.35817","-72.99885","-200","-87.66098","-200","-200","-63.902084","-78.905785","-88.36467","-80.01233","-70.07995","-200"
"2022-06-28T08:06:32.850","-200","-79.700806","-200","-200","-64.36503","-53.798706","-60.282677","-68.021194","-72.43746","-72.81397","-88.66589","-87.27837","-200","-200","-200","-78.9145","-200","-79.91869","-200","-84.23065"
"2022-06-28T08:06:33.974","-69.61112","-79.17352","-67.74889","-74.0334","-200","-53.817326","-60.25653","-200","-200","-200","-88.2941","-200","-73.9189","-200","-63.995495","-78.921776","-88.50381","-79.92561","-69.795074","-84.51152"
"2022-06-28T08:06:35.104","-69.2188","-78.73335","-67.6001","-73.382866","-64.33397","-53.832867","-60.234703","-200","-73.22943","-72.574554","-87.98942","-86.99109","-74.09596","-200","-64.074684","-200","-88.62176","-200","-69.55727","-84.5567"
"2022-06-28T08:06:36.226","-70.226395","-200","-67.55279","-72.92489","-63.755802","-200","-200","-67.51195","-72.52927","-72.21392","-200","-87.44156","-200","-85.55424","-64.2897","-200","-88.79656","-200","-69.4345","-200"
"2022-06-28T08:06:37.346","-200","-78.990875","-200","-200","-63.25923","-200","-59.9797","-67.00214","-71.9357","-71.75718","-87.905235","-87.59962","-200","-85.19377","-200","-78.69144","-200","-79.45847","-200","-84.2541"
"2022-06-28T08:06:38.465","-200","-79.13855","-67.21815","-72.30014","-200","-53.76721","-200","-66.74671","-200","-200","-87.83387","-200","-73.77306","-200","-200","-78.49361","-200","-79.05726","-200","-84.23406"
"2022-06-28T08:06:39.599","-70.06275","-79.19791","-67.47873","-71.98407","-63.723698","-53.710815","-59.90769","-200","-71.4259","-200","-88.06659","-200","-73.56924","-200","-64.269745","-78.252884","-88.94839","-78.70879","-69.25556","-84.069855"
"2022-06-28T08:06:40.720","-69.851715","-200","-67.70726","-72.88091","-64.00123","-53.592934","-59.638435","-66.60901","-71.12094","-72.18733","-200","-200","-73.530014","-85.08336","-64.12244","-200","-88.88684","-200","-69.10014","-200"
"2022-06-28T08:06:41.851","-69.66664","-200","-200","-200","-64.55362","-200","-200","-66.71125","-71.048195","-72.43477","-200","-200","-200","-85.33151","-64.053535","-78.30137","-88.832405","-78.92239","-68.963844","-200"
